pmid,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Publication Year,Institution,Journal/Book,name,short_name
28439082,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Oncology-Pathology,OnkPat
28469238,True,False,True,False,False,2017,Karolinska,Sci Rep,Institute of Environmental Medicine,IMM
28484230,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Cell and Molecular Biology,CMB
28484215,True,False,True,False,True,2017,Karolinska,Sci Rep,Department of Medical Biochemistry and Biophysics,MBB
28506286,True,False,True,False,False,2017,Karolinska,Crit Care,"Department of Clinical Science, Intervention and Technology",CLINTEC
28506295,True,False,True,False,False,2017,Karolinska,Subst Abuse Treat Prev Policy,Department of Clinical Neuroscience,CNS
28520810,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Molecular Medicine and Surgery,MMK
28124094,True,False,True,False,False,2017,Karolinska,Rheumatol Int,"Department of Neurobiology, Care Sciences and Society",NVS
28511692,True,True,True,False,False,2017,Karolinska,BMC Nephrol,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28511692,True,True,True,False,False,2017,Karolinska,BMC Nephrol,"Department of Medicine, Solna",MedS
28511692,True,True,True,False,False,2017,Karolinska,BMC Nephrol,Department of Oncology-Pathology,OnkPat
28266233,False,False,False,False,False,2017,Karolinska,Acta Orthop,Department of Molecular Medicine and Surgery,MMK
28264975,False,False,True,False,False,2017,Karolinska,FASEB J,Department of Laboratory Medicine,LABMED
28264975,False,False,True,False,False,2017,Karolinska,FASEB J,Department of Physiology and Pharmacology,FyFa
28258277,True,False,True,False,False,2017,Karolinska,NPJ Prim Care Respir Med,"Department of Neurobiology, Care Sciences and Society",NVS
28235152,True,False,True,False,False,2017,Karolinska,Acta Paediatr,"Department of Clinical Science, Intervention and Technology",CLINTEC
28235152,True,False,True,False,False,2017,Karolinska,Acta Paediatr,Department of Women's and Children's Health,KBH
28101966,False,False,True,False,False,2017,Karolinska,J Comput Chem,Department of Biosciences and Nutrition,BioNut
28334749,True,False,True,False,False,2017,Karolinska,Nucleic Acids Res,Department of Biosciences and Nutrition,BioNut
28334749,True,False,True,False,False,2017,Karolinska,Nucleic Acids Res,Department of Laboratory Medicine,LABMED
28514967,True,False,True,False,False,2017,Karolinska,BMC Cardiovasc Disord,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28514967,True,False,True,False,False,2017,Karolinska,BMC Cardiovasc Disord,"Department of Medicine, Huddinge",MedH
28514967,True,False,True,False,False,2017,Karolinska,BMC Cardiovasc Disord,Department of Women's and Children's Health,KBH
28542167,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28542365,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28314994,True,False,True,False,False,2017,Karolinska,Amino Acids,Department of Biosciences and Nutrition,BioNut
28314994,True,False,True,False,False,2017,Karolinska,Amino Acids,"Department of Neurobiology, Care Sciences and Society",NVS
28497783,True,False,True,False,True,2017,Karolinska,Nat Commun,Department of Medical Biochemistry and Biophysics,MBB
28497783,True,False,True,False,True,2017,Karolinska,Nat Commun,"Department of Microbiology, Tumor and Cell Biology",MTC
28521743,True,False,True,False,False,2017,Karolinska,BMC Health Serv Res,"Department of Neurobiology, Care Sciences and Society",NVS
28521824,True,True,True,False,False,2017,Karolinska,Arthritis Res Ther,"Department of Medicine, Solna",MedS
28437395,True,False,True,False,True,2017,Karolinska,Nat Chem Biol,Department of Medical Biochemistry and Biophysics,MBB
28315005,True,False,True,False,False,2017,Karolinska,Pflugers Arch,Department of Physiology and Pharmacology,FyFa
28269775,True,False,True,False,False,2017,Karolinska,J Alzheimers Dis,"Department of Neurobiology, Care Sciences and Society",NVS
28427179,True,False,True,False,False,2017,Karolinska,Oncotarget,Department of Biosciences and Nutrition,BioNut
28427179,True,False,True,False,False,2017,Karolinska,Oncotarget,Department of Laboratory Medicine,LABMED
28427179,True,False,True,False,False,2017,Karolinska,Oncotarget,"Department of Medicine, Huddinge",MedH
28427179,True,False,True,False,False,2017,Karolinska,Oncotarget,"Department of Medicine, Solna",MedS
28253928,True,False,True,False,False,2017,Karolinska,Scand J Trauma Resusc Emerg Med,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28496093,False,False,True,False,False,2017,Karolinska,Med Sci Monit Basic Res,"Department of Medicine, Solna",MedS
28531205,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Epidemiology and Biostatistics,MEB
28531205,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Women's and Children's Health,KBH
28481916,True,False,True,True,True,2017,Karolinska,PLoS Genet,"Department of Medicine, Solna",MedS
28481916,True,False,True,True,True,2017,Karolinska,PLoS Genet,Department of Molecular Medicine and Surgery,MMK
28446653,True,False,True,False,False,2017,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
28446653,True,False,True,False,False,2017,Karolinska,Neurology,Department of Medical Epidemiology and Biostatistics,MEB
28446653,True,False,True,False,False,2017,Karolinska,Neurology,"Department of Medicine, Solna",MedS
28161762,False,False,True,False,False,2017,Karolinska,Immunol Res,Department of Clinical Neuroscience,CNS
28161762,False,False,True,False,False,2017,Karolinska,Immunol Res,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28161762,False,False,True,False,False,2017,Karolinska,Immunol Res,Department of Medical Biochemistry and Biophysics,MBB
28161762,False,False,True,False,False,2017,Karolinska,Immunol Res,Department of Molecular Medicine and Surgery,MMK
28376210,True,False,True,False,False,2017,Karolinska,J Natl Cancer Inst,Department of Biosciences and Nutrition,BioNut
28376210,True,False,True,False,False,2017,Karolinska,J Natl Cancer Inst,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28376210,True,False,True,False,False,2017,Karolinska,J Natl Cancer Inst,Department of Molecular Medicine and Surgery,MMK
28376210,True,False,True,False,False,2017,Karolinska,J Natl Cancer Inst,Department of Oncology-Pathology,OnkPat
28276782,True,False,True,False,False,2017,Karolinska,Ups J Med Sci,"Department of Clinical Science, Intervention and Technology",CLINTEC
28481126,True,False,True,False,False,2017,Karolinska,Ups J Med Sci,"Department of Medicine, Huddinge",MedH
28403473,True,False,True,False,False,2017,Karolinska,Nicotine Tob Res,"Department of Neurobiology, Care Sciences and Society",NVS
28283924,True,False,True,False,False,2017,Karolinska,J Gastrointest Surg,"Department of Clinical Science, Intervention and Technology",CLINTEC
28283924,True,False,True,False,False,2017,Karolinska,J Gastrointest Surg,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28580291,True,False,True,False,False,2017,Karolinska,Mol Metab,Department of Clinical Neuroscience,CNS
28580291,True,False,True,False,False,2017,Karolinska,Mol Metab,Department of Oncology-Pathology,OnkPat
28424273,True,False,True,False,False,2017,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
28546554,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Microbiology, Tumor and Cell Biology",MTC
28236145,True,False,True,False,False,2017,Karolinska,Support Care Cancer,"Department of Neurobiology, Care Sciences and Society",NVS
28460069,False,False,True,False,False,2017,Karolinska,Brain,"Department of Neurobiology, Care Sciences and Society",NVS
28545431,True,False,True,False,False,2017,Karolinska,BMC Med Educ,"Department of Neurobiology, Care Sciences and Society",NVS
28545409,True,False,True,False,True,2017,Karolinska,BMC Gastroenterol,"Department of Medicine, Solna",MedS
28545541,True,False,True,False,False,2017,Karolinska,BMC Cancer,Department of Medical Epidemiology and Biostatistics,MEB
28549068,True,False,True,False,True,2017,Karolinska,PLoS Biol,Department of Clinical Neuroscience,CNS
28549068,True,False,True,False,True,2017,Karolinska,PLoS Biol,Department of Neuroscience,Neuro
28456096,True,False,True,False,False,2017,Karolinska,Atherosclerosis,Department of Molecular Medicine and Surgery,MMK
28549434,True,False,True,False,False,2017,Karolinska,Hum Resour Health,Department of Global Public Health,GPH
28549453,True,True,True,False,False,2017,Karolinska,BMC Cancer,Department of Molecular Medicine and Surgery,MMK
28549453,True,True,True,False,False,2017,Karolinska,BMC Cancer,Department of Oncology-Pathology,OnkPat
28549424,True,True,True,False,False,2017,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
28479143,True,False,True,False,False,2017,Karolinska,Lancet Psychiatry,Department of Medical Epidemiology and Biostatistics,MEB
28369283,True,False,True,False,True,2017,Karolinska,Clin Infect Dis,Department of Laboratory Medicine,LABMED
28369283,True,False,True,False,True,2017,Karolinska,Clin Infect Dis,"Department of Medicine, Huddinge",MedH
28495919,True,False,True,False,False,2017,Karolinska,Mol Syst Biol,Department of Medical Biochemistry and Biophysics,MBB
28620283,True,False,True,False,False,2017,Karolinska,Front Neural Circuits,"Department of Clinical Science, Intervention and Technology",CLINTEC
28620283,True,False,True,False,False,2017,Karolinska,Front Neural Circuits,Department of Neuroscience,Neuro
28558802,True,False,True,False,False,2017,Karolinska,BMC Nephrol,"Department of Clinical Science, Intervention and Technology",CLINTEC
28558805,True,False,True,False,False,2017,Karolinska,Health Qual Life Outcomes,"Department of Learning, Informatics, Management and Ethics",LIME
28558805,True,False,True,False,False,2017,Karolinska,Health Qual Life Outcomes,"Department of Medicine, Huddinge",MedH
28558805,True,False,True,False,False,2017,Karolinska,Health Qual Life Outcomes,"Department of Neurobiology, Care Sciences and Society",NVS
28436936,True,False,True,False,True,2017,Karolinska,J Clin Invest,"Department of Medicine, Huddinge",MedH
28569163,True,False,True,False,False,2017,Karolinska,BMC Musculoskelet Disord,Department of Women's and Children's Health,KBH
28569212,True,False,True,False,False,2017,Karolinska,Arthritis Res Ther,"Department of Medicine, Huddinge",MedH
28570579,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28570579,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Medicine, Huddinge",MedH
28542587,True,False,True,False,False,2017,Karolinska,PLoS Pathog,"Department of Medicine, Solna",MedS
28530658,True,False,True,False,False,2017,Karolinska,Nat Cell Biol,Department of Medical Biochemistry and Biophysics,MBB
28537551,True,False,True,False,True,2017,Karolinska,Elife,Department of Biosciences and Nutrition,BioNut
28571635,True,False,True,False,False,2017,Karolinska,J Am Coll Cardiol,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28534500,True,False,True,False,False,2017,Karolinska,Nat Commun,Department of Cell and Molecular Biology,CMB
28534500,True,False,True,False,False,2017,Karolinska,Nat Commun,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28534500,True,False,True,False,False,2017,Karolinska,Nat Commun,"Department of Medicine, Huddinge",MedH
28534500,True,False,True,False,False,2017,Karolinska,Nat Commun,Department of Oncology-Pathology,OnkPat
28534479,True,False,True,False,True,2017,Karolinska,Nat Commun,Department of Biosciences and Nutrition,BioNut
28534479,True,False,True,False,True,2017,Karolinska,Nat Commun,Department of Molecular Medicine and Surgery,MMK
28534479,True,False,True,False,True,2017,Karolinska,Nat Commun,"Department of Neurobiology, Care Sciences and Society",NVS
28570388,True,False,True,False,False,2017,Karolinska,Epidemiology,Department of Neuroscience,Neuro
28570388,True,False,True,False,False,2017,Karolinska,Epidemiology,Institute of Environmental Medicine,IMM
28578274,False,False,True,False,False,2017,Karolinska,Redox Biol,Department of Physiology and Pharmacology,FyFa
28541271,True,False,True,False,False,2017,Karolinska,Nat Commun,"Department of Medicine, Solna",MedS
28541271,True,False,True,False,False,2017,Karolinska,Nat Commun,Department of Molecular Medicine and Surgery,MMK
28541285,True,False,True,False,False,2017,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
28812825,True,False,True,False,False,2017,Karolinska,Int J Health Policy Manag,Department of Global Public Health,GPH
28582463,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Laboratory Medicine,LABMED
28582463,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Medicine, Huddinge",MedH
28343983,False,False,True,True,True,2017,Karolinska,Cell Stem Cell,"Department of Clinical Science, Intervention and Technology",CLINTEC
28343983,False,False,True,True,True,2017,Karolinska,Cell Stem Cell,"Department of Medicine, Huddinge",MedH
28561023,False,False,True,False,False,2017,Karolinska,Nat Commun,Department of Laboratory Medicine,LABMED
28561023,False,False,True,False,False,2017,Karolinska,Nat Commun,"Department of Medicine, Huddinge",MedH
28561023,False,False,True,False,False,2017,Karolinska,Nat Commun,"Department of Medicine, Solna",MedS
28561023,False,False,True,False,False,2017,Karolinska,Nat Commun,"Department of Microbiology, Tumor and Cell Biology",MTC
28515075,True,False,True,False,False,2017,Karolinska,J Exp Med,"Department of Microbiology, Tumor and Cell Biology",MTC
28583252,True,False,True,False,True,2017,Karolinska,Elife,Department of Biosciences and Nutrition,BioNut
28583252,True,False,True,False,True,2017,Karolinska,Elife,Department of Laboratory Medicine,LABMED
28583252,True,False,True,False,True,2017,Karolinska,Elife,Department of Medical Biochemistry and Biophysics,MBB
28569757,True,False,True,False,False,2017,Karolinska,Nat Commun,Department of Medical Epidemiology and Biostatistics,MEB
28569757,True,False,True,False,False,2017,Karolinska,Nat Commun,Department of Women's and Children's Health,KBH
28587621,True,True,True,False,False,2017,Karolinska,Trials,Department of Global Public Health,GPH
28591131,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Medicine, Solna",MedS
28459449,True,False,True,False,False,2017,Karolinska,Nat Biotechnol,Department of Biosciences and Nutrition,BioNut
28592289,True,True,True,False,False,2017,Karolinska,BMC Pediatr,"Department of Medicine, Solna",MedS
28603312,True,False,False,False,False,2017,Karolinska,Bull World Health Organ,Department of Global Public Health,GPH
28594884,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Women's and Children's Health,KBH
28564608,False,False,True,False,True,2017,Karolinska,Cell Rep,Department of Biosciences and Nutrition,BioNut
28595629,True,False,True,False,True,2017,Karolinska,Acta Neuropathol Commun,"Department of Neurobiology, Care Sciences and Society",NVS
28595595,True,False,True,False,False,2017,Karolinska,BMC Infect Dis,Department of Oncology-Pathology,OnkPat
28453969,True,True,True,False,True,2017,Karolinska,Behav Res Ther,Department of Clinical Neuroscience,CNS
28591054,True,False,True,False,False,2017,Karolinska,Medicine (Baltimore),"Department of Clinical Science, Intervention and Technology",CLINTEC
28591054,True,False,True,False,False,2017,Karolinska,Medicine (Baltimore),"Department of Medicine, Huddinge",MedH
28591054,True,False,True,False,False,2017,Karolinska,Medicine (Baltimore),"Department of Medicine, Solna",MedS
28591054,True,False,True,False,False,2017,Karolinska,Medicine (Baltimore),Department of Molecular Medicine and Surgery,MMK
28598986,True,False,True,False,True,2017,Karolinska,PLoS One,Institute of Environmental Medicine,IMM
28600984,True,False,True,False,False,2017,Karolinska,Redox Biol,Department of Medical Biochemistry and Biophysics,MBB
28270690,True,False,True,False,False,2017,Karolinska,Leukemia,Department of Women's and Children's Health,KBH
28530660,True,False,True,False,False,2017,Karolinska,Nat Cell Biol,Department of Medical Biochemistry and Biophysics,MBB
28530660,True,False,True,False,False,2017,Karolinska,Nat Cell Biol,"Department of Medicine, Huddinge",MedH
28604782,True,False,True,False,True,2017,Karolinska,PLoS Biol,"Department of Microbiology, Tumor and Cell Biology",MTC
28607411,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Global Public Health,GPH
28609475,True,True,True,False,False,2017,Karolinska,PLoS One,Department of Molecular Medicine and Surgery,MMK
28591570,False,False,True,False,False,2017,Karolinska,Cell Rep,Department of Cell and Molecular Biology,CMB
28615173,True,False,True,False,False,2017,Karolinska,BMJ,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28615173,True,False,True,False,False,2017,Karolinska,BMJ,Department of Medical Epidemiology and Biostatistics,MEB
28615173,True,False,True,False,False,2017,Karolinska,BMJ,"Department of Medicine, Solna",MedS
28615173,True,False,True,False,False,2017,Karolinska,BMJ,Department of Women's and Children's Health,KBH
28610559,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,"Department of Medicine, Solna",MedS
28415806,True,False,True,False,False,2017,Karolinska,Oncotarget,Department of Women's and Children's Health,KBH
28423729,True,False,True,False,False,2017,Karolinska,Oncotarget,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28423729,True,False,True,False,False,2017,Karolinska,Oncotarget,Department of Molecular Medicine and Surgery,MMK
28525363,True,False,True,False,False,2017,Karolinska,Oncotarget,"Department of Clinical Science, Intervention and Technology",CLINTEC
28525363,True,False,True,False,False,2017,Karolinska,Oncotarget,"Department of Medicine, Solna",MedS
28525363,True,False,True,False,False,2017,Karolinska,Oncotarget,Department of Oncology-Pathology,OnkPat
28664154,True,False,True,False,False,2017,Karolinska,Front Cell Infect Microbiol,"Department of Microbiology, Tumor and Cell Biology",MTC
28583990,True,False,True,False,False,2017,Karolinska,Physiol Rep,Department of Physiology and Pharmacology,FyFa
28619037,True,False,True,False,False,2017,Karolinska,Arthritis Res Ther,Department of Clinical Neuroscience,CNS
28619037,True,False,True,False,False,2017,Karolinska,Arthritis Res Ther,"Department of Medicine, Solna",MedS
28282362,True,False,True,False,False,2017,Karolinska,Pain,Department of Clinical Neuroscience,CNS
28282362,True,False,True,False,False,2017,Karolinska,Pain,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28282362,True,False,True,False,False,2017,Karolinska,Pain,Department of Dental Medicine,DENTMED
28282362,True,False,True,False,False,2017,Karolinska,Pain,Department of Molecular Medicine and Surgery,MMK
28282362,True,False,True,False,False,2017,Karolinska,Pain,Department of Physiology and Pharmacology,FyFa
28593951,True,False,True,False,False,2017,Karolinska,Nat Commun,Department of Medical Biochemistry and Biophysics,MBB
28598434,True,False,True,False,True,2017,Karolinska,Nat Commun,Department of Medical Epidemiology and Biostatistics,MEB
28598434,True,False,True,False,True,2017,Karolinska,Nat Commun,Institute of Environmental Medicine,IMM
28343748,True,False,True,False,True,2017,Karolinska,J Autoimmun,"Department of Medicine, Solna",MedS
28652722,True,False,True,False,False,2017,Karolinska,Int J Chron Obstruct Pulmon Dis,"Department of Medicine, Solna",MedS
28623824,True,False,True,False,False,2017,Karolinska,Redox Biol,Department of Clinical Neuroscience,CNS
28623824,True,False,True,False,False,2017,Karolinska,Redox Biol,"Department of Medicine, Solna",MedS
28623824,True,False,True,False,False,2017,Karolinska,Redox Biol,Department of Physiology and Pharmacology,FyFa
28163042,True,False,True,False,False,2017,Karolinska,EBioMedicine,Department of Molecular Medicine and Surgery,MMK
28092675,True,False,True,False,False,2017,Karolinska,Oncogene,Department of Oncology-Pathology,OnkPat
28642820,True,True,True,False,False,2017,Karolinska,J Immunother Cancer,Department of Oncology-Pathology,OnkPat
28586362,True,False,True,True,True,2017,Karolinska,PLoS Comput Biol,"Department of Medicine, Solna",MedS
28586362,True,False,True,True,True,2017,Karolinska,PLoS Comput Biol,Institute of Environmental Medicine,IMM
28634372,True,False,True,False,True,2017,Karolinska,Sci Rep,"Department of Clinical Science, Intervention and Technology",CLINTEC
28636670,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Laboratory Medicine,LABMED
28636670,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Biochemistry and Biophysics,MBB
28636670,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Oncology-Pathology,OnkPat
28636643,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Physiology and Pharmacology,FyFa
28602163,True,False,False,False,False,2017,Karolinska,Euro Surveill,"Department of Medicine, Solna",MedS
28637465,True,False,True,False,False,2017,Karolinska,Part Fibre Toxicol,Institute of Environmental Medicine,IMM
28637445,True,True,True,False,False,2017,Karolinska,BMC Cancer,Department of Women's and Children's Health,KBH
28622512,False,False,True,True,True,2017,Karolinska,Cell,Department of Biosciences and Nutrition,BioNut
28640845,True,True,True,False,True,2017,Karolinska,PLoS One,Department of Women's and Children's Health,KBH
28640843,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Dental Medicine,DENTMED
28640843,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Molecular Medicine and Surgery,MMK
28639941,True,False,True,False,False,2017,Karolinska,Elife,"Department of Clinical Science, Intervention and Technology",CLINTEC
28639941,True,False,True,False,False,2017,Karolinska,Elife,"Department of Learning, Informatics, Management and Ethics",LIME
28639941,True,False,True,False,False,2017,Karolinska,Elife,"Department of Medicine, Solna",MedS
28649312,True,False,True,False,False,2017,Karolinska,Mol Autism,Department of Women's and Children's Health,KBH
28645250,True,False,True,False,False,2017,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
28649313,True,False,True,False,False,2017,Karolinska,Mol Autism,Department of Women's and Children's Health,KBH
28353537,True,False,True,False,False,2017,Karolinska,AIDS,"Department of Microbiology, Tumor and Cell Biology",MTC
28376082,True,False,True,False,False,2017,Karolinska,Br J Cancer,Department of Medical Epidemiology and Biostatistics,MEB
28376082,True,False,True,False,False,2017,Karolinska,Br J Cancer,Institute of Environmental Medicine,IMM
28087812,True,False,True,False,False,2017,Karolinska,J Epidemiol Community Health,Department of Global Public Health,GPH
28087812,True,False,True,False,False,2017,Karolinska,J Epidemiol Community Health,Institute of Environmental Medicine,IMM
28292784,True,False,True,False,False,2017,Karolinska,J Epidemiol Community Health,Institute of Environmental Medicine,IMM
28640136,True,True,True,False,False,2017,Karolinska,Medicine (Baltimore),Department of Global Public Health,GPH
28640136,True,True,True,False,False,2017,Karolinska,Medicine (Baltimore),"Department of Neurobiology, Care Sciences and Society",NVS
28133890,True,False,True,False,False,2017,Karolinska,Pharmacoepidemiol Drug Saf,"Department of Medicine, Solna",MedS
28651012,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Epidemiology and Biostatistics,MEB
28651012,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Women's and Children's Health,KBH
28652606,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Medicine, Solna",MedS
28652606,True,False,True,False,False,2017,Karolinska,Sci Rep,Institute of Environmental Medicine,IMM
28222232,True,False,True,False,True,2017,Karolinska,Clin Exp Allergy,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28222232,True,False,True,False,True,2017,Karolinska,Clin Exp Allergy,Department of Global Public Health,GPH
28222232,True,False,True,False,True,2017,Karolinska,Clin Exp Allergy,Institute of Environmental Medicine,IMM
28116795,True,True,True,False,False,2017,Karolinska,Diabetes Obes Metab,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28116795,True,True,True,False,False,2017,Karolinska,Diabetes Obes Metab,"Department of Medicine, Huddinge",MedH
28116795,True,True,True,False,False,2017,Karolinska,Diabetes Obes Metab,"Department of Medicine, Solna",MedS
28702319,True,False,True,False,True,2017,Karolinska,Mol Metab,Department of Molecular Medicine and Surgery,MMK
28702319,True,False,True,False,True,2017,Karolinska,Mol Metab,Department of Physiology and Pharmacology,FyFa
28651604,True,True,True,False,False,2017,Karolinska,J Hematol Oncol,"Department of Medicine, Huddinge",MedH
28651547,True,False,True,False,False,2017,Karolinska,BMC Immunol,Department of Laboratory Medicine,LABMED
28555050,True,False,True,False,True,2017,Karolinska,Int J Environ Res Public Health,Department of Global Public Health,GPH
28508990,True,False,True,False,False,2017,Karolinska,Eur J Pediatr,Department of Women's and Children's Health,KBH
28488049,True,False,True,False,False,2017,Karolinska,Lipids,"Department of Medicine, Solna",MedS
28527042,False,False,True,False,False,2017,Karolinska,Pediatr Surg Int,Department of Women's and Children's Health,KBH
28526957,True,False,True,False,False,2017,Karolinska,Ann Hematol,"Department of Medicine, Huddinge",MedH
28526957,True,False,True,False,False,2017,Karolinska,Ann Hematol,Department of Oncology-Pathology,OnkPat
28265730,True,False,True,False,False,2017,Karolinska,World J Surg,Department of Molecular Medicine and Surgery,MMK
28382543,True,False,True,False,False,2017,Karolinska,Psychopharmacology (Berl),Department of Neuroscience,Neuro
28303318,True,False,True,False,False,2017,Karolinska,Calcif Tissue Int,Department of Laboratory Medicine,LABMED
28409211,True,False,True,False,False,2017,Karolinska,Diabetologia,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28409211,True,False,True,False,False,2017,Karolinska,Diabetologia,"Department of Medicine, Solna",MedS
28337509,True,False,False,False,False,2017,Karolinska,Intensive Care Med,Department of Physiology and Pharmacology,FyFa
28536907,True,False,True,False,False,2017,Karolinska,Drugs Aging,"Department of Neurobiology, Care Sciences and Society",NVS
28658283,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28658283,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Epidemiology and Biostatistics,MEB
28658313,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28614350,True,False,True,False,True,2017,Karolinska,PLoS Genet,Department of Medical Epidemiology and Biostatistics,MEB
28659579,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Medicine, Solna",MedS
28659579,True,False,True,False,False,2017,Karolinska,Sci Rep,Institute of Environmental Medicine,IMM
28488216,False,False,True,False,False,2017,Karolinska,Ann Biomed Eng,Department of Women's and Children's Health,KBH
28185096,True,False,True,False,False,2017,Karolinska,Eur Child Adolesc Psychiatry,Department of Medical Epidemiology and Biostatistics,MEB
28615157,True,False,False,False,False,2017,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
28604732,True,False,True,False,True,2017,Karolinska,Nat Genet,Department of Medical Epidemiology and Biostatistics,MEB
28527533,True,False,True,False,False,2017,Karolinska,J Am Coll Cardiol,Department of Global Public Health,GPH
28527533,True,False,True,False,False,2017,Karolinska,J Am Coll Cardiol,Department of Medical Epidemiology and Biostatistics,MEB
28527533,True,False,True,False,False,2017,Karolinska,J Am Coll Cardiol,"Department of Neurobiology, Care Sciences and Society",NVS
28666441,True,False,True,False,False,2017,Karolinska,BMC Pulm Med,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28666441,True,False,True,False,False,2017,Karolinska,BMC Pulm Med,"Department of Medicine, Solna",MedS
28666441,True,False,True,False,False,2017,Karolinska,BMC Pulm Med,Institute of Environmental Medicine,IMM
28665950,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Global Public Health,GPH
28667315,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Biosciences and Nutrition,BioNut
28667315,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Clinical Science, Intervention and Technology",CLINTEC
28667315,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Laboratory Medicine,LABMED
28667274,True,False,False,False,False,2017,Karolinska,Sci Rep,Department of Dental Medicine,DENTMED
28637693,False,False,True,False,True,2017,Karolinska,Genes Dev,"Department of Microbiology, Tumor and Cell Biology",MTC
28637693,False,False,True,False,True,2017,Karolinska,Genes Dev,Department of Women's and Children's Health,KBH
28674419,True,False,True,False,True,2017,Karolinska,Sci Rep,Department of Oncology-Pathology,OnkPat
28581379,True,False,True,False,False,2017,Karolinska,Glob Health Action,Department of Global Public Health,GPH
28590792,True,False,True,False,False,2017,Karolinska,Glob Health Action,Department of Global Public Health,GPH
28485694,True,True,True,False,False,2017,Karolinska,Glob Health Action,Department of Global Public Health,GPH
28578615,True,False,True,False,False,2017,Karolinska,Glob Health Action,Department of Global Public Health,GPH
28673320,True,False,True,False,False,2017,Karolinska,J Transl Med,"Department of Microbiology, Tumor and Cell Biology",MTC
28673292,True,False,True,False,False,2017,Karolinska,Malar J,Department of Laboratory Medicine,LABMED
28673292,True,False,True,False,False,2017,Karolinska,Malar J,"Department of Medicine, Solna",MedS
28676102,True,True,True,False,False,2017,Karolinska,BMC Cancer,"Department of Neurobiology, Care Sciences and Society",NVS
28640917,True,False,True,False,False,2017,Karolinska,PLoS Pathog,"Department of Medicine, Huddinge",MedH
28640917,True,False,True,False,False,2017,Karolinska,PLoS Pathog,"Department of Medicine, Solna",MedS
28640917,True,False,True,False,False,2017,Karolinska,PLoS Pathog,Institute of Environmental Medicine,IMM
28717654,True,False,True,False,False,2017,Karolinska,J Immunol Res,"Department of Microbiology, Tumor and Cell Biology",MTC
