"","pmid","X","publication_year","last_author","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","coi_text","is_coi_pred","fund_text","is_fund_pred","register_text","is_register_pred"
"125",26276443,296,2015,0,FALSE,"",FALSE,"","","Competing interests: The authors declare that they have no competing interests.",TRUE,"We wish to thank the Swedish International Development Cooperation Agency (Sida) for funding this project. Also, we wish to acknowledge Dr Estabrooks, Principal Investigator of the Knowledge Utilization Studies Program at University of Alberta, for the permission to use the Alberta Context Tool (Professional Nurse—Long-term Care Version) ©Estabrooks (2007) as a point of departure in the development of a context assessment tool for LMICs.",TRUE,"",FALSE
"126",26293450,295,2015,1,FALSE,"",FALSE,"","","Competing interests: The authors declare that they have no competing interests.",TRUE,"",FALSE,"",FALSE
"127",26298574,280,2016,0,FALSE,"",FALSE,"","","Conflict of interest On behalf of all authors, the corresponding author states that there is no conflict of interest.",TRUE,"The study was financed by the Swedish Research Council for Health, Working Life, and Welfare (Nr: 2014-0173).",TRUE,"",FALSE
"128",26322714,289,2015,0,FALSE,"",FALSE,"","","",FALSE,"Martina Di Simplicio is supported by a Medical Research Council Career development Fellowship and was supported by an Equilibrium Foundation donation. Clare Rathbone is supported by the Economic and Social Research Council (ES/K000918/1). Emily Holmes is supported by the Medical Research Council (United Kingdom) intramural programme [MC-A060-5PR50], and a Wellcome Trust Clinical Fellowship [WT088217], and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. We would like to thank William Kerrigan for his contribution to the data collection.",TRUE,"",FALSE
"129",26412097,293,2015,0,FALSE,"",FALSE,"","","",FALSE,"J.P. is supported by Australian NHMRC grants APP1024800, APP1046198, and APP1085404, Career Development Fellowship APP1049596, and ARC Discovery Project DP140101560. E.A.H. is supported by the Medical Research Council (United Kingdom) Intramural Programme (MC-A060-5PR50), a Wellcome Trust Clinical Fellowship (WT088217), and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article was provided by the United Kingdom Medical Research Council. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR, or the Department of Health. Funding to pay the Open Access publication charges for this article was provided by the United Kingdom Medical Research Council.",TRUE,"",FALSE
"130",26466585,292,2015,1,FALSE,"",FALSE,"","","Competing interests: The authors declare that they have no competing interests.",TRUE,"Funding from Swedish Cystic Fibrosis Foundation (Riksförbundet Cystisk Fibros, RfCF), and Division of Psychology, Karolinska University Hospital is gratefully acknowledged.",TRUE,"",FALSE
"131",26515987,277,2016,0,FALSE,"",FALSE,"","","Competing interests:  None declared.",TRUE,"Funding:  This work was supported by the Swedish Council for Working Life and Social Research, grant number: 2011-0960.",TRUE,"",FALSE
"132",26577592,290,2015,1,FALSE,"",FALSE,"","","Competing interests We declare we have no competing interests.",TRUE,"Funding G.M.G. has received grants/research support, consulting fees and honoraria within the last 3 years from AstraZeneca, Bristol-Myers Squibb, Cephalon/Teva, Eli Lilly, Lundbeck, Otsuka, P1Vital, Roche, Servier, Sunovion and Takeda. E.A.H. is supported by the Medical Research Council (UK) [MC-A060-5PR50]; a Wellcome Trust Clinical Fellowship [WT088217] and the National Institute for Health Research (NIHR) Oxford Biomedical-Research-Centre-Programme. J.R.G. and G.M.G. are NIHR Senior Investigators. The views expressed here are our own and not necessarily endorsed by the NHS, the NIHR or the Department of Health.",TRUE,"",FALSE
"133",26647849,279,2016,0,FALSE,"",FALSE,"","","Declaration of Interest None.",TRUE,"This work was supported by the UK Medical Research Council (MRC) (I.A.C., MRC Centenary
Early Career Award; E.A.H., MRC Intramural Programme MC-A060-5PR50), the Wellcome Trust
(E.A.H., Wellcome Trust Clinical Fellowship WT088217; M.W.W.), the MRC/Engineering and
Physical Sciences Research Council UK MEG Partnership (M.W.W.) and the National Institute
for Health Research (NIHR) Oxford Biomedical Research Programme (E.A.H., M.W.W., C.E.M.).
The views expressed are those of the authors and not necessarily those of the National
Health Service, the NIHR or the Department of Health. Funding to pay the Open Access
publication charges for this article was provided by the UK Medical Research Council.",TRUE,"",FALSE
"134",26769240,286,2016,0,FALSE,"",FALSE,"","","Competing interests: The authors declare that they have no competing interest.",TRUE,"We thank all parents and teachers participating in the study. We also thank the Sven Jerring Foundation, Martin Rind Foundation and the Stockholm County Council Public Health Fund for funding the study.",TRUE,"",FALSE
"135",26795378,285,2016,0,FALSE,"",FALSE,"","","Competing interests: The authors declare that they have no competing interests.",TRUE,"This study was funded by Stockholm County Council Public Health Fund, the Martin Rind Foundation and the Sven Jerring Foundation.",TRUE,"Written consent was collected from all parents of participating children. The study was approved by the Regional Ethical Review Board in Stockholm, Sweden (2012/877–31/5) on the 14th of June, 2012. The trial has been registered: ISRCTN39690370.",TRUE
"136",26799397,284,2016,0,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"Research related to this study was supported by funds to PN by Vinnova Marie Curie International Qualification funds (2011-03443), Swedish Research Council, Karolinska Institutet, Jerring Foundation, Samariten Foundation, Magnus Bergvall Foundation, Fredrik and Ingrid Thurings Foundation, Swedish Society of Medicine, Helge Ax:son Johnsson Foundation, ìShizu Matsumuraîs Donation, Foundation Frimurare Barnhuset in Stockholm, Foundation Barnavård and Crown Princess Lovisa Foundation for Pediatric Care. AE was supported by Jerring Foundation and Crown Princess Lovisa Foundation for Pediatric Care. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"137",26812041,283,2016,0,TRUE,"general-purpose repository",FALSE,"data and materials are available via open science framework and can be accessed at https://osf io/wybrp/ or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying patient information).","","GMG declares shares in P1vital and in the last 2 years having served as consultant, advisor or continuing medical education speaker for AstraZeneca, Abbvie, Cephalon/Teva, Convergence, Eli Lilly and Co, GSK, Lundbeck, Medscape, Merck, Otsuka, P1vital, Servier, Sunovion and Takeda. The remaining authors declare no conflict of interest.",TRUE,"",FALSE,"We thank John R Geddes and the Mood Disorders Clinic in Oxford for their support as experts in bipolar disorder and Chris G Fairburn—our treatment development consultant. We thank Oxford Health NHS Foundation Trust, the NIHR Oxford cognitive health Clinical Research Facility, Cambridgeshire and Peterborough NHS Foundation Trust and the NIHR Mental Health Research Network East Anglia Hub for their support. We thank the following therapists: Anna Bevan, Helen Close, Beata Godlewska, Lalitha Iyadurai, Alex Lau-Zhu, Rachel Manser, Craig Steel, Kerry Young and Rajini Ramana. EAH held a Wellcome Trust Clinical Fellowship (WT088217) supporting SAH and HM. EAH, SEB and FR were also supported by the Medical Research Council (United Kingdom) intramural programme (MC-A060-5PR50 to EAH) including a Medical Research Council Career Development Fellowship to MDS. EAH is also supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. FR is supported by a postdoctoral research fellowship from the German Academic Exchange Service (DAAD). GMG is supported by a Senior Investigator award from the National Institute for Health Research (NIHR). The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article was provided by the Wellcome Trust. The funding source had no involvement in the study design, in the collection and analysis of the data or in the decision to submit the paper for publication. Data and materials are available via Open Science Framework and can be accessed at https://osf.io/wybrp/, or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying patient information). Protocols for study procedures are subject to a Material Transfer Agreement. The study was prospectively registered, clinicaltrials.gov identifier NCT01981018.",TRUE
"138",26837684,278,2016,0,FALSE,"",FALSE,"","","Competing interests: All authors have completed the ICMJE uniform disclosure form at www.icmje.org/coi_disclosure.pdf and declare: no support from any organisation for the submitted work; no financial relationships with any organisations that might have an interest in the submitted work in the previous three years; no other relationships or activities that could appear to have influenced the submitted work.",TRUE,"We thank the participants of the BDD-NET trial and Monica Hellberg, Sofia Eriksson, Vania Panes Lundmark, Martin Runeborg, Lina Anderhell Lorena Fernández de la Cruz, and Matteo Bottai for their invaluable help.Contributors: JE and CR had the original idea for the study and, with DM-C and BJ, designed the trial variables and obtained the funding. JE and CR were responsible for study supervision. All authors were responsible for the acquisition of the data. JE, EA, and CR carried out the statistical analysis. JE drafted the manuscript, which was revised by all authors. All researchers were independent of the funders. The funders had no part in the study design, in the collection, analysis, and interpretation of data, in the writing of the report or in the decision to submit the article for publication. JE and CR are guarantors.Funding: This study was funded through the regional agreement on medical training and clinical research (ALF) between the Stockholm County Council and Karolinska Institutet, the Swedish Research Council (grant No: K2013-61X-22168-01-3), and the Swedish Society of Medicine (Söderströmska Königska sjukhemmet, grant No: SLS3B4451).Competing interests: All authors have completed the ICMJE uniform disclosure form at www.icmje.org/coi_disclosure.pdf and declare: no support from any organisation for the submitted work; no financial relationships with any organisations that might have an interest in the submitted work in the previous three years; no other relationships or activities that could appear to have influenced the submitted work.Ethical approval: The regional ethical review board in Stockholm approved the protocol (registration ID: 2013/1773-31/4). All participants gave written informed consent.Transparency: The lead author affirms that the manuscript is an honest, accurate and transparent account of the study being reported; that no important aspects of the study have been omitted; and that and discrepancies from the study as planned (and if relevant, registered) have been explained.Data sharing: No additional data available. Funding: This study was funded through the regional agreement on medical training and clinical research (ALF) between the Stockholm County Council and Karolinska Institutet, the Swedish Research Council (grant No: K2013-61X-22168-01-3), and the Swedish Society of Medicine (Söderströmska Königska sjukhemmet, grant No: SLS3B4451). Competing interests: All authors have completed the ICMJE uniform disclosure form at www.icmje.org/coi_disclosure.pdf and declare: no support from any organisation for the submitted work; no financial relationships with any organisations that might have an interest in the submitted work in the previous three years; no other relationships or activities that could appear to have influenced the submitted work.",TRUE,"Trial registration  ClinicalTrials.gov ID: NCT02010619.",TRUE
"139",26886248,276,2016,0,FALSE,"",FALSE,"","","Disclosure statement All authors report no conflicts of interest.",TRUE,"",FALSE,"",FALSE
"140",26894510,287,2016,0,FALSE,"",FALSE,"","","Commercial relationships: none.",TRUE,"We would like to thank Marc Repnow for excellent technical support and Frank Scharnowski for his advice. This work was supported by the Swiss National Science Foundation (SNF) Project “Basics of visual processing: From retinotopic encoding to non-retinotopic representations” (ET), and the Centre d'Imagerie BioMédicale (CIBM) of the UNIL, UNIGE, HUG, CHUV, EPFL, and the Leenaards and Jeantet Foundations (WZ).",TRUE,"",FALSE
"141",27103375,268,2016,0,FALSE,"",FALSE,"","","Disclosure statement The authors declare that they have no conflict of interest with regard to the present work. The authors alone are responsible for the content and writing of the paper.",TRUE,"Funding information This study was financed by the Swedish Research Council (K2007-62X-15077-04-1, K2008-62P-20597-01-3, K2010-62X-15078-07-2, K2012-61X-15078-09-3), the regional agreement on medical training and clinical research between Stockholm County Council and the Karolinska Institutet, the Knut and Alice Wallenberg Foundation, and the HUBIN project.",TRUE,"",FALSE
"142",27113231,275,2016,1,FALSE,"",FALSE,"","","Competing interests:  None declared.",TRUE,"Funding:  This study was funded by Karolinska Institutet and by research grants from Stockholm County Council.",TRUE,"Trial registration number NCT01673035; Results.",TRUE
"143",27113233,274,2016,0,FALSE,"",FALSE,"","","Competing interests:  None declared.",TRUE,"Funding:  This research received no specific grant from any funding agency in the public, commercial or not-for-profit sectors.",TRUE,"",FALSE
"144",27187780,273,2016,0,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"This work has been supported by grants from the Swedish Research Council (www.vr.se; grant numbers K2008-70X-20836-01-3, K2011-70X-20836-04-4, PI Louise von Essen), the Swedish Cancer Society (www.cancerfonden.se; grant numbers 2007/1015, 2010/726, PI Louise von Essen), and the Swedish Childhood Cancer Foundation (www.barncancerfonden.se; grant numbers PROJ08/010, PI Louise von Essen). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"145",27272318,271,2016,0,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"Support was provided by The Swedish Research Council (grant numbers K2008-70X-20836-01-3, K2011-70X-20836-04-4, LvE) [http://www.vr.se/inenglish.4.12fff4451215cbd83e4800015152.html]; The Swedish Cancer Society (grant numbers 2007/1015, 2010/726, LvE) [https://www.cancerfonden.se/om-cancerfonden/about-the-swedish-cancer-society]; The Swedish Childhood Cancer Foundation (grant numbers PROJ08/010, LvE) [http://www.barncancerfonden.se/in-english/about-us/]. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"146",27300292,270,2016,0,TRUE,"general-purpose repository, data availability statement",FALSE,"data availability all relevant data are available at dryad: 10 5061/dryad qh8c9 .;     data availability all relevant data are available at dryad: 10 5061/dryad qh8c9 .     data availability all relevant data are available at dryad","","Competing Interests: Dr. Scott Lilienfeld is co-author of the PPI-R and receives royalties from Psychological Assessment Resources for the measure. This does not alter the authors’ adherence to all PLOS ONE policies on sharing data and materials.",TRUE,"The authors have no support or funding to report.",TRUE,"",FALSE
"147",27328680,228,2017,1,FALSE,"",FALSE,"","","Conflict of interest All authors declares that they have no conflict if interest.",TRUE,"",FALSE,"",FALSE
"148",27359333,265,2016,0,NA,NA,NA,NA,NA,"Disclosure statement N. Fineberg received financial support to attend scientific meetings from the International College of Obsessive-Compulsive Spectrum Disorders (ICOCS) and the European College of Neuropsychopharmacology (ECNP). N. Fineberg and E. Hollander are Associate Editors of International Journal of Psychiatry in Clinical Practice, and J. Zohar, J. E. Grant and S. Pallanti are part of the Editorial Advisory Board of the same journal.",TRUE,"Disclosure statementN. Fineberg received financial support to attend scientific meetings from the International College of Obsessive-Compulsive Spectrum Disorders (ICOCS) and the European College of Neuropsychopharmacology (ECNP). N. Fineberg and E. Hollander are Associate Editors of International Journal of Psychiatry in Clinical Practice, and J. Zohar, J. E. Grant and S. Pallanti are part of the Editorial Advisory Board of the same journal.",TRUE,"",FALSE
"149",27469518,263,2016,0,FALSE,"",FALSE,"","","Conflict of interest Julie Lasselin, Mike K. Kemani, Marie Kanstrup, Gunnar L. Olsson, John Axelsson, Anna Andreasson, Mats Lekander and Rikard K. Wicksell declare that they have no conflict of interest. Mike K. Kemani was in part financially supported by research grants from the Department of Psychology at the Karolinska University Hospital, Stockholm. Financial support was provided through the regional agreement on medical training and clinical research (ALF) between Stockholm City Council and Karolinska Institutet (RW). Financial support was also provided by Stockholm Stress Center (ML).",TRUE,"Compliance with ethical standards: Conflict of interestJulie Lasselin, Mike K. Kemani, Marie Kanstrup, Gunnar L. Olsson, John Axelsson, Anna Andreasson, Mats Lekander and Rikard K. Wicksell declare that they have no conflict of interest. Mike K. Kemani was in part financially supported by research grants from the Department of Psychology at the Karolinska University Hospital, Stockholm. Financial support was provided through the regional agreement on medical training and clinical research (ALF) between Stockholm City Council and Karolinska Institutet (RW). Financial support was also provided by Stockholm Stress Center (ML).: Human and animal rights and Informed consentAll procedures performed in studies involving human participants were in accordance with the ethical strandards of the institutional and/or national research committee and with the 1964 Helsinki delcaration and its later amendments or comparable ethical standards. Informed consent was obtained from all patients for being included in the study.",TRUE,"",FALSE
"150",27473046,269,2016,1,FALSE,"",FALSE,"","","Competing interests The authors declare that they have no competing interests.",TRUE,"Funding The Swedish Research Council supported the first and last authors. The Söderström-Königska Foundation and the Märta and Nicke Nasvell Foundation supported the third author. Funding sources had no involvement in the design of the study, the collection, analysis and interpretation of data, or in the writing of the report, and the decision to submit the paper for publication.",TRUE,"Conclusion: Longer treatment, more focus on established perpetuating factors and weight restoration integrated with ACT might improve outcome. Potential pitfalls regarding future trials on AN are discussed. Trial registration number ISRCTN 12106530. Retrospectively registered 08/06/2016.",TRUE
"151",27486966,267,2016,0,TRUE,"general-purpose repository, data availability statement",FALSE,"data availability all relevant data are available from the open science framework.;     data availability all relevant data are available from the open science framework.     data availability all relevant data are available from the open science framework","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"This research was funded by grant 022.003.038 from NWO (http://www.nwo.nl/) the Netherlands Organisation for Scientific Research, awarded to the Dutch-Flemish Research School Experimental Psychopathology. EAH is supported by the Medical Research Council (http://www.mrc.ac.uk/) (United Kingdom) intramural programme (MC-A060-5PR50) and the National Institute for Health Research (www.nihr.ac.uk) Oxford Biomedical Research Centre Programme. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article was also provided by the UK Medical Research Council. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"152",27487079,266,2016,1,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"This research was supported by a grant from the Swedish Science Council (Vetenskapsrådet; 421-2010-2084), and an Independent Starting Grant (284366; Emotional Learning in Social Interaction project) from the European Research Council to Andreas Olsson. Björn Lindström was partially supported by Forte (COFAS2: 2014-2785 FOIP). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"153",27618548,264,2016,0,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"This study was supported by a research grant (ALF 20130413, to Nils Lindefors) from Stockholm County Council, a public institution that had no role in study design, data collection, analysis, data interpretation, manuscript writing, or decision to submit for publication. All authors had full access to all the data in the study and had final responsibility for the decision to submit for publication.",TRUE,"",FALSE
"154",27664818,258,2016,1,FALSE,"",FALSE,"","","",FALSE,"ELJ was supported by the Colt Foundation; EAH and ELJ by the Medical Research Council (UK) [MC-A060-5PR50]; EAH by a Wellcome Trust Clinical Fellowship [WT088217] and National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme; ALZ by the Cambridge Commonwealth, European & International Trust. The views expressed are those of the authors and not necessarily those of the NIHR. We would like to thank Dr Stephanie Burnett Heyes and Dr Laura Hoppitt for their helpful comments on drafts of the manuscript, and Peter Watson for statistical help. We are grateful to LyleBailie International, Kino International, the British Film Institute National Archives, and David Large at the Royal College of Surgeons in Edinburgh for use of film-clips. Funding to pay the Open Access publication charges for this article was provided by the United Kingdom Medical Research Council.",TRUE,"",FALSE
"155",27736943,262,2016,1,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exists.",TRUE,"This research was supported by grants from: Jane and Dan Olsson foundation, 4-1559/2013 [http://www.jodfoundations.com] (to OO); Kempe-Carlgrenska foundation, [http://www.kc-fonden.se] (to OO); Ruth and Richard Julin foundation, 2012Juli0048, [https://fonder.ki.se] (to OO); Ishizu Matsumurais Donation, [https://fonder.ki.se] (to OO); Majblomman foundation, [http://www.majblomman.se] (to OO); Bengt Ihre research fellowship, [http://ihrefellowship.se] (to OO); Bengt Ihre foundation, SLS-331861, [http://www.sls.se] (to OO); The Samariten foundation, [http://www.stiftelsensamariten.se] (to OO); The Swedish society of medicine, SLS-331681, SLS-410501, [http://www.sls.se] (to OO); Värkstadststiftelsen, [http://www.varkstaden.se] (to OO); Gadelius foundation, [http://stiftelsemedel.se/stiftelsen-professor-bror-gadelius-minnesfond/] (to MB); Swedish Research Council, 521-2013-2846, [www.vr.se] (to BL); Regional agreement on medical training and clinical research between Stockholm County Council and Karolinska Institutet, 20130129, [https://forskningsstod.sll.se] (to BL). The funders had no role in study design, data collection and analysis, decision to publish or preparation of the manuscript.",TRUE,"This study was approved by the Regional Ethics Review Board in Stockholm, Sweden March 19, 2014 (2014/304-31/2) and registered at ClinicalTrials.gov in April 2014 (NCT02113605). The authors confirm that all ongoing and related trials for this intervention are registered in ClinicalTrials and have been approved by the Regional Ethics Review Board in Stockholm.",TRUE
"156",27765049,261,2016,1,FALSE,"",FALSE,"","","Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This study was funded by the Swedish Research Council for Health, Working Life and Welfare (2006–0226 and 2011–0413), the Swedish Research Council (K2006-27X-20069-01-3 and K2012-69X-22058-01-3), the Research and Development Committee, Stockholm County Council (2006–0324), the Regional Research Council of the Uppsala and Örebro Health Care Region (RFR-12404), the Uppsala County Council, the Sörmland County Council, the Public Health Committee of Stockholm County Council (0803–377), the Vårdal Foundation (B2007-006), AFA Insurance (H-06:05/ 070001), the Foundation of the Swedish Diabetes Society (TMA2006-004), and the National Health Care Science Postgraduate School (2008). The funding bodies had no role in the design of the study and collection, analysis, and interpretation of data and in writing the manuscript.",TRUE,"",FALSE
"157",27830462,257,2016,0,FALSE,"",FALSE,"","","Conflicts of interest The authors report no conflicts of interest and are alone responsible for the content and writing of the paper.",TRUE,"This study was supported by Region Västra Götaland.",TRUE,"",FALSE
"158",27832117,260,2016,0,TRUE,"general-purpose repository",TRUE,"data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .;     data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .","data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .;     data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"The authors received no specific funding for this work.",TRUE,"Ethical approval was not required. The study protocol was not registered. All data and the full analysis code are freely available at [].",TRUE
"159",27893756,259,2016,1,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"This work was supported by Ersta Diakonia foundations (http://www.erstadiakoni.se/). The funder had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"160",27907825,254,2017,0,FALSE,"",FALSE,"","","Julie L. Ji was supported by Cambridge Australia Scholarships, in collaboration with The Cambridge Commonwealth, European and International Trust. Emily A. Holmes and Simon E. Blackwell were supported by the Medical Research Council (United Kingdom) intramural programme [MC-A060-5PR50]. Emily A. Holmes was also supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. The trial from which the data in the current study originate was additionally supported by the Lupina Foundation. Funding to pay the Open Access publication charges for this article was provided by the UK Medical Research Council. The funders had no role in the study design, in the collection, analysis and interpretation of data, in the writing of the report, or in the decision to submit the article for publication. We would like to thank the broader research team for their help in the various stages of the trial from which this data was collected, Jonathan Phillips for his help with data preparation for this paper, and Peter Watson for statistical advice. See https://osf.io/8waaj/ for information about study materials and data. The authors declared that they had no conflicts of interest with respect to their authorship or the publication of this article.",TRUE,"Julie L. Ji was supported by Cambridge Australia Scholarships, in collaboration with The Cambridge Commonwealth, European and International Trust. Emily A. Holmes and Simon E. Blackwell were supported by the Medical Research Council (United Kingdom) intramural programme [MC-A060-5PR50]. Emily A. Holmes was also supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. The trial from which the data in the current study originate was additionally supported by the Lupina Foundation. Funding to pay the Open Access publication charges for this article was provided by the UK Medical Research Council. The funders had no role in the study design, in the collection, analysis and interpretation of data, in the writing of the report, or in the decision to submit the article for publication. We would like to thank the broader research team for their help in the various stages of the trial from which this data was collected, Jonathan Phillips for his help with data preparation for this paper, and Peter Watson for statistical advice. See https://osf.io/8waaj/ for information about study materials and data. The authors declared that they had no conflicts of interest with respect to their authorship or the publication of this article.",TRUE,"",FALSE
"161",27933161,272,2016,0,FALSE,"",FALSE,"","","Conflicts of Interest KA has received research support from Aerocrine AB and Thermo Fisher Scientific. MB is an associate of Thermo Fisher Scientific. JS has received research support from Aerocrine AB. AM, ALU, AA, and ML declare no conflict of interest.",TRUE,"Funding information  The study was funded by the Stockholm County Council (PickUp), Centre for Allergy Research, and Centre for Family Medicine, Karolinska Institutet, and the Swedish Asthma and Allergy Association's Research Foundation. Support was also received from Aerocrine AB (NIOX MINO instruments), and Thermo Fisher Scientific, Uppsala, Sweden (reagents for IgE analyses).",TRUE,"The concentrations of individual IgE antibodies were grouped and summed up. The groups were: perennial allergens (cat, dog, horse, mite × 2, and mold), seasonal allergens (birch, timothy, and mugwort), food allergens (fx5 = cow's milk protein, egg white, peanut, soy, wheat, and fish), and all allergens (perennial, seasonal, and food). Two‐sided tests with P‐values less than .05 were considered significant and indicated in bold in figures. Results were analyzed with Mann–Whitney U‐test for comparison between groups and Wilcoxon signed‐rank test for analysis of change within groups between first and last visit, or the corresponding Student's t‐tests. The effect of inclusion in different quarters of the calendar year was analyzed with Kruskal–Wallis test and corrected for multiple comparisons. Categorical data were analyzed with χ2 test, or Fisher's exact test when applicable. Spearman's rank test or Pearson's test were used for correlation tests. For IgE antibody measurements, values down to zero were used in the calculations. IgG4 and IgE data were converted to the log base 10 scale and analyzed using a paired t‐test when applicable. IgE values of zero were replaced by .001 before conversion to log base 10 scale. Statistical analyses were performed with Stata/IC11 version 11.2 (Stata Corp, 2009, College Station, TX). The study is registered with ClinicalTrials.gov (identifier NCT00421018).",TRUE
"162",27995690,256,2016,1,TRUE,"general-purpose repository, supplement",FALSE,"data and materials are available via open science framework and can be accessed at https://osf io/xwrny/ or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying patient information).    all data referring to the bd combined group). table 2","","Disclosures The authors of this paper do not have any commercial associations that might pose a conflict of interest in connection with this manuscript.",TRUE,"EAH held a Wellcome Trust Clinical Fellowship (WT088217) supporting HM. EAH, SEB, and FR were also supported by the Medical Research Council (United Kingdom) intramural program (MC‐A060‐5PR50 to EAH) including a Medical Research Council Career Development Fellowship to MDS. EAH and ACN were also supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. FR was supported by a Marie Sklodowska‐Curie individual Fellowship from the European Union and by a postdoctoral research fellowship from the German Academic Exchange Service (DAAD). HJS was supported during her doctorate by the Oxford Institute of Clinical Psychology Training. AL‐Z was supported by the Cambridge Commonwealth, European & International Trust. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. The funding source had no involvement in study design, in the collection and analysis of the data, or in the decision to submit the paper for publication. We thank the following for their help with data collection and entry: Sophie Wallace‐Hadrill, Angela Rylands, Emmy Uphoff, Rebecca Hewstone, Ian Clark, Aiysha Malik and Natalie Barnes. We are grateful to the Oxford Health NHS Foundation Trust for supporting the research. Funding to pay the Open Access publication charges for this article was provided by the United Kingdom Medical Research Council (MC‐A060‐5PR50). Data and materials are available via Open Science Framework and can be accessed at https://osf.io/xwrny/, or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third‐party copyright or potentially identifying patient information). Protocols for study procedures are subject to a Material Transfer Agreement.",TRUE,"",FALSE
"163",28043996,250,2017,1,FALSE,"",FALSE,"","","Competing interests: None declared.",TRUE,"Funding:  The study was financed by the Swedish Research Council for Health, Working Life, and Welfare (grant number 2014-0173).",TRUE,"",FALSE
"164",28132011,253,2017,0,FALSE,"",FALSE,"","","Competing interests: None declared.",TRUE,"Funding:  This work was supported by the Swedish Childhood Cancer Foundation, grant number PR2013-0039. This funding source had no role in the design of this study and will not have any role during its execution, analyses, interpretation of the data or decision to submit results.",TRUE,"Trial registration number ISRCTN97835363.",TRUE
"165",28152198,249,2017,1,FALSE,"",FALSE,"","","",FALSE,"The trial in which the client described here participated was funded by the Lupina Foundation and the Medical Research Council (UK) [MC‐A060‐5PR50]. Funding to pay the Open Access publication charges for this article was provided by the UK Medical Research Council.",TRUE,"",FALSE
