pmid,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Publication Year,Institution,Journal/Book,name,short_name
29730990,True,True,True,False,True,2018,Karolinska,BMC Biol,Department of Clinical Neuroscience,CNS
29735751,True,False,True,False,False,2018,Karolinska,Occup Environ Med,Department of Clinical Neuroscience,CNS
29739398,True,False,True,False,False,2018,Karolinska,BMC Health Serv Res,Department of Clinical Neuroscience,CNS
29740122,True,False,True,False,False,2019,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
29742121,True,False,True,False,False,2018,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
29743040,True,True,True,False,False,2018,Karolinska,BMC Surg,Department of Clinical Neuroscience,CNS
29743325,True,False,True,False,False,2018,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
29746486,True,False,True,False,True,2018,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
29748736,True,True,True,False,False,2019,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
29752516,True,False,True,False,False,2018,Karolinska,Eur J Nucl Med Mol Imaging,Department of Clinical Neuroscience,CNS
29761220,True,False,True,False,False,2018,Karolinska,Neuroradiology,Department of Clinical Neuroscience,CNS
29766414,True,False,True,False,False,2018,Karolinska,Eur Arch Paediatr Dent,Department of Clinical Neuroscience,CNS
29766438,True,False,True,False,False,2018,Karolinska,Eur J Epidemiol,Department of Clinical Neuroscience,CNS
29776429,True,False,True,False,False,2018,Karolinska,Behav Brain Funct,Department of Clinical Neuroscience,CNS
29788900,True,False,True,False,False,2018,Karolinska,BMC Geriatr,Department of Clinical Neuroscience,CNS
29790200,True,False,True,False,False,2019,Karolinska,J Sleep Res,Department of Clinical Neuroscience,CNS
29792714,True,False,True,False,False,2018,Karolinska,J Med Chem,Department of Clinical Neuroscience,CNS
29807687,True,False,True,False,False,2018,Karolinska,Cytokine,Department of Clinical Neuroscience,CNS
29813064,True,False,True,True,False,2018,Karolinska,PLoS Comput Biol,Department of Clinical Neuroscience,CNS
29845367,True,False,True,False,False,2019,Karolinska,Clin Neuroradiol,Department of Clinical Neuroscience,CNS
29845776,True,False,True,False,False,2018,Karolinska,Brain Behav,Department of Clinical Neuroscience,CNS
29849487,True,True,True,False,False,2018,Karolinska,Mediators Inflamm,Department of Clinical Neuroscience,CNS
29862657,True,False,True,False,False,2018,Karolinska,Angew Chem Int Ed Engl,Department of Clinical Neuroscience,CNS
29890960,True,True,True,False,False,2018,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
29907968,True,False,True,False,False,2018,Karolinska,Acta Psychiatr Scand,Department of Clinical Neuroscience,CNS
29911273,True,False,True,False,False,2018,Karolinska,Obes Surg,Department of Clinical Neuroscience,CNS
29921868,True,False,True,False,False,2018,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
29921915,True,False,True,False,True,2018,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
29931458,False,False,True,False,False,2018,Karolinska,J Cross Cult Gerontol,Department of Clinical Neuroscience,CNS
29938225,True,False,True,False,False,2018,Karolinska,Sci Adv,Department of Clinical Neuroscience,CNS
29941556,True,False,True,False,False,2018,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
29943622,True,False,True,False,False,2019,Karolinska,Antioxid Redox Signal,Department of Clinical Neuroscience,CNS
29956436,True,False,True,False,False,2019,Karolinska,Bipolar Disord,Department of Clinical Neuroscience,CNS
29959588,True,False,True,False,False,2019,Karolinska,Child Psychiatry Hum Dev,Department of Clinical Neuroscience,CNS
29961004,True,True,True,False,False,2018,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
29970406,True,False,True,False,False,2018,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
29986044,False,False,True,False,False,2018,Karolinska,Int J Neuropsychopharmacol,Department of Clinical Neuroscience,CNS
30001359,True,False,True,False,False,2018,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30005675,True,False,True,False,False,2018,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
30013068,True,False,True,True,False,2018,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
30018414,True,False,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30021545,True,True,True,False,False,2018,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
30042490,True,False,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30054528,True,False,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30065246,True,True,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30075815,True,False,True,False,False,2018,Karolinska,Clin Epigenetics,Department of Clinical Neuroscience,CNS
30076495,True,False,True,False,False,2018,Karolinska,Eur J Epidemiol,Department of Clinical Neuroscience,CNS
30076611,True,False,True,False,False,2018,Karolinska,Acta Psychiatr Scand,Department of Clinical Neuroscience,CNS
30082365,True,True,True,False,False,2018,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30084947,True,False,True,False,False,2019,Karolinska,Eur J Public Health,Department of Clinical Neuroscience,CNS
30086134,True,False,True,False,False,2018,Karolinska,PLoS Med,Department of Clinical Neuroscience,CNS
30087405,True,False,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30087453,True,False,True,False,False,2020,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
30091275,True,False,True,False,False,2019,Karolinska,J Sleep Res,Department of Clinical Neuroscience,CNS
30097711,True,False,True,False,False,2019,Karolinska,Psychol Res,Department of Clinical Neuroscience,CNS
30099390,True,True,True,False,False,2018,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30103784,True,False,True,False,False,2018,Karolinska,BMC Med,Department of Clinical Neuroscience,CNS
30128755,True,False,True,False,False,2018,Karolinska,Int Arch Occup Environ Health,Department of Clinical Neuroscience,CNS
30129665,False,False,True,False,False,2019,Karolinska,Br J Clin Psychol,Department of Clinical Neuroscience,CNS
30131057,True,False,True,False,False,2018,Karolinska,BMC Fam Pract,Department of Clinical Neuroscience,CNS
30137197,True,False,True,False,False,2018,Karolinska,Alcohol Alcohol,Department of Clinical Neuroscience,CNS
30139949,True,False,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30140006,True,True,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30140607,False,False,True,False,False,2017,Karolinska,Neuroimage Clin,Department of Clinical Neuroscience,CNS
30142216,True,False,True,False,True,2018,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30150378,True,False,True,False,True,2018,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
30154470,True,False,True,False,False,2018,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
30161241,True,False,True,False,False,2018,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30169631,True,False,True,False,False,2019,Karolinska,Eur J Public Health,Department of Clinical Neuroscience,CNS
30171211,True,False,True,False,False,2020,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
30173916,True,False,True,False,True,2018,Karolinska,Cell,Department of Clinical Neuroscience,CNS
30185405,True,False,True,False,False,2018,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
30185575,True,True,True,False,False,2018,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30207392,True,False,True,False,False,2019,Karolinska,J Child Psychol Psychiatry,Department of Clinical Neuroscience,CNS
30217939,True,False,True,False,False,2018,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
30224774,True,False,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30232255,True,False,True,False,False,2018,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
30234816,False,False,True,False,False,2019,Karolinska,Spine (Phila Pa 1976),Department of Clinical Neuroscience,CNS
30239900,False,False,True,False,False,2019,Karolinska,Schizophr Bull,Department of Clinical Neuroscience,CNS
30242503,True,False,True,False,True,2019,Karolinska,Eur Radiol,Department of Clinical Neuroscience,CNS
30255432,True,False,True,False,False,2019,Karolinska,Support Care Cancer,Department of Clinical Neuroscience,CNS
30262654,True,False,True,False,True,2018,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
30270409,True,False,True,False,False,2019,Karolinska,Eur J Nucl Med Mol Imaging,Department of Clinical Neuroscience,CNS
30279459,True,False,True,False,True,2020,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
30282366,True,False,True,False,False,2018,Karolinska,J Alzheimers Dis,Department of Clinical Neuroscience,CNS
30283035,True,False,True,False,False,2020,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
30285661,True,False,True,False,False,2018,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
30285758,True,True,True,False,False,2018,Karolinska,BMC Pregnancy Childbirth,Department of Clinical Neuroscience,CNS
30297702,True,False,True,False,False,2018,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
30305103,True,True,True,False,False,2018,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
30307554,True,False,True,False,False,2019,Karolinska,Eur J Public Health,Department of Clinical Neuroscience,CNS
30317535,True,False,True,False,False,2018,Karolinska,Drugs Aging,Department of Clinical Neuroscience,CNS
30321038,False,False,False,False,True,2019,Karolinska,Emotion,Department of Clinical Neuroscience,CNS
30323291,True,False,True,False,False,2021,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
30346535,False,False,True,False,False,2019,Karolinska,Int J Neuropsychopharmacol,Department of Clinical Neuroscience,CNS
30371186,True,False,True,False,False,2018,Karolinska,J Am Heart Assoc,Department of Clinical Neuroscience,CNS
30381987,True,False,True,False,False,2019,Karolinska,Mult Scler,Department of Clinical Neuroscience,CNS
30382894,True,False,True,False,False,2018,Karolinska,J Headache Pain,Department of Clinical Neuroscience,CNS
30384498,True,True,True,False,False,2018,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
30398018,True,False,False,False,False,2018,Karolinska,J Evid Based Med,Department of Clinical Neuroscience,CNS
30400785,True,False,True,False,False,2018,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
30400965,True,True,True,False,False,2018,Karolinska,Subst Abuse Treat Prev Policy,Department of Clinical Neuroscience,CNS
30414377,False,False,True,False,False,2018,Karolinska,Med Sci Monit,Department of Clinical Neuroscience,CNS
30420558,True,False,True,False,True,2019,Karolinska,EMBO J,Department of Clinical Neuroscience,CNS
30420755,True,False,True,True,True,2018,Karolinska,Nat Med,Department of Clinical Neuroscience,CNS
30423289,True,False,True,False,False,2019,Karolinska,Neuropharmacology,Department of Clinical Neuroscience,CNS
30430381,True,False,True,False,False,2019,Karolinska,Neurocrit Care,Department of Clinical Neuroscience,CNS
30451078,True,False,True,False,False,2018,Karolinska,Mol Pain,Department of Clinical Neuroscience,CNS
30451869,True,False,True,False,True,2018,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
30451919,True,False,True,False,False,2018,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30462837,False,True,True,False,False,2019,Karolinska,Alcohol Clin Exp Res,Department of Clinical Neuroscience,CNS
30470247,True,True,True,False,False,2018,Karolinska,Syst Rev,Department of Clinical Neuroscience,CNS
30471715,True,True,True,False,False,2019,Karolinska,J Pediatr,Department of Clinical Neuroscience,CNS
30477463,True,True,True,False,False,2018,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
30477552,True,True,True,False,False,2018,Karolinska,Arthritis Res Ther,Department of Clinical Neuroscience,CNS
30484905,True,False,True,False,False,2019,Karolinska,Glia,Department of Clinical Neuroscience,CNS
30485721,True,False,False,False,False,2019,Karolinska,Brain Behav,Department of Clinical Neuroscience,CNS
30498037,True,True,True,False,False,2018,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30509249,True,False,True,False,False,2018,Karolinska,BMC Palliat Care,Department of Clinical Neuroscience,CNS
30514400,True,True,True,False,False,2018,Karolinska,Trials,Department of Clinical Neuroscience,CNS
30519816,True,False,True,False,False,2019,Karolinska,Mol Neurobiol,Department of Clinical Neuroscience,CNS
30531955,True,False,True,False,False,2019,Karolinska,Bone Marrow Transplant,Department of Clinical Neuroscience,CNS
30550541,True,False,True,False,False,2018,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30558161,True,False,True,False,False,2018,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
30562347,True,False,True,False,True,2018,Karolinska,PLoS Med,Department of Clinical Neuroscience,CNS
30562927,True,False,True,False,False,2018,Karolinska,Int J Mol Sci,Department of Clinical Neuroscience,CNS
30571496,True,False,True,False,False,2018,Karolinska,J Am Heart Assoc,Department of Clinical Neuroscience,CNS
30571791,True,False,True,False,False,2018,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30577827,True,False,True,False,False,2018,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
30578428,True,False,True,False,False,2019,Karolinska,J Neurol,Department of Clinical Neuroscience,CNS
30580275,True,True,True,False,False,2018,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30585371,True,False,True,False,False,2019,Karolinska,J Sleep Res,Department of Clinical Neuroscience,CNS
30593436,True,False,True,True,True,2019,Karolinska,EBioMedicine,Department of Clinical Neuroscience,CNS
30606174,True,False,True,False,False,2019,Karolinska,BMC Med Educ,Department of Clinical Neuroscience,CNS
30609172,True,False,True,False,False,2019,Karolinska,J Sleep Res,Department of Clinical Neuroscience,CNS
30610027,True,True,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30618330,True,False,False,False,False,2019,Karolinska,Ups J Med Sci,Department of Clinical Neuroscience,CNS
30621661,True,True,True,False,False,2019,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
30637127,True,False,True,False,False,2018,Karolinska,Stroke Vasc Neurol,Department of Clinical Neuroscience,CNS
30642837,True,False,True,False,False,2019,Karolinska,Development,Department of Clinical Neuroscience,CNS
30647044,True,True,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30647912,True,True,True,False,False,2018,Karolinska,F1000Res,Department of Clinical Neuroscience,CNS
30649319,True,False,True,False,False,2019,Karolinska,Int J Neuropsychopharmacol,Department of Clinical Neuroscience,CNS
30650232,True,True,True,False,False,2019,Karolinska,Clin Psychol Psychother,Department of Clinical Neuroscience,CNS
30651382,True,False,True,False,False,2019,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
30652302,True,False,True,False,False,2019,Karolinska,Headache,Department of Clinical Neuroscience,CNS
30659386,True,False,True,False,False,2019,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
30662455,True,False,True,False,False,2018,Karolinska,Neural Plast,Department of Clinical Neuroscience,CNS
30663210,True,False,True,False,False,2019,Karolinska,J Cell Mol Med,Department of Clinical Neuroscience,CNS
30664633,True,False,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
30670050,True,False,True,False,True,2019,Karolinska,Mol Neurodegener,Department of Clinical Neuroscience,CNS
30675058,True,False,True,False,False,2019,Karolinska,Nature,Department of Clinical Neuroscience,CNS
30675656,True,False,True,False,False,2019,Karolinska,Acta Neurochir (Wien),Department of Clinical Neuroscience,CNS
30676039,False,False,False,False,True,2019,Karolinska,Emotion,Department of Clinical Neuroscience,CNS
30679293,True,True,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30683880,True,True,True,False,True,2019,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
30689045,True,False,True,False,False,2019,Karolinska,Support Care Cancer,Department of Clinical Neuroscience,CNS
30696814,True,False,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
30700811,True,False,True,False,False,2020,Karolinska,Pharmacogenomics J,Department of Clinical Neuroscience,CNS
30701722,True,False,True,False,False,2019,Karolinska,J Biomed Opt,Department of Clinical Neuroscience,CNS
30704424,True,True,True,False,False,2019,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
30716111,True,False,True,False,True,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30717434,True,False,True,False,False,2019,Karolinska,Int J Mol Sci,Department of Clinical Neuroscience,CNS
30717657,True,False,True,False,False,2019,Karolinska,BMC Cardiovasc Disord,Department of Clinical Neuroscience,CNS
30721167,False,False,True,False,False,2019,Karolinska,Epidemiology,Department of Clinical Neuroscience,CNS
30739842,False,False,True,False,False,2019,Karolinska,Neuroimage Clin,Department of Clinical Neuroscience,CNS
30742363,True,False,True,False,False,2019,Karolinska,Arthritis Rheumatol,Department of Clinical Neuroscience,CNS
30742884,True,False,True,False,True,2019,Karolinska,Brain Behav Immun,Department of Clinical Neuroscience,CNS
30760585,True,False,True,False,True,2019,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
30770053,True,False,True,False,True,2019,Karolinska,Br J Anaesth,Department of Clinical Neuroscience,CNS
30770760,True,False,True,False,True,2019,Karolinska,Arthritis Res Ther,Department of Clinical Neuroscience,CNS
30772854,True,True,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30775987,True,False,True,False,False,2019,Karolinska,J Alzheimers Dis,Department of Clinical Neuroscience,CNS
30785608,False,False,False,False,False,2019,Karolinska,JAMA Psychiatry,Department of Clinical Neuroscience,CNS
30796340,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30814355,True,False,True,False,False,2019,Karolinska,J Alzheimers Dis,Department of Clinical Neuroscience,CNS
30816244,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30826765,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30827875,False,False,True,False,False,2019,Karolinska,Stem Cell Reports,Department of Clinical Neuroscience,CNS
30828007,True,False,True,False,False,2019,Karolinska,J Atheroscler Thromb,Department of Clinical Neuroscience,CNS
30836957,True,True,True,False,False,2019,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
30840633,True,False,True,False,True,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30841916,True,False,True,False,True,2019,Karolinska,Addict Sci Clin Pract,Department of Clinical Neuroscience,CNS
30845234,True,False,True,True,True,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
30857571,True,False,True,False,False,2020,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
30877470,True,False,True,False,False,2019,Karolinska,Acta Neurochir (Wien),Department of Clinical Neuroscience,CNS
30878993,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30898995,True,False,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
30899071,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30904854,True,True,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
30907403,True,False,True,False,False,2019,Karolinska,Brain,Department of Clinical Neuroscience,CNS
30917305,True,False,True,False,False,2019,Karolinska,Cell Rep,Department of Clinical Neuroscience,CNS
30922272,True,False,True,False,False,2019,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
30922280,True,False,True,False,False,2019,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
30934659,True,False,True,False,False,2019,Karolinska,Molecules,Department of Clinical Neuroscience,CNS
30937946,True,False,True,False,False,2019,Karolinska,J Labelled Comp Radiopharm,Department of Clinical Neuroscience,CNS
30941609,True,True,True,False,True,2019,Karolinska,J Gambl Stud,Department of Clinical Neuroscience,CNS
30944028,True,False,True,False,False,2019,Karolinska,Stem Cell Res Ther,Department of Clinical Neuroscience,CNS
30950584,True,False,True,False,False,2019,Karolinska,Obesity (Silver Spring),Department of Clinical Neuroscience,CNS
30958880,True,False,True,True,False,2019,Karolinska,Int J Neuropsychopharmacol,Department of Clinical Neuroscience,CNS
30962511,True,False,True,False,False,2021,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
30971390,True,False,True,False,False,2019,Karolinska,BMJ,Department of Clinical Neuroscience,CNS
30971773,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30975117,True,False,True,False,False,2019,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
30976973,True,False,True,False,False,2019,Karolinska,Acta Neuropathol,Department of Clinical Neuroscience,CNS
30987643,True,True,True,False,False,2019,Karolinska,Subst Abuse Treat Prev Policy,Department of Clinical Neuroscience,CNS
30988382,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
30992050,True,False,True,False,True,2019,Karolinska,Skelet Muscle,Department of Clinical Neuroscience,CNS
30993395,True,False,True,False,False,2019,Karolinska,Osteoporos Int,Department of Clinical Neuroscience,CNS
30993893,True,False,True,False,False,2019,Karolinska,Cancer Med,Department of Clinical Neuroscience,CNS
30995986,True,False,True,False,False,2019,Karolinska,BMJ,Department of Clinical Neuroscience,CNS
30999690,True,False,True,False,False,2019,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
31009235,True,False,True,False,False,2019,Karolinska,J Child Adolesc Psychopharmacol,Department of Clinical Neuroscience,CNS
31009465,True,False,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31009936,False,False,True,False,False,2019,Karolinska,Neuropsychopharmacology,Department of Clinical Neuroscience,CNS
31016806,True,False,True,False,False,2019,Karolinska,Health Soc Care Community,Department of Clinical Neuroscience,CNS
31019085,True,False,True,False,True,2019,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
31025162,True,False,True,False,False,2019,Karolinska,J Gambl Stud,Department of Clinical Neuroscience,CNS
31031190,True,False,True,False,False,2019,Karolinska,Stem Cell Reports,Department of Clinical Neuroscience,CNS
31034166,True,False,False,False,False,2019,Karolinska,FEBS Open Bio,Department of Clinical Neuroscience,CNS
31041594,True,False,True,False,False,2019,Karolinska,Acta Neurochir (Wien),Department of Clinical Neuroscience,CNS
31043756,True,False,True,False,True,2019,Karolinska,Nat Genet,Department of Clinical Neuroscience,CNS
31044557,True,False,True,True,False,2019,Karolinska,Mol Genet Genomic Med,Department of Clinical Neuroscience,CNS
31048352,True,False,True,False,False,2020,Karolinska,Haematologica,Department of Clinical Neuroscience,CNS
31053557,True,False,True,False,True,2019,Karolinska,EBioMedicine,Department of Clinical Neuroscience,CNS
31057138,True,False,True,False,False,2020,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
31067661,True,False,True,False,False,2019,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
31072225,True,False,True,False,False,2019,Karolinska,J Neurotrauma,Department of Clinical Neuroscience,CNS
31072238,True,False,True,False,False,2019,Karolinska,Int J Qual Stud Health Well-being,Department of Clinical Neuroscience,CNS
31072319,True,False,True,False,False,2019,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
31072380,True,True,True,False,False,2019,Karolinska,Trials,Department of Clinical Neuroscience,CNS
31089982,True,False,True,False,False,2019,Karolinska,Can J Public Health,Department of Clinical Neuroscience,CNS
31092624,True,False,True,False,False,2019,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
31123248,True,False,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
31123309,True,False,True,True,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
31129983,True,True,True,False,False,2019,Karolinska,Can J Psychiatry,Department of Clinical Neuroscience,CNS
31141529,True,False,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31146783,True,False,True,False,True,2019,Karolinska,Clin Epigenetics,Department of Clinical Neuroscience,CNS
31149033,True,False,True,False,False,2019,Karolinska,Theranostics,Department of Clinical Neuroscience,CNS
31154242,False,False,True,False,False,2019,Karolinska,Neuroimage Clin,Department of Clinical Neuroscience,CNS
31160624,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31160693,True,False,True,False,False,2021,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
31168404,True,False,True,False,False,2019,Karolinska,RMD Open,Department of Clinical Neuroscience,CNS
31168412,True,False,True,False,False,2019,Karolinska,RMD Open,Department of Clinical Neuroscience,CNS
31170007,True,False,True,False,False,2019,Karolinska,J Child Adolesc Psychopharmacol,Department of Clinical Neuroscience,CNS
31171648,True,False,True,False,True,2019,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
31173128,False,True,True,False,False,2019,Karolinska,JAMA Netw Open,Department of Clinical Neuroscience,CNS
31182128,True,True,True,False,False,2019,Karolinska,Trials,Department of Clinical Neuroscience,CNS
31185943,True,False,True,False,False,2019,Karolinska,BMC Geriatr,Department of Clinical Neuroscience,CNS
31189556,True,False,True,False,False,2019,Karolinska,BMJ,Department of Clinical Neuroscience,CNS
31189964,True,False,True,False,True,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31194801,True,False,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31206150,True,False,True,False,False,2019,Karolinska,Alcohol Alcohol,Department of Clinical Neuroscience,CNS
31206164,True,False,True,False,False,2020,Karolinska,Schizophr Bull,Department of Clinical Neuroscience,CNS
31221557,True,False,True,False,False,2019,Karolinska,Lancet Psychiatry,Department of Clinical Neuroscience,CNS
31222129,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31228873,True,False,True,False,False,2019,Karolinska,Allergy,Department of Clinical Neuroscience,CNS
31232674,True,False,False,False,False,2019,Karolinska,Int J Qual Stud Health Well-being,Department of Clinical Neuroscience,CNS
31232913,True,True,True,False,False,2019,Karolinska,Psychosom Med,Department of Clinical Neuroscience,CNS
31235886,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31242036,True,False,True,False,True,2019,Karolinska,Arterioscler Thromb Vasc Biol,Department of Clinical Neuroscience,CNS
31243519,True,False,True,False,False,2019,Karolinska,J Mol Med (Berl),Department of Clinical Neuroscience,CNS
31260496,True,True,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31270237,True,False,True,False,False,2019,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
31270612,True,False,True,False,False,2019,Karolinska,Acta Neurochir (Wien),Department of Clinical Neuroscience,CNS
31272433,True,False,True,False,False,2019,Karolinska,BMC Med Educ,Department of Clinical Neuroscience,CNS
31276502,True,True,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31278597,True,False,True,False,False,2019,Karolinska,Acta Neurochir (Wien),Department of Clinical Neuroscience,CNS
31282426,True,False,True,False,False,2019,Karolinska,J Parkinsons Dis,Department of Clinical Neuroscience,CNS
31285490,True,True,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31294519,True,False,True,False,False,2019,Karolinska,J Occup Health,Department of Clinical Neuroscience,CNS
31298609,True,False,True,False,False,2020,Karolinska,J Neurotrauma,Department of Clinical Neuroscience,CNS
31299962,True,False,True,False,False,2019,Karolinska,BMC Urol,Department of Clinical Neuroscience,CNS
31300016,True,False,True,False,False,2019,Karolinska,Crit Care,Department of Clinical Neuroscience,CNS
31300492,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31300656,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31300673,True,False,True,False,True,2019,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
