pmid,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
34255999,Human sickness detection is not dependent on cultural experience,"Arshamian A, Sundelin T, Wnuk E, O'Meara C, Burenhult N, Rodriguez GG, Lekander M, Olsson MJ, Lasselin J, Axelsson J, Majid A.",Proc Biol Sci. 2021 Jul 14;288(1954):20210922. doi: 10.1098/rspb.2021.0922. Epub 2021 Jul 14.,Arshamian A,Proc Biol Sci,2021,7/13/21,PMC8277478,,10.1098/rspb.2021.0922
34256715,Return on investment of internet delivered exposure therapy for irritable bowel syndrome: a randomized controlled trial,"Wallén H, Lindfors P, Andersson E, Hedman-Lagerlöf E, Hesser H, Lindefors N, Svanborg C, Ljótsson B.",BMC Gastroenterol. 2021 Jul 13;21(1):289. doi: 10.1186/s12876-021-01867-6.,Wallén H,BMC Gastroenterol,2021,7/14/21,PMC8276403,,10.1186/s12876-021-01867-6
34328501,Cost-effectiveness of Internet-Delivered vs In-Person Cognitive Behavioral Therapy for Children and Adolescents With Obsessive-Compulsive Disorder,"Aspvall K, Sampaio F, Lenhard F, Melin K, Norlin L, Serlachius E, Mataix-Cols D, Andersson E.",JAMA Netw Open. 2021 Jul 1;4(7):e2118516. doi: 10.1001/jamanetworkopen.2021.18516.,Aspvall K,JAMA Netw Open,2021,7/30/21,PMC8325072,,10.1001/jamanetworkopen.2021.18516
33978699,Therapist-Guided Internet-Delivered Cognitive Behavioral Therapy vs Internet-Delivered Supportive Therapy for Children and Adolescents With Social Anxiety Disorder: A Randomized Clinical Trial,"Nordh M, Wahlund T, Jolstedt M, Sahlin H, Bjureberg J, Ahlen J, Lalouni M, Salomonsson S, Vigerland S, Lavner M, Öst LG, Lenhard F, Hesser H, Mataix-Cols D, Högström J, Serlachius E.",JAMA Psychiatry. 2021 Jul 1;78(7):705-713. doi: 10.1001/jamapsychiatry.2021.0469.,Nordh M,JAMA Psychiatry,2021,5/12/21,PMC8117054,,10.1001/jamapsychiatry.2021.0469
33929547,Intensive longitudinal study of newly graduated nurses' quick returns and self-rated stress,"Dahlgren A, Tucker P, Bujacz A, Frögéli E, Rudman A, Gustavsson P.",Scand J Work Environ Health. 2021 Jul 1;47(5):404-407. doi: 10.5271/sjweh.3962. Epub 2021 Apr 30.,Dahlgren A,Scand J Work Environ Health,2021,4/30/21,PMC8259702,,10.5271/sjweh.3962
34161276,"Attention, awareness, and the right temporoparietal junction","Wilterson AI, Nastase SA, Bio BJ, Guterstam A, Graziano MSA.",Proc Natl Acad Sci U S A. 2021 Jun 22;118(25):e2026099118. doi: 10.1073/pnas.2026099118.,Wilterson AI,Proc Natl Acad Sci U S A,2021,6/23/21,PMC8237657,,10.1073/pnas.2026099118
34029328,Prevention of post-traumatic stress disorder: Lessons learned from a terminated RCT of prolonged exposure,"Bragesjö M, Arnberg FK, Andersson E.",PLoS One. 2021 May 24;16(5):e0251898. doi: 10.1371/journal.pone.0251898. eCollection 2021.,Bragesjö M,PLoS One,2021,5/24/21,PMC8143412,,10.1371/journal.pone.0251898
33986065,"Stigma, displacement stressors and psychiatric morbidity among displaced Syrian men who have sex with men (MSM) and transgender women: a cross-sectional study in Lebanon","Clark K, Pachankis J, Khoshnood K, Bränström R, Seal D, Khoury D, Fouad FM, Barbour R, Heimer R.",BMJ Open. 2021 May 13;11(5):e046996. doi: 10.1136/bmjopen-2020-046996.,Clark K,BMJ Open,2021,5/14/21,PMC8126317,,10.1136/bmjopen-2020-046996
33975569,Children's experiences of participating in a school-based health promotion parental support programme - a qualitative study,"Malek ME, Nyberg G, Elinder LS, Patterson E, Norman Å.",BMC Pediatr. 2021 May 11;21(1):228. doi: 10.1186/s12887-021-02694-0.,Malek ME,BMC Pediatr,2021,5/12/21,PMC8111964,,10.1186/s12887-021-02694-0
33971951,A simple cognitive task intervention to prevent intrusive memories after trauma in patients in the Emergency Department: A randomized controlled trial terminated due to COVID-19,"Kanstrup M, Singh L, Göransson KE, Gamble B, Taylor RS, Iyadurai L, Moulds ML, Holmes EA.",BMC Res Notes. 2021 May 10;14(1):176. doi: 10.1186/s13104-021-05572-1.,Kanstrup M,BMC Res Notes,2021,5/11/21,PMC8107806,,10.1186/s13104-021-05572-1
33904411,Neural effects of propofol-induced unconsciousness and its reversal using thalamic stimulation,"Bastos AM, Donoghue JA, Brincat SL, Mahnke M, Yanar J, Correa J, Waite AS, Lundqvist M, Roy J, Brown EN, Miller EK.",Elife. 2021 Apr 27;10:e60824. doi: 10.7554/eLife.60824.,Bastos AM,Elife,2021,4/27/21,PMC8079153,,10.7554/eLife.60824
33886568,Oxazepam and cognitive reappraisal: A randomised experiment,"Nilsonne G, Tamm S, Golkar A, Olsson A, Sörman K, Howner K, Kristiansson M, Ingvar M, Petrovic P.",PLoS One. 2021 Apr 22;16(4):e0249065. doi: 10.1371/journal.pone.0249065. eCollection 2021.,Nilsonne G,PLoS One,2021,4/22/21,PMC8061924,,10.1371/journal.pone.0249065
33216134,Insomnia in the context of short sleep increases suicide risk,"Hedström AK, Hössjer O, Bellocco R, Ye W, Trolle LY, Åkerstedt T.",Sleep. 2021 Apr 9;44(4):zsaa245. doi: 10.1093/sleep/zsaa245.,Hedström AK,Sleep,2021,11/20/20,PMC8033451,,10.1093/sleep/zsaa245
34155002,Help-seeking behaviour and attitudes towards internet-administered psychological support among adolescent and young adults previously treated for cancer during childhood: protocol for a survey and embedded qualitative interview study in Sweden,"Woodford J, Månberg J, Cajander Å, Enebrink P, Harila-Saari A, Hagström J, Karlsson M, Placid Solimena H, von Essen L.",BMJ Open. 2021 Apr 8;11(4):e041350. doi: 10.1136/bmjopen-2020-041350.,Woodford J,BMJ Open,2021,6/22/21,PMC8039225,,10.1136/bmjopen-2020-041350
33827666,The new accounting for expected adjusted effect test (AEAE test) has higher positive predictive value than a zero-order significance test,"Sorjonen K, Nilsonne G, Melin B, Ingre M.",BMC Res Notes. 2021 Apr 7;14(1):129. doi: 10.1186/s13104-021-05545-4.,Sorjonen K,BMC Res Notes,2021,4/8/21,PMC8028113,,10.1186/s13104-021-05545-4
32979230,Two randomized controlled trials of the efficacy of acceptance and commitment therapy-based educational course for body shape dissatisfaction,"Selvi K, Parling T, Ljótsson B, Welch E, Ghaderi A.",Scand J Psychol. 2021 Apr;62(2):249-258. doi: 10.1111/sjop.12684. Epub 2020 Sep 26.,Selvi K,Scand J Psychol,2021,9/26/20,PMC8048455,,10.1111/sjop.12684
33740927,Brief parental self-efficacy scales for promoting healthy eating and physical activity in children: a validation study,"Norman Å, Wright J, Patterson E.",BMC Public Health. 2021 Mar 19;21(1):540. doi: 10.1186/s12889-021-10581-7.,Norman Å,BMC Public Health,2021,3/20/21,PMC7980573,,10.1186/s12889-021-10581-7
33561399,Interhemispheric transfer of working memories,"Brincat SL, Donoghue JA, Mahnke MK, Kornblith S, Lundqvist M, Miller EK.",Neuron. 2021 Mar 17;109(6):1055-1066.e4. doi: 10.1016/j.neuron.2021.01.016. Epub 2021 Feb 8.,Brincat SL,Neuron,2021,2/9/21,PMC9134350,NIHMS1808824,10.1016/j.neuron.2021.01.016
33724336,Prediction of cognitive response to surgery in elderly patients with primary hyperparathyroidism,"Koman A, Bränström R, Pernow Y, Bränström R, Nilsson IL.",BJS Open. 2021 Mar 5;5(2):zraa029. doi: 10.1093/bjsopen/zraa029.,Koman A,BJS Open,2021,3/16/21,PMC7962724,,10.1093/bjsopen/zraa029
33597043,Two-factor higher-order model of perfectionism in Iranian general and clinical samples,"Moloodi R, Pourshahbaz A, Mohammadkhani P, Fata L, Ghaderi A.",BMC Psychol. 2021 Feb 17;9(1):30. doi: 10.1186/s40359-021-00529-2.,Moloodi R,BMC Psychol,2021,2/18/21,PMC7890826,,10.1186/s40359-021-00529-2
33587038,Temporo-parietal cortex involved in modeling one's own and others' attention,"Guterstam A, Bio BJ, Wilterson AI, Graziano M.",Elife. 2021 Feb 15;10:e63551. doi: 10.7554/eLife.63551.,Guterstam A,Elife,2021,2/15/21,PMC7884070,,10.7554/eLife.63551
32556379,Healthcare use before and after suicide attempt in refugees and Swedish-born individuals,"Amin R, Rahman S, Tinghög P, Helgesson M, Runeson B, Björkenstam E, Qin P, Mehlum L, Holmes EA, Mittendorfer-Rutz E.",Soc Psychiatry Psychiatr Epidemiol. 2021 Feb;56(2):325-338. doi: 10.1007/s00127-020-01902-z. Epub 2020 Jun 16.,Amin R,Soc Psychiatry Psychiatr Epidemiol,2021,6/20/20,PMC7870606,,10.1007/s00127-020-01902-z
33367734,Understanding parents' intention to disclose the donor conception to their child by application of the theory of planned behaviour,"Lampic C, Skoog Svanberg A, Sorjonen K, Sydsjö G.",Hum Reprod. 2021 Jan 25;36(2):395-404. doi: 10.1093/humrep/deaa299.,Lampic C,Hum Reprod,2021,12/28/20,PMC7829471,,10.1093/humrep/deaa299
33452313,Sickness and sleep health predict frustration and affective responses to a frustrating trigger,"Balter LJT, Sundelin T, Axelsson J.",Sci Rep. 2021 Jan 15;11(1):1542. doi: 10.1038/s41598-020-80461-4.,Balter LJT,Sci Rep,2021,1/16/21,PMC7810868,,10.1038/s41598-020-80461-4
33431807,Reducing intrusive memories after trauma via a brief cognitive task intervention in the hospital emergency department: an exploratory pilot randomised controlled trial,"Kanstrup M, Singh L, Göransson KE, Widoff J, Taylor RS, Gamble B, Iyadurai L, Moulds ML, Holmes EA.",Transl Psychiatry. 2021 Jan 11;11(1):30. doi: 10.1038/s41398-020-01124-6.,Kanstrup M,Transl Psychiatry,2021,1/12/21,PMC7798383,,10.1038/s41398-020-01124-6
33537776,Acute Systemic Experimental Inflammation Does Not Reduce Human Odor Identification Performance,"Tognetti A, Sarolidou G, Lasselin J, Lekander M, Olsson MJ, Lundström JN.",Chem Senses. 2021 Jan 1;46:bjab004. doi: 10.1093/chemse/bjab004.,Tognetti A,Chem Senses,2021,2/4/21,PMC8015794,,10.1093/chemse/bjab004
33474567,Odor-Taste Interactions in Food Perception: Exposure Protocol Shows No Effects of Associative Learning,"Fondberg R, Lundström JN, Seubert J.",Chem Senses. 2021 Jan 1;46:bjab003. doi: 10.1093/chemse/bjab003.,Fondberg R,Chem Senses,2021,1/21/21,PMC8130510,,10.1093/chemse/bjab003
33414179,Effects of alcohol consumption and smoking on risk for RA: results from a Swedish prospective cohort study,"Hedenstierna L, Bellocco R, Ye W, Adami HO, Åkerstedt T, Trolle Lagerros Y, Hedström AK.",RMD Open. 2021 Jan;7(1):e001379. doi: 10.1136/rmdopen-2020-001379.,Hedenstierna L,RMD Open,2021,1/8/21,PMC7797247,,10.1136/rmdopen-2020-001379
33367502,Recent Smell Loss Is the Best Predictor of COVID-19 Among Individuals With Recent Respiratory Symptoms,"Gerkin RC, Ohla K, Veldhuizen MG, Joseph PV, Kelly CE, Bakke AJ, Steele KE, Farruggia MC, Pellegrino R, Pepino MY, Bouysset C, Soler GM, Pereda-Loth V, Dibattista M, Cooper KW, Croijmans I, Di Pizio A, Ozdener MH, Fjaeldstad AW, Lin C, Sandell MA, Singh PB, Brindha VE, Olsson SB, Saraiva LR, Ahuja G, Alwashahi MK, Bhutani S, D'Errico A, Fornazieri MA, Golebiowski J, Dar Hwang L, Öztürk L, Roura E, Spinelli S, Whitcroft KL, Faraji F, Fischmeister FPS, Heinbockel T, Hsieh JW, Huart C, Konstantinidis I, Menini A, Morini G, Olofsson JK, Philpott CM, Pierron D, Shields VDC, Voznessenskaya VV, Albayay J, Altundag A, Bensafi M, Bock MA, Calcinoni O, Fredborg W, Laudamiel C, Lim J, Lundström JN, Macchi A, Meyer P, Moein ST, Santamaría E, Sengupta D, Rohlfs Dominguez P, Yanik H, Hummel T, Hayes JE, Reed DR, Niv MY, Munger SD, Parma V; GCCR Group Author.",Chem Senses. 2021 Jan 1;46:bjaa081. doi: 10.1093/chemse/bjaa081.,Gerkin RC,Chem Senses,2021,12/28/20,PMC7799216,,10.1093/chemse/bjaa081
33212440,Brief Online Cognitive Behavioural Intervention for Dysfunctional Worry Related to the COVID-19 Pandemic: A Randomised Controlled Trial,"Wahlund T, Mataix-Cols D, Olofsdotter Lauri K, de Schipper E, Ljótsson B, Aspvall K, Andersson E.",Psychother Psychosom. 2021;90(3):191-199. doi: 10.1159/000512843. Epub 2020 Nov 19.,Wahlund T,Psychother Psychosom,2021,11/19/20,PMC7801992,,10.1159/000512843
33196894,"Country-Level Structural Stigma, School-Based and Adulthood Victimization, and Life Satisfaction Among Sexual Minority Adults: A Life Course Approach","van der Star A, Pachankis JE, Bränström R.",J Youth Adolesc. 2021 Jan;50(1):189-201. doi: 10.1007/s10964-020-01340-9. Epub 2020 Nov 16.,van der Star A,J Youth Adolesc,2021,11/16/20,PMC7815544,,10.1007/s10964-020-01340-9
32810869,Normal Olfactory Functional Connectivity Despite Lifelong Absence of Olfactory Experiences,"Peter MG, Fransson P, Mårtensson G, Postma EM, Nordin LE, Westman E, Boesveldt S, Lundström JN.",Cereb Cortex. 2021 Jan 1;31(1):159-168. doi: 10.1093/cercor/bhaa217.,Peter MG,Cereb Cortex,2021,8/19/20,PMC7727390,,10.1093/cercor/bhaa217
31858922,Suicide attempt and suicide in refugees in Sweden - a nationwide population-based cohort study,"Amin R, Helgesson M, Runeson B, Tinghög P, Mehlum L, Qin P, Holmes EA, Mittendorfer-Rutz E.",Psychol Med. 2021 Jan;51(2):254-263. doi: 10.1017/S0033291719003167. Epub 2019 Dec 20.,Amin R,Psychol Med,2021,12/21/19,PMC7893509,,10.1017/S0033291719003167
33257566,Visual motion assists in social cognition,"Guterstam A, Graziano MSA.",Proc Natl Acad Sci U S A. 2020 Dec 15;117(50):32165-32168. doi: 10.1073/pnas.2021325117. Epub 2020 Nov 30.,Guterstam A,Proc Natl Acad Sci U S A,2020,12/1/20,PMC7749289,,10.1073/pnas.2021325117
33229572,Layer and rhythm specificity for predictive routing,"Bastos AM, Lundqvist M, Waite AS, Kopell N, Miller EK.",Proc Natl Acad Sci U S A. 2020 Dec 8;117(49):31459-31469. doi: 10.1073/pnas.2014868117. Epub 2020 Nov 23.,Bastos AM,Proc Natl Acad Sci U S A,2020,11/24/20,PMC7733827,,10.1073/pnas.2014868117
33259494,Mortality and major disease risk among migrants of the 1991-2001 Balkan wars to Sweden: A register-based cohort study,"Thordardottir EB, Yin L, Hauksdottir A, Mittendorfer-Rutz E, Hollander AC, Hultman CM, Lichtenstein P, Ye W, Arnberg FK, Fang F, Holmes EA, Valdimarsdottir UA.",PLoS Med. 2020 Dec 1;17(12):e1003392. doi: 10.1371/journal.pmed.1003392. eCollection 2020 Dec.,Thordardottir EB,PLoS Med,2020,12/1/20,PMC7707579,,10.1371/journal.pmed.1003392
32195635,"Sleep disturbance and work-related mental strain: A national prospective cohort study of the prediction of subsequent long-term sickness absence, disability pension and mortality","Åkerstedt T, Mittendorfer-Rutz E, Rahman S.",Scand J Public Health. 2020 Dec;48(8):888-895. doi: 10.1177/1403494820911813. Epub 2020 Mar 20.,Åkerstedt T,Scand J Public Health,2020,3/21/20,PMC7678333,,10.1177/1403494820911813
31621001,Bulimia symptoms in Czech youth: prevalence and association with internalizing problems,"Larsen A, Lilja M, Sturidsson K, Blatny M, Hrdlicka M, Stickley A, Ruchkin V.",Eat Weight Disord. 2020 Dec;25(6):1543-1552. doi: 10.1007/s40519-019-00790-w. Epub 2019 Oct 16.,Larsen A,Eat Weight Disord,2020,10/18/19,PMC7581576,,10.1007/s40519-019-00790-w
33087746,A combined fMRI and EMG study of emotional contagion following partial sleep deprivation in young and older humans,"Tamm S, Schwarz J, Thuné H, Kecklund G, Petrovic P, Åkerstedt T, Fischer H, Lekander M, Nilsonne G.",Sci Rep. 2020 Oct 21;10(1):17944. doi: 10.1038/s41598-020-74489-9.,Tamm S,Sci Rep,2020,10/22/20,PMC7578048,,10.1038/s41598-020-74489-9
33054774,Study protocol of comprehensive risk evaluation for anorexia nervosa in twins (CREAT): a study of discordant monozygotic twins with anorexia nervosa,"Seidel M, Ehrlich S, Breithaupt L, Welch E, Wiklund C, Hübel C, Thornton LM, Savva A, Fundin BT, Pege J, Billger A, Abbaspour A, Schaefer M, Boehm I, Zvrskovec J, Rosager EV, Hasselbalch KC, Leppä V, Sjögren M, Nergårdh R, Feusner JD, Ghaderi A, Bulik CM.",BMC Psychiatry. 2020 Oct 14;20(1):507. doi: 10.1186/s12888-020-02903-7.,Seidel M,BMC Psychiatry,2020,10/15/20,PMC7557028,,10.1186/s12888-020-02903-7
33046817,Observational learning of fear in real time procedure,"Szczepanik M, Kaźmierowska AM, Michałowski JM, Wypych M, Olsson A, Knapska E.",Sci Rep. 2020 Oct 12;10(1):16960. doi: 10.1038/s41598-020-74113-w.,Szczepanik M,Sci Rep,2020,10/13/20,PMC7550349,,10.1038/s41598-020-74113-w
32564071,"More Than Smell-COVID-19 Is Associated With Severe Impairment of Smell, Taste, and Chemesthesis","Parma V, Ohla K, Veldhuizen MG, Niv MY, Kelly CE, Bakke AJ, Cooper KW, Bouysset C, Pirastu N, Dibattista M, Kaur R, Liuzza MT, Pepino MY, Schöpf V, Pereda-Loth V, Olsson SB, Gerkin RC, Rohlfs Domínguez P, Albayay J, Farruggia MC, Bhutani S, Fjaeldstad AW, Kumar R, Menini A, Bensafi M, Sandell M, Konstantinidis I, Di Pizio A, Genovese F, Öztürk L, Thomas-Danguin T, Frasnelli J, Boesveldt S, Saatci Ö, Saraiva LR, Lin C, Golebiowski J, Hwang LD, Ozdener MH, Guàrdia MD, Laudamiel C, Ritchie M, Havlícek J, Pierron D, Roura E, Navarro M, Nolden AA, Lim J, Whitcroft KL, Colquitt LR, Ferdenzi C, Brindha EV, Altundag A, Macchi A, Nunez-Parra A, Patel ZM, Fiorucci S, Philpott CM, Smith BC, Lundström JN, Mucignat C, Parker JK, van den Brink M, Schmuker M, Fischmeister FPS, Heinbockel T, Shields VDC, Faraji F, Santamaría E, Fredborg WEA, Morini G, Olofsson JK, Jalessi M, Karni N, D'Errico A, Alizadeh R, Pellegrino R, Meyer P, Huart C, Chen B, Soler GM, Alwashahi MK, Welge-Lüssen A, Freiherr J, de Groot JHB, Klein H, Okamoto M, Singh PB, Hsieh JW; GCCR Group Author; Reed DR, Hummel T, Munger SD, Hayes JE.",Chem Senses. 2020 Oct 9;45(7):609-622. doi: 10.1093/chemse/bjaa041.,Parma V,Chem Senses,2020,6/22/20,PMC7337664,,10.1093/chemse/bjaa041
33043561,Registered Nurses' Evidence-Based Practice Revisited: A Longitudinal Study in Mid-Career,"Rudman A, Boström AM, Wallin L, Gustavsson P, Ehrenberg A.",Worldviews Evid Based Nurs. 2020 Oct;17(5):348-355. doi: 10.1111/wvn.12468. Epub 2020 Oct 12.,Rudman A,Worldviews Evid Based Nurs,2020,10/12/20,PMC7702166,,10.1111/wvn.12468
32493516,The scope of mental health research during the COVID-19 pandemic and its aftermath,"Hotopf M, Bullmore E, O'Connor RC, Holmes EA.",Br J Psychiatry. 2020 Oct;217(4):540-542. doi: 10.1192/bjp.2020.125.,Hotopf M,Br J Psychiatry,2020,6/5/20,PMC7330278,,10.1192/bjp.2020.125
32236763,"Speech Acoustic Features: A Comparison of Gay Men, Heterosexual Men, and Heterosexual Women","Suire A, Tognetti A, Durand V, Raymond M, Barkat-Defradas M.",Arch Sex Behav. 2020 Oct;49(7):2575-2583. doi: 10.1007/s10508-020-01665-3. Epub 2020 Mar 31.,Suire A,Arch Sex Behav,2020,4/3/20,PMC7497419,,10.1007/s10508-020-01665-3
32962741,Enhanced social learning of threat in adults with autism,"Espinosa L, Lundin Kleberg J, Hofvander B, Berggren S, Bölte S, Olsson A.",Mol Autism. 2020 Sep 22;11(1):71. doi: 10.1186/s13229-020-00375-w.,Espinosa L,Mol Autism,2020,9/23/20,PMC7510115,,10.1186/s13229-020-00375-w
33042933,The Association Between Shift Work and Immunological Biomarkers in Nurses,"Bjorvatn B, Axelsson J, Pallesen S, Waage S, Vedaa Ø, Blytt KM, Buchvold HV, Moen BE, Thun E.",Front Public Health. 2020 Sep 14;8:415. doi: 10.3389/fpubh.2020.00415. eCollection 2020.,Bjorvatn B,Front Public Health,2020,10/12/20,PMC7521138,,10.3389/fpubh.2020.00415
32898146,Integration of social cues and individual experiences during instrumental avoidance learning,"Pärnamets P, Olsson A.",PLoS Comput Biol. 2020 Sep 8;16(9):e1008163. doi: 10.1371/journal.pcbi.1008163. eCollection 2020 Sep.,Pärnamets P,PLoS Comput Biol,2020,9/8/20,PMC7500672,,10.1371/journal.pcbi.1008163
32494810,Neural Pattern Similarity Unveils the Integration of Social Information and Aversive Learning,"Undeger I, Visser RM, Olsson A.",Cereb Cortex. 2020 Sep 3;30(10):5410-5419. doi: 10.1093/cercor/bhaa122.,Undeger I,Cereb Cortex,2020,6/5/20,PMC7472208,,10.1093/cercor/bhaa122
32270204,"Night work, mortality, and the link to occupational group and sex","Åkerstedt T, Narusyte J, Svedberg P.",Scand J Work Environ Health. 2020 Sep 1;46(5):508-515. doi: 10.5271/sjweh.3892. Epub 2020 Apr 9.,Åkerstedt T,Scand J Work Environ Health,2020,4/10/20,PMC7737802,,10.5271/sjweh.3892
32133531,Sleep and intrusive memories immediately after a traumatic event in emergency department patients,"Porcheret K, Iyadurai L, Bonsall MB, Goodwin GM, Beer SA, Darwent M, Holmes EA.",Sleep. 2020 Aug 12;43(8):zsaa033. doi: 10.1093/sleep/zsaa033.,Porcheret K,Sleep,2020,3/6/20,PMC7420515,,10.1093/sleep/zsaa033
32764745,Achieving stable dynamics in neural circuits,"Kozachkov L, Lundqvist M, Slotine JJ, Miller EK.",PLoS Comput Biol. 2020 Aug 7;16(8):e1007659. doi: 10.1371/journal.pcbi.1007659. eCollection 2020 Aug.,Kozachkov L,PLoS Comput Biol,2020,8/9/20,PMC7446801,,10.1371/journal.pcbi.1007659
32012342,"Who Is at Risk of Dying Young from Suicide and Sudden Violent Death? Common and Specific Risk Factors among Children, Adolescents, and Young Adults","Werbart Törnblom A, Sorjonen K, Runeson B, Rydelius PA.",Suicide Life Threat Behav. 2020 Aug;50(4):757-777. doi: 10.1111/sltb.12614. Epub 2020 Feb 3.,Werbart Törnblom A,Suicide Life Threat Behav,2020,2/4/20,PMC7497083,,10.1111/sltb.12614
32276731,Long-term effect of mobile phone use on sleep quality: Results from the cohort study of mobile phone use and health (COSMOS),"Tettamanti G, Auvinen A, Åkerstedt T, Kojo K, Ahlbom A, Heinävaara S, Elliott P, Schüz J, Deltour I, Kromhout H, Toledano MB, Poulsen AH, Johansen C, Vermeulen R, Feychting M, Hillert L; COSMOS Study Group.",Environ Int. 2020 Jul;140:105687. doi: 10.1016/j.envint.2020.105687. Epub 2020 Apr 8.,Tettamanti G,Environ Int,2020,4/12/20,PMC7272128,,10.1016/j.envint.2020.105687
31782961,Sleepiness as motivation: a potential mechanism for how sleep deprivation affects behavior,"Axelsson J, Ingre M, Kecklund G, Lekander M, Wright KP, Sundelin T.",Sleep. 2020 Jun 15;43(6):zsz291. doi: 10.1093/sleep/zsz291.,Axelsson J,Sleep,2020,11/30/19,PMC7294403,,10.1093/sleep/zsz291
32457153,Other people's gaze encoded as implied motion in the human brain,"Guterstam A, Wilterson AI, Wachtell D, Graziano MSA.",Proc Natl Acad Sci U S A. 2020 Jun 9;117(23):13162-13167. doi: 10.1073/pnas.2003110117. Epub 2020 May 26.,Guterstam A,Proc Natl Acad Sci U S A,2020,5/28/20,PMC7293620,,10.1073/pnas.2003110117
32513881,"Evaluation of the For Our Children's Sake intervention, parental support in prison to influence positive parenting: study protocol for a controlled trial","Norman A, Enebrink P.",BMJ Open. 2020 Jun 7;10(6):e034834. doi: 10.1136/bmjopen-2019-034834.,Norman A,BMJ Open,2020,6/10/20,PMC7282319,,10.1136/bmjopen-2019-034834
32499260,Risk of transition from occasional neck/back pain to long-duration activity limiting neck/back pain: a cohort study on the influence of poor work ability and sleep disturbances in the working population in Stockholm County,"Holm LW, Bohman T, Lekander M, Magnusson C, Skillgate E.",BMJ Open. 2020 Jun 3;10(6):e033946. doi: 10.1136/bmjopen-2019-033946.,Holm LW,BMJ Open,2020,6/6/20,PMC7282292,,10.1136/bmjopen-2019-033946
32304649,Multidisciplinary research priorities for the COVID-19 pandemic: a call for action for mental health science,"Holmes EA, O'Connor RC, Perry VH, Tracey I, Wessely S, Arseneault L, Ballard C, Christensen H, Cohen Silver R, Everall I, Ford T, John A, Kabir T, King K, Madan I, Michie S, Przybylski AK, Shafran R, Sweeney A, Worthman CM, Yardley L, Cowan K, Cope C, Hotopf M, Bullmore E.",Lancet Psychiatry. 2020 Jun;7(6):547-560. doi: 10.1016/S2215-0366(20)30168-1. Epub 2020 Apr 15.,Holmes EA,Lancet Psychiatry,2020,4/19/20,PMC7159850,,10.1016/S2215-0366(20)30168-1
32157622,"Managing Implementation of a Parental Support Programme for Obesity Prevention in the School Context: The Importance of Creating Commitment in an Overburdened Work Situation, a Qualitative Study","Bergström H, Sundblom E, Elinder LS, Norman Å, Nyberg G.",J Prim Prev. 2020 Jun;41(3):191-209. doi: 10.1007/s10935-020-00584-2.,Bergström H,J Prim Prev,2020,3/12/20,PMC7230040,,10.1007/s10935-020-00584-2
32100383,Objective measurement of attention deficit hyperactivity disorder symptoms outside the clinic using the QbCheck: Reliability and validity,"Ulberstad F, Boström H, Chavanon ML, Knollmann M, Wiley J, Christiansen H, Thorell LB.",Int J Methods Psychiatr Res. 2020 Jun;29(2):e1822. doi: 10.1002/mpr.1822. Epub 2020 Feb 25.,Ulberstad F,Int J Methods Psychiatr Res,2020,2/27/20,PMC7301281,,10.1002/mpr.1822
32006302,"The Work and Social Adjustment Scale, Youth and Parent Versions: Psychometric Evaluation of a Brief Measure of Functional Impairment in Young People","Jassi A, Lenhard F, Krebs G, Gumpert M, Jolstedt M, Andrén P, Nord M, Aspvall K, Wahlund T, Volz C, Mataix-Cols D.",Child Psychiatry Hum Dev. 2020 Jun;51(3):453-460. doi: 10.1007/s10578-020-00956-z.,Jassi A,Child Psychiatry Hum Dev,2020,2/2/20,PMC7235060,,10.1007/s10578-020-00956-z
31280385,Worrying in the wings? Negative emotional birth memories in mothers and fathers show similar associations with perinatal mood disturbance and delivery mode,"Hughes C, Foley S, Devine RT, Ribner A, Kyriakou L, Boddington L, Holmes EA; NewFAMS team Creators/Copyright Holders; NewFAMS team Contributors.",Arch Womens Ment Health. 2020 Jun;23(3):371-377. doi: 10.1007/s00737-019-00973-5. Epub 2019 Jul 6.,Hughes C,Arch Womens Ment Health,2020,7/8/19,PMC7244466,,10.1007/s00737-019-00973-5
32460760,"""Everyone can take photos."" Feasibility and relative validity of phone photography-based assessment of children's diets - a mixed methods study","Norman Å, Kjellenberg K, Torres Aréchiga D, Löf M, Patterson E.",Nutr J. 2020 May 27;19(1):50. doi: 10.1186/s12937-020-00558-4.,Norman Å,Nutr J,2020,5/29/20,PMC7254738,,10.1186/s12937-020-00558-4
32429814,Physiological synchrony predicts observational threat learning in humans,"Pärnamets P, Espinosa L, Olsson A.",Proc Biol Sci. 2020 May 27;287(1927):20192779. doi: 10.1098/rspb.2019.2779. Epub 2020 May 20.,Pärnamets P,Proc Biol Sci,2020,5/21/20,PMC7287361,,10.1098/rspb.2019.2779
32429939,Predictors of remission from body dysmorphic disorder after internet-delivered cognitive behavior therapy: a machine learning approach,"Flygare O, Enander J, Andersson E, Ljótsson B, Ivanov VZ, Mataix-Cols D, Rück C.",BMC Psychiatry. 2020 May 19;20(1):247. doi: 10.1186/s12888-020-02655-4.,Flygare O,BMC Psychiatry,2020,5/21/20,PMC7238519,,10.1186/s12888-020-02655-4
