"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo"
"261","31129983","","6783669","10.1177/0706743719847422","./publications/PMC6783669.xml","Canadian Journal of Psychiatry. Revue Canadienne de Psychiatrie","SAGE Publications; Sage CA: Los Angeles, CA","","","2019","2019",TRUE,"Declaration of Conflicting Interests: The author(s) declared the following potential conflicts of interest with respect to the
research, authorship, and/or publication of this article: BS provided consultancy to Big
Health Ltd (Sleepio) during the trial. CAE is cofounder and chief medical director of Big
Health Ltd. EH is on the Board of Trustees of the research charity MQ: Transforming Mental
Health. AG has served as a consultant to Jazz Pharmaceuticals and serves as CEO and owns
equity in Rehat, LLC. DF is cofounder and chief clinical officer of Oxford VR.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The author(s) disclosed receipt of the following financial support for the research,
authorship, and/or publication of this article: This work was supported by the Wellcome
Trust. The study also received support from the National Institute for Health Research
(NIHR) Oxford Health Biomedical Research Centre. DF is supported by an NIHR Research
Professorship (RP-2014-05-003). The views expressed are those of the authors and not
necessarily those of the NIHR, the National Health Service, or the Department of Health.
EH receives support from the Swedish Research Council. Funding bodies had no role in the
study design, data collection, analysis, interpretation of data, or the decision to
publish.","Wellcome Trust","Wellcome Trusthttp://dx.doi.org/10.13039/100004440","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The study received NHS ethical approval (15/SC/0502) and was preregistered
(ISRCTN12668007). No changes were made to methods after commencement of the trial.","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"262","31586370","","6788336","10.2196/14675","./publications/PMC6788336.xml","Journal of Medical Internet Research","JMIR Publications; Toronto, Canada","Division of Psychology; Department of Clinical Neuroscience; Karolinska Institutet; Center for Psychiatry Research; Department of Clinical Neuroscience; Karolinska Institutet; Stress Research Institute; Stockholm University; Osher Center for Integrative Medicine; Department of Clinical Neuroscience; Karolinska Institutet","Sweden; Sweden; Sweden; Sweden","2019","",TRUE,"Conflicts of Interest: None declared.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This study was funded by the Doctoral School in Health Care Sciences, Karolinska Institutet, Stockholm Stress Center, and Stockholm County Council. These are public institutions, neither of which had any role in the design, execution, or publication of the study.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Trial Registration ClinicalTrials.gov NCT02540317; https://clinicaltrials.gov/ct2/show/NCT02540317","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"263","31642928","","6820063","10.1001/jamanetworkopen.2019.13810","./publications/PMC6820063.xml","JAMA Network Open","American Medical Association","","","2019","",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial Registration ClinicalTrials.gov identifier: NCT03263546","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
"264","31689329","","6830752","10.1371/journal.pone.0224512","./publications/PMC6830752.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GN received funding from Martin Rind Foundation, http://www.martinrind.nu/. GN & ÅN received funding from Sven Jerring Foundation, https://jerringfonden.se/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Stiftelsen Sven Jerrings Fond; Martin Rinds Stiftelse","http://dx.doi.org/10.13039/501100007373Stiftelsen Sven Jerrings Fond; http://dx.doi.org/10.13039/501100010664Martin Rinds Stiftelse","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"265","30609172","","6849745","10.1111/jsr.12812","./publications/PMC6849745.xml","Journal of Sleep Research","John Wiley and Sons Inc.; Hoboken","Karolinska Institute; Stockholm University; The Siesta Group; Uppsala University","Sweden; Sweden; Austria; Sweden","2019","2019",TRUE,"CONFLICT OF INTEREST No author has reported a conflict of interest.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding information","The Swedish Research Council for Health, Working Life and Welfare ","The Swedish Research Council for Health, Working Life and Welfare 10.13039/501100006636; The Swedish Heart Lung Foundation","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"266","30676039","","6886481","10.1037/emo0000506","./publications/PMC6886481.xml","Emotion (Washington, D.C.)","American Psychological Association","","","2019","2019",FALSE,"",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"267","31790442","","6886776","10.1371/journal.pone.0225503","./publications/PMC6886776.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Inna Feldman received a grant from The Swedish Research Council (Vetenskapsrådet - https://www.vr.se/english.html), Dnr 2014 – 10128 and Pia Enebrink received a grant from The Swedish National Board of Health and Welfare - https://www.socialstyrelsen.se/en/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"268","31830099","","6907820","10.1371/journal.pone.0226409","./publications/PMC6907820.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"Competing Interests: I have read the journal's policy and the authors of this manuscript have the following competing interests: The authors have a strictly non- profit interest in the development and dissemination of PsyMate technology. This does not alter the authors' adherence to PLOS ONE Editiorial policies and criteria.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors received no specific funding for this work. S.L.B’ contribution is funded by the Marie Curie Innovative Training Network action (ITN) action, H2020-MSCA-ITN-2015, under grant agreement number 676265. URL: https://ec.europa.eu/research/mariecurieactions/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Marie Curie Innovative Training Network (ITN) action","Marie Curie Innovative Training Network (ITN) action","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"269","31747124","","6908894","10.1002/brb3.1468","./publications/PMC6908894.xml","Brain and Behavior","John Wiley and Sons Inc.; Hoboken","KU Leuven; Ludwig‐Maximilians‐University of Munich; The University of Hong Kong; King's College London; Uppsala University; University Psychiatric Center KU Leuven, Campus Kortenberg","Belgium; Germany; Hong Kong; UK; Sweden; Belgium","2019","",TRUE,"CONFLICT OF INTEREST The following facts may be considered as potential conflicts of interest. FR is one of the developers of the original in‐group face‐to‐face MeST. KT, KM, and FR are the developers of the Web‐based computerized MeST (c‐MeST). KM and FR additionally receive payments for training workshops and presentations related to MeST. EH receives book royalties from Guilford Press (for the book Imagery‐Based Cognitive Therapy for Bipolar Disorder and Mood Instability) although this does not include MeST. We wish to confirm that there are no other known conflicts of interest associated with this publication and there has been no significant financial support for this work that could have influenced its outcome.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding information","KU Leuven Research Council ; Swedish Research Council ","KU Leuven Research Council 10.13039/501100004040; Swedish Research Council 10.13039/501100004359","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"270","31852887","","6920472","10.1038/s41398-019-0668-2","./publications/PMC6920472.xml","Translational Psychiatry","Nature Publishing Group UK; London","Centre for Psychiatry Research, Department of Clinical Neuroscience, ; Karolinska Institutet, ; Department of Psychology, ; Stockholm University, ; Department of Psychology, ; Uppsala University, ; Department of Clinical Sciences Lund, Psychiatry, ; , Lund University, ; Department of Molecular Medicine and Surgery, ; Karolinska Institutet, ; Center for Molecular Medicine, ; Karolinska University Hospital, ; Centre for Psychiatry Research, Department of Clinical Neuroscience, ; Karolinska Institutet, & Stockholm Health Care Services, Region Stockholm, ; Department of Clinical Neuroscience, ; Karolinska Institutet, ; Stress Research Institute, ; Stockholm University, ; Department of Behavioural Sciences and Learning, ; Linköping University, ; Centre for Demographic and Ageing Research, ; Umeå University, ; Center for Magnetic Resonance (DRCMR), Centre for Functional and Diagnostic Imaging and Research, ; Copenhagen University Hospital, ; Department of Psychiatry, ; University of California, ","","2019","",TRUE,"Conflict of interest The authors declare that they have no conflict of interest.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dr. Furmark gratefully acknowledges support by research grants from the Swedish Brain Foundation (FO2016-0106 and FO2018-0255), the Swedish Research Council (2016-0228), and Riksbankens Jubileumsfond—the Swedish Foundation for Humanities and Social Sciences (2017-0639:1). Dr. Lindqvist gratefully acknowledges support from the Swedish Research Council (2015-00387), Marie Sklodowska Curie Actions, Cofund (Project INCA 600398), the Swedish Society of Medicine, the Söderström-Königska Foundation, the Sjöbring Foundation, and OM Persson Foundation and the province of Scania (Sweden) state grants (ALF). Dr. Lavebratt gratefully acknowledges support from the Swedish Research Council (2014-10171), the Swedish Brain Foundation, the regional agreement (ALF) on medical training, and clinical research between Stockholm County Council and Karolinska Institutet and the Ekhaga Foundation. The authors would like to express their sincere gratitude to the staff of Kliniskt Forskningscentrum, Biobanken Norr, and Klinisk Kemi at Umeå University Hospital for providing excellent research conditions, with special thanks to Camilla Ring, Inger Arnesjö, Ingegerd Valinger, Kerstin Enquist Olsson, Gunilla Backman, and Lena Nordström. We also warmly thank all the participants for providing complete behavioral data and blood samples.","Dr Lindqvist gratefully acknowledges support from the Swedish Research Council (2015-00387), Marie Sklodowska Curie Actions, Cofund (Project INCA 600398), the Swedish Society of Medicine, the Söderström-Königska Foundation, the Sjöbring Foundation, OM Persson Foundation and the province of Scania (Sweden) state grants (ALF).; Dr Lavebratt gratefully acknowledges support from the Swedish Research Council (2014-10171), the Swedish Brain Foundation, the regional agreement (ALF) on medical training and clinical research between Stockholm County Council and Karolinska Institutet and the Ekhaga Foundation.; Dr Furmark gratefully acknowledges support by research grants from the Swedish Brain Foundation (FO2016-0106 and FO2018-0255), the Swedish Research Council (2016-0228), Riksbankens Jubileumsfond – the Swedish Foundation for Humanities and Social Sciences (2017-0639:1).","Dr Lindqvist gratefully acknowledges support from the Swedish Research Council (2015-00387), Marie Sklodowska Curie Actions, Cofund (Project INCA 600398), the Swedish Society of Medicine, the Söderström-Königska Foundation, the Sjöbring Foundation, OM Persson Foundation and the province of Scania (Sweden) state grants (ALF).; Dr Lavebratt gratefully acknowledges support from the Swedish Research Council (2014-10171), the Swedish Brain Foundation, the regional agreement (ALF) on medical training and clinical research between Stockholm County Council and Karolinska Institutet and the Ekhaga Foundation.; Dr Furmark gratefully acknowledges support by research grants from the Swedish Brain Foundation (FO2016-0106 and FO2018-0255), the Swedish Research Council (2016-0228), Riksbankens Jubileumsfond – the Swedish Foundation for Humanities and Social Sciences (2017-0639:1).","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"The study was registered at ClinicalTrials.gov (id: NCT01312571), and approval was obtained from the regional ethics committee at Umeå University, Sweden (dnr: 2015-310-31 M). All participants gave written informed consent prior to participation.","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,NA
"271","31856796","","6921492","10.1186/s12889-019-8025-1","./publications/PMC6921492.xml","BMC Public Health","BioMed Central; London","Department of Health and Caring Sciences, ; Linnaeus University, ; Department of Learning, Informatics, Management, and Ethics, ; Karolinska Institutet, ; Department of Social Work, ; Karolinska University Hospital, ; Department of Clinical Neuroscience, ; Karolinska Institutet, ","","2019","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work was supported economically by the Swedish Research Council for Health Working Life and Welfare (FORTE) [grant number 2014–4948]. The funding body had no role in design of the study, data collection, analysis, interpretation or writing of the manuscript. Open access funding provided by Linnaeus University.","FORTE (SE) ","FORTE (SE) ","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"272","31888707","","6938008","10.1186/s13063-019-3902-6","./publications/PMC6938008.xml","Trials","BioMed Central; London","Department of Clinical Neuroscience, ; Karolinska Institutet, ; Centre for Dependency Disorders, ; Stockholm Health Care Services, Stockholm County Council, ; Department of Public Health Sciences, ; Karolinska Institutet, ","","2019","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work was funded by the Swedish Research Council for Health, Working-life and Welfare (FORTE), grant number: 2015–00499 and the Stockholm County Council (ALF project), grant number: 20150189. Neither sponsor nor funder had no role in designing the study and will have no role in data collection, trial management, analysis, interpretation of data, writing reports or the decision to submit for publication.","Forskningsrådet om Hälsa, Arbetsliv och Välfärd; Stockholms Läns Landsting","http://dx.doi.org/10.13039/501100006636Forskningsrådet om Hälsa, Arbetsliv och Välfärd; http://dx.doi.org/10.13039/501100004348Stockholms Läns Landsting","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial registration ISRCTN69957414. Retrospectively registered on 7 June 2018.","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"273","31892657","","6955544","10.1136/bmjopen-2019-032469","./publications/PMC6955544.xml","BMJ Open","BMJ Publishing Group; BMA House, Tavistock Square, London, WC1H 9JR","Institute of Higher Education and Research in Healthcare-IUFRS; University of Lausanne and Lausanne University Hospital; Department Woman-Child-Adolescent; Geneva University Hospital and University of Geneva; Obstetrics and Gynecology Service, Woman-Mother-Child Department; Lausanne University Hospital and University of Lausanne; Paediatric Cardiology Unit, Woman-Mother-Child Department; Lausanne University Hospital and University of Lausanne; Clinical Child Psychology & Biological Psychology; University of Fribourg; Department of Clinical Psychology and Psychotherapy; University of Zurich; Neonatology Service, Woman-Mother-Child Department; University of Lausanne and Lausanne University Hospital; Service of Child and Adolescent Psychiatry; Lausanne University Hospital and University of Lausanne; Turner Institute for Brain and Mental Health; Monash University; Department of Psychiatry; University of Geneva Faculty of Medicine; Centre for Maternal and Child Health Research, School of Health Sciences; City University of London; Department of Psychology; Uppsala University","Switzerland; Switzerland; Switzerland; Switzerland; Switzerland; Switzerland; Switzerland; Switzerland; Australia; Switzerland; UK; Sweden","2019","",TRUE,"Competing interests: None declared.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The START study is funded by a project grant from the Swiss National Science Foundation (SNF 32003B_172982/1).","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial registration number NCT 03576586.","protocol",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"274","32005822","","6994520","10.1038/s41467-020-14520-9","./publications/PMC6994520.xml","Nature Communications","Nature Publishing Group UK; London","Department of Clinical Neuroscience, ; Karolinska Institutet, ; Department of Psychology, ; Stockholm University, ; Monell Chemical Senses Center, ; Nathan Kline Institute for Psychiatric Research, ; Department of Child and Adolescent Psychiatry, ; New York University Langone Medical School, ; Department of Psychology, ; University of Pennsylvania, ; Stockholm University Brain Imaging Centre, Stockholm University, ","","2020","",TRUE,"Competing interests A patent has been filed to protect the method from unwanted commercialization by third parties. Aspect of manuscript covered in patent application: Experiment 1 within the manuscript. Experiments 2–5 not mentioned/covered.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We thank Christopher Maude, Kristen Gregory, and Martin Schaefer for assistance with data collection, Dr. Asifa Majid for helpful comments on the manuscript, and Kimberly Battista (battistaillustration.com) for the making of Fig. 1c. Funding provided by the National Institute on Deafness and Other Communication Disorders (R21DC016735) as well as the Knut and Alice Wallenberg Foundation (KAW 2018.0152), awarded to J.N.L., A.A. is supported by a grant from the Swedish Research Council (2018–01603). Author contributions: Conceptualization, J.N.L.; Investigation, B.I., K.O.; Methodology, J.N.L., B.I., A.A., K.O., D.W.; Analyses, B.I.; Visualization, B.I., A.A.; Writing—Original Draft, J.N.L., B.I., A.A.; Writing—Review and Editing, all authors; Funding Acquisition, J.N.L.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"275","32013900","","6998300","10.1186/s12888-020-2450-7","./publications/PMC6998300.xml","BMC Psychiatry","BioMed Central; London","Centre for Psychiatry Research, Department of Clinical Neuroscience, ; Karolinska Institutet & Stockholm Health Care Services, Region Stockholm, ; Faculty of Medicine, Department of Clinical Sciences Lund, ; Lund University & Skåne Child and Adolescent Psychiatry, ; Department of Psychology, ; Lund University, ","","2020","",TRUE,"Competing interests Dr. Andersson reported receiving book royalties outside the submitted work. Dr. Mataix-Cols reported receiving personal fees from UpToDate, Wolters Kluwer Health, and Elsevier outside the submitted work. No other disclosures were reported.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This study did not have any specific funding. Open access funding provided by Karolinska Institute.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
