"","pmid","pmcid_pmc","pmcid_uid","doi","filename","is_research","is_review","is_relevant_data","is_relevant_code","article","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","is_success"
"140","26886248","","4867878","10.1080/16506073.2016.1143526","./publications/PMC4867878.xml",TRUE,FALSE,TRUE,TRUE,"10.1080/16506073.2016.1143526",FALSE,"",FALSE,"","",TRUE
"141","27187780","","4871492","10.1371/journal.pone.0155585","./publications/PMC4871492.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0155585",FALSE,"",FALSE,"","",TRUE
"142","27933161","","4879464","10.1002/iid3.103","./publications/PMC4879464.xml",TRUE,FALSE,TRUE,FALSE,"10.1002/iid3.103",FALSE,"",FALSE,"","",TRUE
"143","27272318","","4896617","10.1371/journal.pone.0157076","./publications/PMC4896617.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0157076",FALSE,"",FALSE,"","",TRUE
"144","27300292","","4907435","10.1371/journal.pone.0156570","./publications/PMC4907435.xml",TRUE,FALSE,TRUE,FALSE,"10.1371/journal.pone.0156570",TRUE,"general-purpose repository, data availability statement",FALSE,"data availability all relevant data are available at dryad: 10 5061/dryad qh8c9 .;     data availability all relevant data are available at dryad: 10 5061/dryad qh8c9 .     data availability all relevant data are available at dryad","",TRUE
"145","27103375","","4926784","10.3109/08039488.2016.1159331","./publications/PMC4926784.xml",TRUE,FALSE,TRUE,TRUE,"10.3109/08039488.2016.1159331",FALSE,"",FALSE,"","",TRUE
"146","27359333","","4950405","10.1080/13651501.2016.1197275","./publications/PMC4950405.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"147","27473046","","4966749","10.1186/s12888-016-0975-6","./publications/PMC4966749.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12888-016-0975-6",FALSE,"",FALSE,"","",TRUE
"148","27487079","","4972391","10.1371/journal.pone.0160245","./publications/PMC4972391.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0160245",FALSE,"",FALSE,"","",TRUE
"149","27486966","","4972421","10.1371/journal.pone.0160235","./publications/PMC4972421.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0160235",TRUE,"general-purpose repository, data availability statement",FALSE,"data availability all relevant data are available from the open science framework.;     data availability all relevant data are available from the open science framework.     data availability all relevant data are available from the open science framework","",TRUE
"150","27664818","","5008913","10.1016/j.jbtep.2015.11.004","./publications/PMC5008913.xml",TRUE,FALSE,TRUE,TRUE,"10.1016/j.jbtep.2015.11.004",FALSE,"",FALSE,"","",TRUE
"151","27469518","","5012257","10.1007/s10865-016-9769-z","./publications/PMC5012257.xml",TRUE,FALSE,TRUE,FALSE,"10.1007/s10865-016-9769-z",FALSE,"",FALSE,"","",TRUE
"152","27618548","","5019371","10.1371/journal.pone.0161191","./publications/PMC5019371.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0161191",FALSE,"",FALSE,"","",TRUE
"153","27736943","","5063361","10.1371/journal.pone.0164647","./publications/PMC5063361.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0164647",FALSE,"",FALSE,"","",TRUE
"154","26812041","","5068881","10.1038/tp.2015.207","./publications/PMC5068881.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/tp.2015.207",TRUE,"general-purpose repository",FALSE,"data and materials are available via open science framework and can be accessed at https://osf io/wybrp/ or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying patient information).","",TRUE
"155","27765049","","5072306","10.1186/s12966-016-0438-y","./publications/PMC5072306.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12966-016-0438-y",FALSE,"",FALSE,"","",TRUE
"156","27832117","","5104468","10.1371/journal.pone.0165799","./publications/PMC5104468.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0165799",TRUE,"general-purpose repository",TRUE,"data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .;     data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .","data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .;     data availability all data and the full analysis code are freely available at: https://github com/gnilsonne/il6_diurnal .",TRUE
"157","27893756","","5125583","10.1371/journal.pone.0166441","./publications/PMC5125583.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0166441",FALSE,"",FALSE,"","",TRUE
"158","27830462","","5126186","10.1007/s40368-016-0256-6","./publications/PMC5126186.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s40368-016-0256-6",FALSE,"",FALSE,"","",TRUE
"159","26212755","","5214099","10.1080/09297049.2015.1063595","./publications/PMC5214099.xml",TRUE,FALSE,TRUE,FALSE,"10.1080/09297049.2015.1063595",FALSE,"",FALSE,"","",TRUE
"160","27907825","","5241224","10.1016/j.psychres.2016.11.025","./publications/PMC5241224.xml",TRUE,FALSE,TRUE,FALSE,"10.1016/j.psychres.2016.11.025",FALSE,"",FALSE,"","",TRUE
"161","28132011","","5278290","10.1136/bmjopen-2016-013906","./publications/PMC5278290.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2016-013906",FALSE,"",FALSE,"","",TRUE
"162","27995690","","5299482","10.1111/bdi.12453","./publications/PMC5299482.xml",TRUE,FALSE,TRUE,TRUE,"10.1111/bdi.12453",TRUE,"general-purpose repository, supplement",FALSE,"data and materials are available via open science framework and can be accessed at https://osf io/xwrny/ or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying patient information).    all data referring to the bd combined group). table 2","",TRUE
"163","28327569","","5361152","10.1038/srep45118","./publications/PMC5361152.xml",TRUE,FALSE,TRUE,FALSE,"10.1038/srep45118",FALSE,"",FALSE,"","",TRUE
"164","28152198","","5412934","10.1002/jclp.22455","./publications/PMC5412934.xml",TRUE,FALSE,TRUE,TRUE,"10.1002/jclp.22455",FALSE,"",FALSE,"","",TRUE
"165","28542365","","5436821","10.1371/journal.pone.0177820","./publications/PMC5436821.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0177820",TRUE,"general-purpose repository, data availability statement",FALSE,"data availability data are available from doi: 10 5061/dryad h7kn8 .;     data availability data are available from doi: 10 5061/dryad h7kn8 .     data availability data are available from doi","",TRUE
"166","28541285","","5458514","10.1038/ncomms15495","./publications/PMC5458514.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/ncomms15495",FALSE,"",FALSE,"","",TRUE
"167","28453969","","5466064","10.1016/j.brat.2017.03.018","./publications/PMC5466064.xml",TRUE,FALSE,TRUE,TRUE,"10.1016/j.brat.2017.03.018",TRUE,"general-purpose repository",FALSE,"data and materials are available via open science framework and can be accessed at https://osf io/8gyck/ or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying patient information).","",TRUE
"168","28043996","","5484026","10.1136/jech-2016-207943","./publications/PMC5484026.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/jech-2016-207943",FALSE,"",FALSE,"","",TRUE
"169","28750067","","5531530","10.1371/journal.pone.0181715","./publications/PMC5531530.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0181715",TRUE,"supplement",FALSE,"file s1 table (doc) click here for additional data file s2 table (xls","",TRUE
"170","28600375","","5541514","10.1136/bmjopen-2016-015751","./publications/PMC5541514.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2016-015751",FALSE,"",FALSE,"","",TRUE
"171","28665329","","5551152","10.3390/ijerph14070714","./publications/PMC5551152.xml",TRUE,FALSE,TRUE,TRUE,"10.3390/ijerph14070714",FALSE,"",FALSE,"","",TRUE
"172","28842597","","5573389","10.1038/s41598-017-09744-7","./publications/PMC5573389.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-017-09744-7",TRUE,"general-purpose repository",FALSE,"the project was preregistered at clinicaltrials gov ( https://clinicaltrials gov/ct2/show/nct02000076 ) with a full list of hypotheses and an analysis plan available on the open science framework ( https://osf io/zuf7t/ ).;     code for preprocessing and analysis spm results objects and tables are available at http://dx doi org/10 5281/zenodo 581250 .;     older participants showed higher connectivity in small scattered foci (not shown; available at http://doi org/10 5281/zenodo 581250 ).","",TRUE
"173","28899892","","5595196","10.1136/bmjopen-2017-017053","./publications/PMC5595196.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2017-017053",FALSE,"",FALSE,"","",TRUE
"174","28915273","","5600400","10.1371/journal.pone.0185019","./publications/PMC5600400.xml",TRUE,FALSE,TRUE,FALSE,"10.1371/journal.pone.0185019",TRUE,"supplement",FALSE,"importantly the study corroborates the importance of sickness behaviour and asthma-related quality of life as determinants of self-rated health by showing that such patient-reported outcomes co-vary over a one-year period in individuals suffering from allergic asthma s1 dataset (xlsx) click here for additional data file.","",TRUE
"175","28947790","","5612991","10.1038/s41598-017-12098-9","./publications/PMC5612991.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-017-12098-9",TRUE,"general-purpose repository",FALSE,"the stimulus set is available at https://doi org/10 6084/m9 figshare 3490421 v1 .;     the datasets analysed in the current study are available at https://doi org/10 5281/zenodo 846863 and in the openfmri repository at https://openfmri org/dataset/ds000201/ .;     with a more liberal threshold ( p < 0 001 unc) full sleep compared to sleep restriction (pain>no pain) yielded increased activity in 4 small voxel clusters that were judged as random findings because of their small sizes (available at https://doi org/10 5281/zenodo 846863 ).","",TRUE
"176","28950007","","5614536","10.1371/journal.pone.0185479","./publications/PMC5614536.xml",TRUE,FALSE,TRUE,FALSE,"10.1371/journal.pone.0185479",TRUE,"supplement",FALSE,"s1 file (xlsx","",TRUE
"177","28982814","","5639990","10.1136/bmjopen-2017-016220","./publications/PMC5639990.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2017-016220",FALSE,"",FALSE,"","",TRUE
"178","29042551","","5645406","10.1038/s41467-017-00831-x","./publications/PMC5645406.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41467-017-00831-x",TRUE,"supplement",FALSE,"for the remaining 37 the genotyping and pooled-sequencing frequencies are nearly perfectly correlated (pearson's = 0 999 p < 2 2 x 10 -16 ; supplementary fig 5 ; supplementary data 1 ).;     we tested all 989 gene ontology (go) sets that are at least weakly enriched (enrichment p < 0 1) in our 608 sequenced genes (supplementary data 2 ) and found two with high-variant burdens: ""go:0010942 positive regulation of cell death"" (uncorrected p = 3 x 10 -4 corrected p < 0 03) and ""go:0031334 positive regulation of protein complex assembly"" (uncorrected p = 7 x 10 -4 corrected p < 0 06).;     furthermore the three largest effect variants in the combined cohort (1298 ocd cases and 1660 controls) alter enhancer elements in these two genes: chr7:117358107 in cttnbp2 (or = 5 2) and chr10:65332906 (or = 3 7) and chr10:65287863 (or = 3 2) in reep3 (supplementary data 3 ).;     in our data set 80% of variants driving significant associations have allele frequencies <0 05; one of the densest genotyping arrays available the illumina infinium omni5 (4 3m markers) contains only half of these variants (supplementary data 1 ) .;     we also find an overall burden of variants in genes regulating cell death and apoptosis (supplementary data 2 ) and in telencephalic tangential migration a neuronal migration event which forms connections between the key structures of cstc circuit .;     for each allele of the tested variants pairs of 5'-biotinylated oligonucleotides were obtained from idt inc (supplementary data 4 ).;     supplementary information peer review file supplementary description supplementary data 1 supplementary data 2 supplementary data 3 supplementary data 4 elinor k karlsson and kerstin lindblad-toh contributed equally to this work electronic supplementary material supplementary information accompanies this paper at doi:10 1038/s41467-017-00831-x.","",TRUE
"179","29057956","","5651850","10.1038/s41598-017-13361-9","./publications/PMC5651850.xml",TRUE,FALSE,TRUE,FALSE,"10.1038/s41598-017-13361-9",FALSE,"",FALSE,"","",TRUE
"180","28976937","","5664676","10.3390/ijerph14101175","./publications/PMC5664676.xml",TRUE,FALSE,TRUE,TRUE,"10.3390/ijerph14101175",FALSE,"",FALSE,"","",TRUE
"181","27328680","","5676832","10.1007/s10803-016-2840-3","./publications/PMC5676832.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10803-016-2840-3",FALSE,"",FALSE,"","",TRUE
"182","28856478","","5680380","10.1007/s10654-017-0297-0","./publications/PMC5680380.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10654-017-0297-0",FALSE,"",FALSE,"","",TRUE
"183","28786017","","5681977","10.1007/s11136-017-1659-5","./publications/PMC5681977.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s11136-017-1659-5",FALSE,"",FALSE,"","",TRUE
"184","29170461","","5701038","10.1038/s41598-017-16307-3","./publications/PMC5701038.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-017-16307-3",FALSE,"",FALSE,"","",TRUE
"185","29069519","","5716192","10.1093/scan/nsx120","./publications/PMC5716192.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/scan/nsx120",FALSE,"",FALSE,"","",TRUE
"186","28515196","","5729979","10.1136/bmjopen-2016-015246","./publications/PMC5729979.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2016-015246",FALSE,"",FALSE,"","",TRUE
"187","29255205","","5735192","10.1038/s41533-017-0068-0","./publications/PMC5735192.xml",TRUE,FALSE,TRUE,FALSE,"10.1038/s41533-017-0068-0",FALSE,"",FALSE,"","",TRUE
"188","29247101","","5735402","10.1136/bmjopen-2017-018345","./publications/PMC5735402.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2017-018345",FALSE,"",FALSE,"","",TRUE
"189","29282024","","5745918","10.1186/s12888-017-1527-4","./publications/PMC5745918.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12888-017-1527-4",FALSE,"",FALSE,"","",TRUE
"190","29289940","","5778338","10.1136/bmjopen-2017-018899","./publications/PMC5778338.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2017-018899",FALSE,"",FALSE,"","",TRUE
"191","29374153","","5785952","10.1038/s41467-017-02791-8","./publications/PMC5785952.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41467-017-02791-8",FALSE,"",FALSE,"","",TRUE
"192","29352036","","5790835","10.1098/rstb.2017.0209","./publications/PMC5790835.xml",FALSE,TRUE,TRUE,TRUE,"10.1098/rstb.2017.0209",FALSE,"",FALSE,"","",TRUE
"193","29339471","","5798320","10.1073/pnas.1710323115","./publications/PMC5798320.xml",TRUE,FALSE,TRUE,TRUE,"10.1073/pnas.1710323115",FALSE,"",FALSE,"","",TRUE
"194","29358158","","5799719","10.2196/jmir.7803","./publications/PMC5799719.xml",TRUE,FALSE,TRUE,TRUE,"10.2196/jmir.7803",FALSE,"",FALSE,"","",TRUE
"195","28855344","","5800342","10.1136/oemed-2017-104458","./publications/PMC5800342.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/oemed-2017-104458",FALSE,"",FALSE,"","",TRUE
"196","28730396","","5801374","10.1007/s11121-017-0821-1","./publications/PMC5801374.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s11121-017-0821-1",FALSE,"",FALSE,"","",TRUE
"197","29447217","","5813960","10.1371/journal.pone.0192837","./publications/PMC5813960.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0192837",TRUE,"supplement",FALSE,"s1 file (sav","",TRUE
"198","28348380","","5822451","10.1038/mp.2017.23","./publications/PMC5822451.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/mp.2017.23",TRUE,"general-purpose repository",FALSE,"the computer code used to generate the results can be accessed via open science framework at https://osf io/e4hc7 .;     data and materials will be made available via open science framework at https://osf io/e4hc7/ or are otherwise available from the authors on request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying patient information).","",TRUE
"199","29543812","","5854259","10.1371/journal.pone.0193770","./publications/PMC5854259.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0193770",TRUE,"data availability statement",FALSE,"data availability all data and code used for this study can be found at a public repository osf","",TRUE
"200","29556091","","5859100","10.1038/s41598-018-23297-3","./publications/PMC5859100.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-018-23297-3",FALSE,"",FALSE,"","",TRUE
"201","28444135","","5861894","10.1093/gerona/glx054","./publications/PMC5861894.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/gerona/glx054",FALSE,"",FALSE,"","",TRUE
"202","29450600","","5862943","10.1007/s00127-018-1491-4","./publications/PMC5862943.xml",TRUE,FALSE,TRUE,FALSE,"10.1007/s00127-018-1491-4",FALSE,"",FALSE,"","",TRUE
"203","28334095","","5863552","10.1093/chemse/bjx006","./publications/PMC5863552.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/chemse/bjx006",FALSE,"",FALSE,"","",TRUE
"204","29183947","","5869453","10.1136/oemed-2017-104592","./publications/PMC5869453.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/oemed-2017-104592",FALSE,"",FALSE,"","",TRUE
"205","29625599","","5889522","10.1186/s12889-018-5354-4","./publications/PMC5889522.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12889-018-5354-4",FALSE,"",FALSE,"","",TRUE
"206","29368978","","5901439","10.1080/02813432.2018.1426143","./publications/PMC5901439.xml",TRUE,FALSE,TRUE,TRUE,"10.1080/02813432.2018.1426143",FALSE,"",FALSE,"","",TRUE
"207","29387936","","5908834","10.1007/s00420-018-1291-x","./publications/PMC5908834.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s00420-018-1291-x",FALSE,"",FALSE,"","",TRUE
"208","29743040","","5944022","10.1186/s12893-018-0358-7","./publications/PMC5944022.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12893-018-0358-7",FALSE,"",FALSE,"","",TRUE
"209","29776429","","5960089","10.1186/s12993-018-0143-x","./publications/PMC5960089.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12993-018-0143-x",FALSE,"",FALSE,"","",TRUE
"210","29766414","","5976681","10.1007/s40368-018-0346-8","./publications/PMC5976681.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s40368-018-0346-8",FALSE,"",FALSE,"","",TRUE
"211","29766438","","5995973","10.1007/s10654-018-0411-y","./publications/PMC5995973.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10654-018-0411-y",FALSE,"",FALSE,"","",TRUE
"212","29961004","","6042580","10.1136/bmjopen-2017-019964","./publications/PMC6042580.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2017-019964",FALSE,"",FALSE,"","",TRUE
"213","30065246","","6068169","10.1038/s41598-018-29550-z","./publications/PMC6068169.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-018-29550-z",FALSE,"",FALSE,"","",TRUE
"214","30094173","","6080578","10.1016/j.nicl.2018.07.005","./publications/PMC6080578.xml",TRUE,FALSE,TRUE,TRUE,"10.1016/j.nicl.2018.07.005",FALSE,"",FALSE,"","",TRUE
"215","30099390","","6089295","10.1136/bmjopen-2017-020879","./publications/PMC6089295.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2017-020879",FALSE,"",FALSE,"","",TRUE
"216","30131057","","6103870","10.1186/s12875-018-0829-z","./publications/PMC6103870.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12875-018-0829-z",FALSE,"",FALSE,"","",TRUE
"217","30185575","","6129083","10.1136/bmjopen-2018-022254","./publications/PMC6129083.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2018-022254",FALSE,"",FALSE,"","",TRUE
"218","30076495","","6153510","10.1007/s10654-018-0430-8","./publications/PMC6153510.xml",TRUE,FALSE,TRUE,FALSE,"10.1007/s10654-018-0430-8",FALSE,"",FALSE,"","",TRUE
"219","29911273","","6153582","10.1007/s11695-018-3348-z","./publications/PMC6153582.xml",TRUE,FALSE,TRUE,FALSE,"10.1007/s11695-018-3348-z",FALSE,"",FALSE,"","",TRUE
"220","30305103","","6180600","10.1186/s12888-018-1885-6","./publications/PMC6180600.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12888-018-1885-6",FALSE,"",FALSE,"","",TRUE
"221","29486813","","6236441","10.1017/S0033291718000375","./publications/PMC6236441.xml",TRUE,FALSE,TRUE,TRUE,"10.1017/S0033291718000375",FALSE,"",FALSE,"","",TRUE
"222","30477463","","6258142","10.1186/s12888-018-1947-9","./publications/PMC6258142.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12888-018-1947-9",FALSE,"",FALSE,"","",TRUE
"223","30558161","","6313492","10.3390/ijerph15122859","./publications/PMC6313492.xml",TRUE,FALSE,TRUE,FALSE,"10.3390/ijerph15122859",FALSE,"",FALSE,"","",TRUE
"224","30559179","","6320518","10.1073/pnas.1816581115","./publications/PMC6320518.xml",TRUE,FALSE,TRUE,TRUE,"10.1073/pnas.1816581115",FALSE,"",FALSE,"","",TRUE
"225","30647044","","6340432","10.1136/bmjopen-2018-024307","./publications/PMC6340432.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2018-024307",FALSE,"",FALSE,"","",TRUE
"226","30679293","","6347900","10.1136/bmjopen-2018-023881","./publications/PMC6347900.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2018-023881",FALSE,"",FALSE,"","",TRUE
"227","29959588","","6373308","10.1007/s10578-018-0826-4","./publications/PMC6373308.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10578-018-0826-4",FALSE,"",FALSE,"","",TRUE
"228","30496342","","6373693","10.1093/cercor/bhy285","./publications/PMC6373693.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cercor/bhy285",FALSE,"",FALSE,"","",TRUE
"229","30651382","","6382360","10.1212/WNL.0000000000006919","./publications/PMC6382360.xml",TRUE,FALSE,TRUE,TRUE,"10.1212/WNL.0000000000006919",FALSE,"",FALSE,"","",TRUE
"230","29486736","","6389041","10.1186/s12888-018-1617-y","./publications/PMC6389041.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12888-018-1617-y",FALSE,"",FALSE,"","",TRUE
"231","30814485","","6393421","10.1038/s41398-019-0403-z","./publications/PMC6393421.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41398-019-0403-z",FALSE,"",FALSE,"","",TRUE
"232","30818385","","6394992","10.1371/journal.pone.0213265","./publications/PMC6394992.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0213265",TRUE,"supplement",FALSE,"see s1 data for raw data.;     in light of the absence of a robust tactile expectation effect in the present data we propose that tactile expectations alone should not be considered sufficient to induce a sense of ownership over artificial limbs until further more convincing evidence is presented s1 data questionnaire threat-evoked scr and continuous skin conductance and subjective ratings data (xlsx) click here for additional data file s1 fig see table 1 for statements.  xlsx) click here for additional data file s1","",TRUE
"233","30816244","","6395705","10.1038/s41598-019-39271-6","./publications/PMC6395705.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-019-39271-6",FALSE,"",FALSE,"","",TRUE
"234","30772854","","6398666","10.1136/bmjopen-2018-024685","./publications/PMC6398666.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2018-024685",FALSE,"",FALSE,"","",TRUE
"235","30840633","","6402640","10.1371/journal.pone.0212313","./publications/PMC6402640.xml",TRUE,FALSE,TRUE,FALSE,"10.1371/journal.pone.0212313",TRUE,"general-purpose repository, data availability statement",FALSE,"data availability data underlying the study is available on the dryad repository (doi: 10 5061/dryad sh00j9s ).;     data availability data underlying the study is available on the dryad repository (doi: 10 5061/dryad sh00j9s ).     data availability data underlying the study is available on the dryad","",TRUE
"236","30760585","","6410767","10.1073/pnas.1810180116","./publications/PMC6410767.xml",TRUE,FALSE,TRUE,TRUE,"10.1073/pnas.1810180116",TRUE,"general-purpose repository",FALSE,"data are available at https://osf io/xfe72/ .","",TRUE
"237","30797989","","6416378","10.1016/j.brat.2019.02.002","./publications/PMC6416378.xml",TRUE,FALSE,TRUE,TRUE,"10.1016/j.brat.2019.02.002",TRUE,"general-purpose repository",FALSE,"data and materials are available via the open science framework and can be accessed at osf io/x238k or are otherwise available from the authors on reasonable request (with the exception of questionnaire measures subject to third-party copyright or potentially identifying participant information).","",TRUE
"238","30474734","","6420449","10.1007/s00420-018-1380-x","./publications/PMC6420449.xml",FALSE,TRUE,TRUE,TRUE,"10.1007/s00420-018-1380-x",FALSE,"",FALSE,"","",TRUE
"239","30975106","","6458763","10.1186/s12887-019-1467-x","./publications/PMC6458763.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12887-019-1467-x",FALSE,"",FALSE,"","",TRUE
"240","30293686","","6475651","10.1016/j.cpr.2018.08.005","./publications/PMC6475651.xml",FALSE,TRUE,TRUE,TRUE,"10.1016/j.cpr.2018.08.005",FALSE,"",FALSE,"","",TRUE
"241","31009465","","6476491","10.1371/journal.pone.0214945","./publications/PMC6476491.xml",TRUE,FALSE,TRUE,FALSE,"10.1371/journal.pone.0214945",FALSE,"",FALSE,"","",TRUE
"242","30129665","","6492087","10.1111/bjc.12202","./publications/PMC6492087.xml",TRUE,FALSE,TRUE,FALSE,"10.1111/bjc.12202",FALSE,"",FALSE,"","",TRUE
"243","31053793","","6499888","10.1038/s41598-019-39697-y","./publications/PMC6499888.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-019-39697-y",TRUE,"general-purpose repository, data availability statement",FALSE,"the modified images from the imagenet database training set are available at the open science framework https://osf io/t7ej9/?;     raw data and the details of the bayesian analysis are available at https://osf io/m4fy6/?     data availability neither of the experiments reported in this article was formally preregistered. the modified images from the imagenet database training set are available at the open science framework","",TRUE
"244","31072317","","6507069","10.1186/s12888-019-2129-0","./publications/PMC6507069.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12888-019-2129-0",FALSE,"",FALSE,"","",TRUE
"245","30999690","","6518283","10.3390/ijerph16081390","./publications/PMC6518283.xml",TRUE,FALSE,TRUE,TRUE,"10.3390/ijerph16081390",FALSE,"",FALSE,"","",TRUE
"246","31072238","","6522969","10.1080/17482631.2019.1612704","./publications/PMC6522969.xml",TRUE,FALSE,TRUE,TRUE,"10.1080/17482631.2019.1612704",FALSE,"",FALSE,"","",TRUE
"247","30097711","","6529377","10.1007/s00426-018-1071-y","./publications/PMC6529377.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s00426-018-1071-y",FALSE,"",FALSE,"","",TRUE
"248","31123309","","6533285","10.1038/s41398-019-0481-y","./publications/PMC6533285.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41398-019-0481-y",FALSE,"",TRUE,"","code availability code for all analyses are available at: https://github com/chrisrayner/cbt_outcomes_gwama .",TRUE
"249","31189964","","6561965","10.1038/s41598-019-44237-9","./publications/PMC6561965.xml",TRUE,FALSE,TRUE,FALSE,"10.1038/s41598-019-44237-9",TRUE,"general-purpose repository, data availability statement",FALSE,"author contributions conceptualization: t s p p and j a; methodology: t s p p and j a; investigation: t s and f b; analysis: t s j s and j a; interpretation: t s f b j s l c p p and j a; writing - original draft: t s f b and l c; writing - review & editing: t s f b j s l c p p and j a; supervision: t s p p and j a; funding acquisition: j a data availability the datasets generated and analysed during the current study is available from open science framework https://osf io/cwv8b .     data availability the datasets generated and analysed during the current study is available from open science framework","",TRUE
"250","31194801","","6564426","10.1371/journal.pone.0218084","./publications/PMC6564426.xml",TRUE,FALSE,TRUE,FALSE,"10.1371/journal.pone.0218084",FALSE,"",FALSE,"","",TRUE
"251","31235886","","6591253","10.1038/s41598-019-45613-1","./publications/PMC6591253.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-019-45613-1",FALSE,"",FALSE,"","",TRUE
"252","31232674","","6598479","10.1080/17482631.2019.1632111","./publications/PMC6598479.xml",TRUE,FALSE,TRUE,FALSE,"10.1080/17482631.2019.1632111",FALSE,"",FALSE,"","",TRUE
