,pmid,Authors,Title,last_author,publication_year,is_open_data,open_data_statements,is_open_code,open_code_statements,is_register_pred,register_text,is_coi_pred,coi_text,is_fund_pred,fund_text
86,25058607,"Ljungman L, Cernvall M, Grönqvist H, Ljótsson B, Ljungman G, von Essen L.",Long-term positive and negative psychological late effects for parents of childhood cancer survivors: a systematic review,0,2014,False,,False,,True,"The review was conducted according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses Statement (PRISMA), consisting of an evidence-based set of items for conduction and reporting systematic reviews and meta-analyses. Objectives and methods were specified in advance, documented in a protocol, and registered at PROSPERO (21/12–2012, CRD42012003521).",True,Competing Interests: The authors have declared that no competing interests exist.,True,"This work is supported by grants from the Swedish Research Council (grant numbers K2008-70X-20836-01-3, K2011-70X-20836-04-4), the Swedish Cancer Society (grant numbers 2007/1015, 2010/276), and the Swedish Childhood Cancer Foundation (grant numbers PROJ08/010, PRO12/028). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
87,25122509,"Gajecki M, Berman AH, Sinadinovic K, Andersson C, Ljótsson B, Hedman E, Rück C, Lindefors N.","Effects of baseline problematic alcohol and drug use on internet-based cognitive behavioral therapy outcomes for depression, panic disorder and social anxiety disorder",0,2014,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"This study was funded by the Stockholm Center for Dependency Disorders (http://www.slso.sll.se/SLPOtemplates/SLPOPage1____6639.aspx), Psychiatry Southwest (http://www.slso.sll.se/slpotemplates/slpopage1____4432.aspx) and Vinnova (http://www.vinnova.se/), grant number 2009-00192. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
88,24611634,"Reiser EM, Weiss EM, Schulter G, Holmes EA, Fink A, Papousek I.","Prefrontal-posterior coupling while observing the suffering of other people, and the development of intrusive memories",0,2014,False,,False,,False,,False,,True,"Emily Holmes is supported by the Medical Research Council (United Kingdom) intramural programme (MC-A060-5PR50), the Lupina Foundation, a Wellcome Trust Clinical Fellowship (WT088217), and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre based at Oxford University Hospitals NHS Trust, Oxford University (REF A93182). The views expressed are those of the authors and not necessarily those of the NHS, the NIHR, or the Department of Health. Funding for the Open Access publication charges for this article was also provided by the UK Medical Research Council."
89,25256187,"Enander J, Ivanov VZ, Andersson E, Mataix-Cols D, Ljótsson B, Rück C.","Therapist-guided, Internet-based cognitive-behavioural therapy for body dysmorphic disorder (BDD-NET): a feasibility study",0,2014,False,,False,,True,Trial registration number Clinicaltrials.gov registration ID NCT01850433.,True,Competing interests:  None.,True,"Funding:  Financial support was provided through the regional agreement on medical training and clinical research (ALF) between the Stockholm County Council and the Karolinska Institutet (grant number: 20130538). The Swedish Research Council (grant number: K2013-61X-22168-01-3) and the Swedish Society of Medicine (Söderströmska Königska sjukhemmet, grant number: SLS-384451) provided funding for this study."
90,25303102,"Petrovici MA, Vogginger B, Müller P, Breitwieser O, Lundqvist M, Muller L, Ehrlich M, Destexhe A, Lansner A, Schüffny R, Schemmel J, Meier K.",Characterization and compensation of network-level anomalies in mixed-signal neuromorphic modeling platforms,0,2014,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"This research was supported by EU grant #269921 (BrainScaleS) and the Manfred Stärk Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
91,24292880,"Åkerstedt T, Lekander M, Petersén H, Kecklund G, Axelsson J.",Sleep polysomnography and reported stress across 6 weeks,1,2014,False,,False,,False,,False,,False,
92,25329575,"Ingre M, Van Leeuwen W, Klemets T, Ullvetter C, Hough S, Kecklund G, Karlsson D, Åkerstedt T.",Validating and extending the three process model of alertness in airline operations,1,2014,False,,False,,False,,True,"Competing Interests: This study was partly funded by Jeppsen Systems AB. Tomas Klemets and David Karlsson are affiliated with Jeppsen Systems AB marketing Fatigue Risk Management Systems products and services, including the Boeing Alertness Modell (BAM) which is independently derived from previous published work on the Three Process Model (TPM). Stephen Hough is affiliated with the commercial airliner Scandinavian Airline Systems AB. There are no other patents, products in development or marketed products to declare. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials.",True,"The study was partly funded by Vinnova Sweden (to Stress Research Institute) (www.vinnova.se) and partly by Jeppesen AB. The funder Vinnova had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. Co-authors Tomas Klemets and David Karlsson are employed by the funder Jeppesen AB. Jeppesen AB provided support in the form of salaries for authors TK and DK, but did not have any additional role in the study design, data collection and analysis, decision to publish, or preparation of the manuscript. Co-author Stephen Hough is employed by Scandinavian Airline Systems AB. Scandinavian Airline Systems AB provided support in the form of salaries for author SH, but did not have any additional role in the study design, data collection and analysis, decision to publish, or preparation of the manuscript. The specific roles of these authors are articulated in the ‘author contributions’ section."
93,25326710,"Ulfsdotter M, Enebrink P, Lindberg L.",Effectiveness of a universal health-promoting parenting program: a randomized waitlist-controlled trial of All Children in Focus,0,2014,False,,False,,True,Trial registration Current Controlled Trials: ISRCTN70202532. November 7th 2012.,True,Competing interests: The authors declare that they have no competing interests.,True,"We thank Gunilla Ekelund Brogren, Camilla Jalling, and Eva Skärstrand for collaborating on the project. Additionally, we would like to express our gratitude to all the parents who participated in the trial, as well as to the group leaders and contact persons working within the trial. The trial was funded by the former National Institute of Public Health, currently known as the Public Health Agency of Sweden."
94,25151915,"Clark IA, Niehaus KE, Duff EP, Di Simplicio MC, Clifford GD, Smith SM, Mackay CE, Woolrich MW, Holmes EA.",First steps in using machine learning on fMRI data to predict intrusive memories of traumatic film footage,1,2014,False,,False,,False,,True,"Ian Clark is supported by a United Kingdom Medical Research Council Centenary Early Career Award. Katherine Niehaus is supported by the Rhodes Trust and the RCUK Digital Economy Programme [EP/G036861/1]. Mark Woolrich is supported by the 10.13039/100004440Wellcome Trust; the MRC/EPSRC UK MEG Partnership award. Emily Holmes is supported by the United Kingdom Medical Research Council intramural programme [MC-A060-5PR50]; a Wellcome Trust Clinical Fellowship [WT088217]. Clare Mackay, Emily Holmes, Mark Woolrich are supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Programme. The views expressed are those of the author(s) and not necessarily those of the Rhodes Trust, RCUK, NHS, NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article are provided by the United Kingdom Medical Research Council. None of the authors have any financial interest or benefit arising from the direct applications of their research.",True,"Ian Clark is supported by a United Kingdom Medical Research Council Centenary Early Career Award. Katherine Niehaus is supported by the Rhodes Trust and the RCUK Digital Economy Programme [EP/G036861/1]. Mark Woolrich is supported by the 10.13039/100004440Wellcome Trust; the MRC/EPSRC UK MEG Partnership award. Emily Holmes is supported by the United Kingdom Medical Research Council intramural programme [MC-A060-5PR50]; a Wellcome Trust Clinical Fellowship [WT088217]. Clare Mackay, Emily Holmes, Mark Woolrich are supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Programme. The views expressed are those of the author(s) and not necessarily those of the Rhodes Trust, RCUK, NHS, NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article are provided by the United Kingdom Medical Research Council. None of the authors have any financial interest or benefit arising from the direct applications of their research."
95,24236500,"Besèr A, Sorjonen K, Wahlberg K, Peterson U, Nygren A, Asberg M.","Construction and evaluation of a self rating scale for stress-induced exhaustion disorder, the Karolinska Exhaustion Disorder Scale",0,2014,False,,False,,False,,False,,False,
96,25423095,"Kvillemo P, Bränström R.",Coping with breast cancer: a meta-analysis,1,2014,True,data s1 data underlying the meta-analysis (xlsx) click here for additional data file.,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"This work was supported by the Swedish Council for Working Life and Social Research under Grant nr: 2006-0069; Center for Health Care Science at the Karolinska Institute, Sweden under Grant nr: 2008-4737. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
97,25437150,"Hedman E, Andersson G, Lindefors N, Gustavsson P, Lekander M, Rück C, Andersson E, Ljótsson B.",Personality change following internet-based cognitive behavior therapy for severe health anxiety,1,2014,False,,False,,True,"Trial Registration Clinicaltrials.gov (ID NCT00828152)
",True,Competing Interests: The authors have declared that no competing interests exist.,True,"The funders of the study were Stockholm County council and Karolinska Institutet, which are both public institutions. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
98,25494198,"Philip P, Chaufton C, Orriols L, Lagarde E, Amoros E, Laumon B, Akerstedt T, Taillard J, Sagaspe P.",Complaints of Poor Sleep and Risk of Traffic Accidents: A Population-Based Case-Control Study,0,2014,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"This research was supported by a grant from DSCR (Délégation à la Sécurité et à la Circulation Routières, Ministère de l'Intérieur, France). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
99,25493937,"Soares SC, Lindström B, Esteves F, Ohman A.",The Hidden Snake in the Grass: Superior Detection of Snakes in Challenging Attentional Conditions,0,2014,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"This study was supported by grants SFRH/19513/2004 (to SCS) and PTDC/PSI/73429/2006 (to SCS and FE), from the Foundation of Science and Technology of the Portuguese Ministry of Science, Technology and Higher Education (www.fct.pt), and co-financed by The Operational Program of Science and Innovation 2010 and the European Social Funding. The study also received financial support of AÖ from the Swedish Research Council (Grant 421-2010-2117); The NOS-S Excellence Center for Cognitive Control in Memory, Attention, Language and Emotion; and the U.S. National Institute of Mental (P50MH72850) to the Center for the Study of Emotion and Attention at the University of Florida, Gainesville. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
100,25438621,"Winzer R, Lindblad F, Sorjonen K, Lindberg L.",Positive versus negative mental health in emerging adulthood: a national cross-sectional survey,0,2014,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interests.,False,
101,25680096,"Nyberg G, Sundblom E, Norman Å, Bohman B, Hagberg J, Elinder LS.","Effectiveness of a universal parental support programme to promote healthy dietary habits and physical activity and to prevent overweight and obesity in 6-year-old children: the Healthy School Start Study, a cluster-randomised controlled trial",0,2015,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"ES and LSE received funding for this study from the Public Health Fund, Stockholm County Council. GN received funding from the Signhild Engkvist Foundation, the Martin Rind Foundation and the Lars Hierta Memorial Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
102,25885652,"Welch E, Ghaderi A, Swenne I.",A comparison of clinical characteristics between adolescent males and females with eating disorders,0,2015,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interests.,True,"This work was funded by HRH Crown Princess Lovisas Fund for Child Health Care, the Gillbergska Foundation, The First of May Flower Annual Campaign, Professor Bror Gadelius Memorial Foundation, The Sven Jerring Foundation and Uppsala University. The second author was supported by a grant from Karolinska Institutet."
103,25849477,"Hedman E, Lekander M, Ljótsson B, Lindefors N, Rück C, Andersson G, Andersson E.","Optimal cut-off points on the health anxiety inventory, illness attitude scales and whiteley index to identify severe health anxiety",1,2015,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"The main funding organizations (Karolinska Insititutet and Stockholm County Council) is a public institution and had no role in the design and conduct of the study; in the collection, management, and analysis of the data; or in the preparation, review and approval of the manuscript. All authors report that they have no competing interests."
104,24920083,"Clark IA, Mackay CE, Holmes EA.",Low emotional response to traumatic footage is associated with an absence of analogue flashbacks: an individual participant data meta-analysis of 16 trauma film paradigm experiments,1,2015,False,,False,,False,,False,,False,
105,25488976,"Sörberg Wallin A, Falkstedt D, Allebeck P, Melin B, Janszky I, Hemmingsson T.",Does high intelligence improve prognosis? The association of intelligence with recurrence and mortality among Swedish men with coronary heart disease,0,2015,False,,False,,False,,True,Competing interests: None .,True,"Funding:  The Swedish Council for Health, Working Life and Welfare (former Swedish council for working life and social research, (2008–0907))."
106,25877283,"Åkerstedt T, Knutsson A, Narusyte J, Svedberg P, Kecklund G, Alexanderson K.",Night work and breast cancer in women: a Swedish cohort study,0,2015,False,,False,,False,,True,Competing interests:  None declared.,True,Funding:  This study was funded by the AFA Insurance Company (grant number 120264).
107,25889819,"Ek A, Sorjonen K, Nyman J, Marcus C, Nowicka P.",Child behaviors associated with childhood obesity and parents' self-efficacy to handle them: confirmatory factor analysis of the Lifestyle Behavior Checklist,0,2015,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interests.,True,"Research related to this study was supported by funds to PN by Vinnova Marie Curie International Qualification (2011-03443), Karolinska Institutet, Jerring Foundation, Samariten Foundation, Magnus Bergvall Foundation, Fredrik and Ingrid Thurings Foundation, Swedish Society of Medicine, Helge Ax:son Johnsson Foundation, ìShizu Matsumuraîs Donation, Foundation Frimurare Barnhuset in Stockholm, Foundation Barnavård and Crown Princess Lovisa Foundation for Pediatric Care. AE was supported by Jerring Foundation and Crown Princess Lovisa Foundation for Pediatric Care."
108,25893687,"El Alaoui S, Ljótsson B, Hedman E, Kaldo V, Andersson E, Rück C, Andersson G, Lindefors N.",Predictors of Symptomatic Change and Adherence in Internet-Based Cognitive Behaviour Therapy for Social Anxiety Disorder in Routine Psychiatric Care,0,2015,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"This study was supported by research grants from Stockholm County Council (Nils Lindefors). The main funding organization is a public institution, and neither of the funding organizations had any role in the design and conduct of the study; in the collection, management, and analysis of the data; or in the preparation, review, and approval of the manuscript."
109,25906330,"Guterstam A, Abdulkarim Z, Ehrsson HH.",Illusory ownership of an invisible body reduces autonomic and subjective social anxiety responses,0,2015,False,,False,,False,,False,,True,"This research was made possible by funding from the Swedish Research Council, the James McDonnell Foundation, the Söderbergska Stiftelsen and Riksbankens Jubileumsfond."
110,25805405,"Williams AD, O'Moore K, Blackwell SE, Smith J, Holmes EA, Andrews G.",Positive imagery cognitive bias modification (CBM) and internet-based cognitive behavioral therapy (iCBT): a randomized controlled trial,0,2015,False,,False,,False,,True,Conflict of interest Professor Gavin Andrews is the Director of the Clinical Research Unit for Anxiety and Depression (CRUfAD) and the This Way Up (https://thiswayup.org.au) service in Australia that provides internet-based CBT programs to practitioners and patients.,True,"Financial support Alishia D. Williams is supported by an Australian National Health and Medical Research Council (NHMRC) Fellowship (630746). Portions of this research were supported by a University of New South Wales (PS16798), Australia Faculty of Medicine grant awarded to Alishia D. Williams and a Bupa Health Foundation (RG124613) grant awarded to Alishia D. Williams, Emily A. Holmes, Simon E. Blackwell, and Gavin Andrews. Emily A. Holmes and Simon E. Blackwell are supported by the Medical Research Council (United Kingdom) intramural programme (MC-A060-5PR50) and received support from the Lupina Foundation. Emily A. Holmes is also supported by a Wellcome Trust Clinical Fellowship (WT088217), and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the author(s) and not necessarily those of the NHS, the NIHR or the Department of Health. The study sponsor and funders had no role in the study design. Open Access publication charges for this article was provided by the UK Medical Research Council."
111,25941181,"Godbolt AK, Stenberg M, Jakobsson J, Sorjonen K, Krakau K, Stålnacke BM, Nygren DeBoussard C.",Subacute complications during recovery from severe traumatic brain injury: frequency and associations with outcome,0,2015,False,,False,,False,,True,Competing interests:  None declared.,True,Funding:  This study was supported by grant 060833 from AFA insurance (to Professor Jörgen Borg). AKG has received support from ALF-grants from Uppsala University Hospital and Danderyd Hospital. MS and B-MS have received ALF-grants from Umeå University Hospital.
112,25239053,"Sjöwall D, Backman A, Thorell LB.","Neuropsychological heterogeneity in preschool ADHD: investigating the interplay between cognitive, affective and motivation-based forms of regulation",1,2015,False,,False,,False,,True,Potential conflict of interest Dr Thorell has served as a consultant for Shire and is on the advisory board for PRIMA. Mr Sjöwall and Ms Backman have no potential conflict of interest to report.,True,This study was supported by a grant from the Swedish Research Council to the last author. The authors wish to thank Linda Udo for her valuable help with the data collection.
113,26051650,"Bergström H, Haggård U, Norman Å, Sundblom E, Schäfer Elinder L, Nyberg G.",Factors influencing the implementation of a school-based parental support programme to promote health-related behaviours--interviews with teachers and parents,0,2015,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interests.,True,"We thank the teachers and parents who participated in the study. The study was funded by The Public Health Fund, Stockholm County Council [HSN 0908-0786], Signhild Engkvist Foundation and Martin Rind Foundation."
114,26105031,"El Alaoui S, Hedman E, Ljótsson B, Lindefors N.",Long-term effectiveness and outcome predictors of therapist-guided internet-based cognitive-behavioural therapy for social anxiety disorder in routine psychiatric care,0,2015,False,,False,,False,,True,Competing interests:  None declared.,True,Funding:  This study was supported by research grants from the Stockholm County Council (grant number ALF 20130413).
115,26073498,"Zbozinek TD, Holmes EA, Craske MG.",The effect of positive mood induction on reducing reinstatement fear: Relevance for long term outcomes of exposure therapy,0,2015,False,,False,,False,,False,,True,"The authors would like to acknowledge Michael Treanor and Tom Barry for reviewing this manuscript. Emily Holmes is supported by the Medical Research Council (United Kingdom) intramural programme [MC-A060-5PR50], a Wellcome Trust Clinical Fellowship [WT088217], and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre based at Oxford University Hospitals NHS Trust. The views expressed are those of the author(s) and not necessarily those of the NHS, the NIHR or the Department of Health."
116,25352317,"Murphy SE, Braithwaite EC, Hubbard I, Williams KV, Tindall E, Holmes EA, Ramchandani PG.",Salivary cortisol response to infant distress in pregnant women with depressive symptoms,0,2015,False,,False,,False,,True,Conflict of Interest The authors declare they have no conflict of interest.,True,"This research was funded by a grant from the University of Oxford John Fell Fund to SEM. SEM and EAH are supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre based at Oxford University Hospitals Trust Oxford University. EAH is also supported by the Medical Research Council (UK) intramural programme [MC-A060–5PR50] and a Wellcome Trust Clinical Fellowship [WT088217]. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. IH was supported by a British Psychological Society Undergraduate Research Assistantship. KVW and ET were supported by Wellcome Trust Biomedical Vacation Scholarships. "
117,26133572,"James EL, Bonsall MB, Hoppitt L, Tunbridge EM, Geddes JR, Milton AL, Holmes EA.",Computer Game Play Reduces Intrusive Memories of Experimental Trauma via Reconsolidation-Update Mechanisms,1,2015,True,supplemental material: additional supporting information can be found at http://pss sagepub com/content/by/supplemental-data open practices: key data and materials have been made publicly available via open science framework and can be accessed at osf io/ideta.,False,,False,,True,Declaration of Conflicting Interests: The authors declared that they had no conflicts of interest with respect to their authorship or the publication of this article.,True,"Funding:  E. A. Holmes, L. Hoppitt, and E. L. James are supported by the United Kingdom Medical Research Council (MRC-A060-5PR50); E. A. Holmes received further awards from a Wellcome Trust Clinical Fellowship (WT088217) and National Institute for Health Research Oxford Biomedical Research Centre Programme; E. L. James was supported by the Colt Foundation; and E. M. Tunbridge was supported by a Royal Society University Research Fellowship. Funding to pay the Open Access publication charges for this article was provided by the United Kingdom Medical Research Council."
118,26276443,"Bergström A, Skeen S, Duc DM, Blandon EZ, Estabrooks C, Gustavsson P, Hoa DT, Källestål C, Målqvist M, Nga NT, Persson LÅ, Pervin J, Peterson S, Rahman A, Selling K, Squires JE, Tomlinson M, Waiswa P, Wallin L.",Health system context and implementation of evidence-based practices-development and validation of the Context Assessment for Community Health (COACH) tool for low- and middle-income settings,0,2015,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interests.,True,"We wish to thank the Swedish International Development Cooperation Agency (Sida) for funding this project. Also, we wish to acknowledge Dr Estabrooks, Principal Investigator of the Knowledge Utilization Studies Program at University of Alberta, for the permission to use the Alberta Context Tool (Professional Nurse—Long-term Care Version) ©Estabrooks (2007) as a point of departure in the development of a context assessment tool for LMICs."
119,26293450,"van der Star A, Bränström R.","Acceptance of sexual minorities, discrimination, social capital and health and well-being: a cross-European study among members of same-sex and opposite-sex couples",1,2015,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interests.,False,
120,26235478,"Murphy SE, Clare O'Donoghue M, Drazich EH, Blackwell SE, Christina Nobre A, Holmes EA.","Imagining a brighter future: the effect of positive imagery training on mood, prospective mental imagery and emotional bias in older adults",1,2015,False,,False,,False,,False,,True,"The research was funded by the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre based at Oxford University Hospitals NHS Trust and University of Oxford. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. EAH and SEB are supported by the Medical Research Council (United Kingdom) intramural programme (MC-A060-5PR50) and received support from the Lupina Foundation. EAH is also supported by a Wellcome Trust Clinical Fellowship (WT088217). This research was also supported by the NIHR Oxford Cognitive Health Clinical Research Facility. Funding to pay the Open Access publication charges for this article was provided by the UK Medical Research Council."
121,26412097,"Pearson J, Naselaris T, Holmes EA, Kosslyn SM.",Mental Imagery: Functional Mechanisms and Clinical Applications,0,2015,False,,False,,False,,False,,True,"J.P. is supported by Australian NHMRC grants APP1024800, APP1046198, and APP1085404, Career Development Fellowship APP1049596, and ARC Discovery Project DP140101560. E.A.H. is supported by the Medical Research Council (United Kingdom) Intramural Programme (MC-A060-5PR50), a Wellcome Trust Clinical Fellowship (WT088217), and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article was provided by the United Kingdom Medical Research Council. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR, or the Department of Health. Funding to pay the Open Access publication charges for this article was provided by the United Kingdom Medical Research Council."
122,26322714,"Di Simplicio M, Holmes EA, Rathbone CJ.",Self-images in the present and future: Role of affect and the bipolar phenotype,0,2015,False,,False,,False,,False,,True,"Martina Di Simplicio is supported by a Medical Research Council Career development Fellowship and was supported by an Equilibrium Foundation donation. Clare Rathbone is supported by the Economic and Social Research Council (ES/K000918/1). Emily Holmes is supported by the Medical Research Council (United Kingdom) intramural programme [MC-A060-5PR50], and a Wellcome Trust Clinical Fellowship [WT088217], and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health. We would like to thank William Kerrigan for his contribution to the data collection."
123,26466585,"Backström-Eriksson L, Sorjonen K, Bergsten-Brucefors A, Hjelte L, Melin B.",Anxiety and depression in adults with cystic fibrosis: a comparison between patients and the general population in Sweden and three other European countries,1,2015,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interests.,True,"Funding from Swedish Cystic Fibrosis Foundation (Riksförbundet Cystisk Fibros, RfCF), and Division of Psychology, Karolinska University Hospital is gratefully acknowledged."
124,26577592,"Bonsall MB, Geddes JR, Goodwin GM, Holmes EA.","Bipolar disorder dynamics: affective instabilities, relaxation oscillations and noise",1,2015,False,,False,,False,,True,Competing interests We declare we have no competing interests.,True,"Funding G.M.G. has received grants/research support, consulting fees and honoraria within the last 3 years from AstraZeneca, Bristol-Myers Squibb, Cephalon/Teva, Eli Lilly, Lundbeck, Otsuka, P1Vital, Roche, Servier, Sunovion and Takeda. E.A.H. is supported by the Medical Research Council (UK) [MC-A060-5PR50]; a Wellcome Trust Clinical Fellowship [WT088217] and the National Institute for Health Research (NIHR) Oxford Biomedical-Research-Centre-Programme. J.R.G. and G.M.G. are NIHR Senior Investigators. The views expressed here are our own and not necessarily endorsed by the NHS, the NIHR or the Department of Health."
125,26166625,"Molapour T, Golkar A, Navarrete CD, Haaker J, Olsson A.",Neural correlates of biased social fear learning and interaction in an intergroup context,1,2015,False,,False,,False,,True,"We thank Olof Hjorth for practical assistance with collecting data, and Christopher C. Berger for assistance with parts of the fMRI analyses. The authors declare no competing financial interests. This research was supported by Vetenskapsrådet (project 421-201-2084), Riksbankens Jubileumsfond (Grant P11-1017) and an Independent Starting Grant (284366; Emotional Learning in Social Interaction) from the European Research Council to Andreas Olsson.",True,"We thank Olof Hjorth for practical assistance with collecting data, and Christopher C. Berger for assistance with parts of the fMRI analyses. The authors declare no competing financial interests. This research was supported by Vetenskapsrådet (project 421-201-2084), Riksbankens Jubileumsfond (Grant P11-1017) and an Independent Starting Grant (284366; Emotional Learning in Social Interaction) from the European Research Council to Andreas Olsson."
126,26647849,"Clark IA, Holmes EA, Woolrich MW, Mackay CE.",Intrusive memories to traumatic footage: the neural basis of their encoding and involuntary recall,0,2016,False,,False,,False,,True,Declaration of Interest None.,True,"This work was supported by the UK Medical Research Council (MRC) (I.A.C., MRC Centenary
Early Career Award; E.A.H., MRC Intramural Programme MC-A060-5PR50), the Wellcome Trust
(E.A.H., Wellcome Trust Clinical Fellowship WT088217; M.W.W.), the MRC/Engineering and
Physical Sciences Research Council UK MEG Partnership (M.W.W.) and the National Institute
for Health Research (NIHR) Oxford Biomedical Research Programme (E.A.H., M.W.W., C.E.M.).
The views expressed are those of the authors and not necessarily those of the National
Health Service, the NIHR or the Department of Health. Funding to pay the Open Access
publication charges for this article was provided by the UK Medical Research Council."
127,26271252,"Ng RM, Heyes SB, McManus F, Kennerley H, Holmes EA.",Bipolar risk and mental imagery susceptibility in a representative sample of Chinese adults residing in the community,1,2016,False,,False,,False,,True,"Declaration of Conflicting Interests: The author(s) declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.",True,"Funding:  The author(s) disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study was supported by the Health and Health Services Research Fund: Commissioned Project, the Food and Health Bureau, The Hong Kong Special Administrative Region Government, China [project grant number: 09101601]. The grant was provided for the conduct of the Hong Kong Mental Morbidity Survey, of which this study was a subsidiary one. Emily Holmes was supported by the Medical Research Council (United Kingdom) intramural programme [MRC-A060-5PR50] and a Wellcome Trust Clinical Fellowship [WT088217]. Stephanie Burnett Heyes was supported by a British Academy postdoctoral research fellowship. Funding to pay the Open Access publication charges for this article was provided by the UK Medical Research Council."
128,26769240,"Norman Å, Nyberg G, Elinder LS, Berlin A.",One size does not fit all-qualitative process evaluation of the Healthy School Start parental support programme to prevent overweight and obesity among children in disadvantaged areas in Sweden,0,2016,False,,False,,False,,True,Competing interests: The authors declare that they have no competing interest.,True,"We thank all parents and teachers participating in the study. We also thank the Sven Jerring Foundation, Martin Rind Foundation and the Stockholm County Council Public Health Fund for funding the study."
129,26795378,"Nyberg G, Norman Å, Sundblom E, Zeebari Z, Elinder LS.","Effectiveness of a universal parental support programme to promote health behaviours and prevent overweight and obesity in 6-year-old children in disadvantaged areas, the Healthy School Start Study II, a cluster-randomised controlled trial",0,2016,False,,False,,True,"Written consent was collected from all parents of participating children. The study was approved by the Regional Ethical Review Board in Stockholm, Sweden (2012/877–31/5) on the 14th of June, 2012. The trial has been registered: ISRCTN39690370.",True,Competing interests: The authors declare that they have no competing interests.,True,"This study was funded by Stockholm County Council Public Health Fund, the Martin Rind Foundation and the Sven Jerring Foundation."
130,26799397,"Ek A, Sorjonen K, Eli K, Lindberg L, Nyman J, Marcus C, Nowicka P.","Associations between Parental Concerns about Preschoolers' Weight and Eating and Parental Feeding Practices: Results from Analyses of the Child Eating Behavior Questionnaire, the Child Feeding Questionnaire, and the Lifestyle Behavior Checklist",0,2016,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"Research related to this study was supported by funds to PN by Vinnova Marie Curie International Qualification funds (2011-03443), Swedish Research Council, Karolinska Institutet, Jerring Foundation, Samariten Foundation, Magnus Bergvall Foundation, Fredrik and Ingrid Thurings Foundation, Swedish Society of Medicine, Helge Ax:son Johnsson Foundation, ìShizu Matsumuraîs Donation, Foundation Frimurare Barnhuset in Stockholm, Foundation Barnavård and Crown Princess Lovisa Foundation for Pediatric Care. AE was supported by Jerring Foundation and Crown Princess Lovisa Foundation for Pediatric Care. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
