PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30717709","The proportion, origin and pro-inflammation roles of low density neutrophils in SFTS disease","Li Y, Li H, Wang H, Pan H, Zhao H, Jin H, Jie S.","BMC Infect Dis. 2019 Feb 4;19(1):109. doi: 10.1186/s12879-019-3701-4.","Li Y","BMC Infect Dis","2019","2019/02/06","PMC6360754","","10.1186/s12879-019-3701-4"
"31477055","Human immunodeficiency virus-associated tuberculosis care in Botswana: evidence from a real-world setting","Muyaya LM, Musanda EM, Tamuzi JL.","BMC Infect Dis. 2019 Sep 2;19(1):767. doi: 10.1186/s12879-019-4401-9.","Muyaya LM","BMC Infect Dis","2019","2019/09/04","PMC6720078","","10.1186/s12879-019-4401-9"
"31250824","Mortality in adult patients with culture-positive and culture-negative meningitis in the Botswana national meningitis survey: a prevalent cohort study","Tenforde MW, Mokomane M, Leeme TB, Tlhako N, Tsholo K, Chebani T, Stephenson A, Hutton J, Mitchell HK, Patel RK, Hurt WJ, Pilatwe T, Masupe T, Molefi M, Guthrie BL, Farquhar C, Mine M, Jarvis JN.","Lancet Infect Dis. 2019 Jul;19(7):740-749. doi: 10.1016/S1473-3099(19)30066-0.","Tenforde MW","Lancet Infect Dis","2019","2019/06/29","PMC7645732","","10.1016/S1473-3099(19)30066-0"
"31747889","Development of a high number, high coverage dog rabies vaccination programme in Sri Lanka","Sánchez-Soriano C, Gibson AD, Gamble L, Burdon Bailey JL, Green S, Green M, Bronsvoort BMD, Handel IG, Mellanby RJ, Mazeri S.","BMC Infect Dis. 2019 Nov 20;19(1):977. doi: 10.1186/s12879-019-4585-z.","Sánchez-Soriano C","BMC Infect Dis","2019","2019/11/22","PMC6868729","","10.1186/s12879-019-4585-z"
"30991956","Seroprevalence and risk factors of Toxoplasma gondii among pregnant women in Adwa district, northern Ethiopia","Teweldemedhin M, Gebremichael A, Geberkirstos G, Hadush H, Gebrewahid T, Asgedom SW, Gidey B, Asres N, Gebreyesus H.","BMC Infect Dis. 2019 Apr 16;19(1):327. doi: 10.1186/s12879-019-3936-0.","Teweldemedhin M","BMC Infect Dis","2019","2019/04/18","PMC6469075","","10.1186/s12879-019-3936-0"
"31638903","Characteristics of residual lymph nodes after six months of antituberculous therapy in HIV-negative individuals with cervical tuberculous lymphadenitis","Seok H, Jeon JH, Oh KH, Choi HK, Choi WS, Lee YH, Seo HS, Kwon SY, Park DW.","BMC Infect Dis. 2019 Oct 21;19(1):867. doi: 10.1186/s12879-019-4507-0.","Seok H","BMC Infect Dis","2019","2019/10/23","PMC6805516","","10.1186/s12879-019-4507-0"
"31351922","Safety and immunogenicity of an anti-Middle East respiratory syndrome coronavirus DNA vaccine: a phase 1, open-label, single-arm, dose-escalation trial","Modjarrad K, Roberts CC, Mills KT, Castellano AR, Paolino K, Muthumani K, Reuschel EL, Robb ML, Racine T, Oh MD, Lamarre C, Zaidi FI, Boyer J, Kudchodkar SB, Jeong M, Darden JM, Park YK, Scott PT, Remigio C, Parikh AP, Wise MC, Patel A, Duperret EK, Kim KY, Choi H, White S, Bagarazzi M, May JM, Kane D, Lee H, Kobinger G, Michael NL, Weiner DB, Thomas SJ, Maslow JN.","Lancet Infect Dis. 2019 Sep;19(9):1013-1022. doi: 10.1016/S1473-3099(19)30266-X. Epub 2019 Jul 24.","Modjarrad K","Lancet Infect Dis","2019","2019/07/29","PMC7185789","","10.1016/S1473-3099(19)30266-X"
"31438865","Knowledge, attitudes and practices on schistosomiasis and soil-transmitted helminths among caregivers in Ingwavuma area in uMkhanyakude district, South Africa","Sacolo-Gwebu H, Kabuyaya M, Chimbari M.","BMC Infect Dis. 2019 Aug 22;19(1):734. doi: 10.1186/s12879-019-4253-3.","Sacolo-Gwebu H","BMC Infect Dis","2019","2019/08/24","PMC6704662","","10.1186/s12879-019-4253-3"
"31678026","Quantifying risks and interventions that have affected the burden of lower respiratory infections among children younger than 5 years: an analysis for the Global Burden of Disease Study 2017","GBD 2017 Lower Respiratory Infections Collaborators.","Lancet Infect Dis. 2020 Jan;20(1):60-79. doi: 10.1016/S1473-3099(19)30410-4. Epub 2019 Oct 31.","GBD 2017 Lower Respiratory Infections Collaborators","Lancet Infect Dis","2020","2019/11/04","PMC7185492","","10.1016/S1473-3099(19)30410-4"
"30658583","The epidemiology and chemotherapeutic approaches to the control of urinary schistosomiasis in school-age children (SAC): a systematic review","Atalabi TE, Adubi TO.","BMC Infect Dis. 2019 Jan 18;19(1):73. doi: 10.1186/s12879-018-3647-y.","Atalabi TE","BMC Infect Dis","2019","2019/01/20","PMC6339440","","10.1186/s12879-018-3647-y"
"31399065","Dermatoscopy for the rapid diagnosis of Talaromyces marneffei infection: a case report","Xian J, Huang X, Li Q, Peng X, Peng X.","BMC Infect Dis. 2019 Aug 9;19(1):707. doi: 10.1186/s12879-019-4351-2.","Xian J","BMC Infect Dis","2019","2019/08/11","PMC6689180","","10.1186/s12879-019-4351-2"
"31829149","Perceived barriers and enablers for preventing the spread of carbapenem producing gram-negative bacteria during patient transfers: a mixed methods study among healthcare providers","van Dulm E, van der Veldt W, der Meiden KJ, van Renselaar G, Bovée L, Ros J, Davidovich U, van Duijnhoven Y.","BMC Infect Dis. 2019 Dec 11;19(1):1050. doi: 10.1186/s12879-019-4684-x.","van Dulm E","BMC Infect Dis","2019","2019/12/13","PMC6907261","","10.1186/s12879-019-4684-x"
"31703564","Human cytomegalovirus seroprevalence and titres in solid organ transplant recipients and transplant donors in Seoul, South Korea","La Y, Kwon DE, Yoo SG, Lee KH, Han SH, Song YG.","BMC Infect Dis. 2019 Nov 8;19(1):948. doi: 10.1186/s12879-019-4607-x.","La Y","BMC Infect Dis","2019","2019/11/10","PMC6842252","","10.1186/s12879-019-4607-x"
"31315572","Virulence characteristics of multidrug resistant biofilm forming Acinetobacter baumannii isolated from intensive care unit patients","Zeighami H, Valadkhani F, Shapouri R, Samadi E, Haghi F.","BMC Infect Dis. 2019 Jul 17;19(1):629. doi: 10.1186/s12879-019-4272-0.","Zeighami H","BMC Infect Dis","2019","2019/07/19","PMC6637494","","10.1186/s12879-019-4272-0"
"30866833","Prevalence and factors associated with intestinal parasites among under-five children attending Woreta Health Center, Northwest Ethiopia","Mekonnen HS, Ekubagewargies DT.","BMC Infect Dis. 2019 Mar 13;19(1):256. doi: 10.1186/s12879-019-3884-8.","Mekonnen HS","BMC Infect Dis","2019","2019/03/15","PMC6417120","","10.1186/s12879-019-3884-8"
"31651255","Native-valve Enterococcus hirae endocarditis: a case report and review of the literature","Pinkes ME, White C, Wong CS.","BMC Infect Dis. 2019 Oct 24;19(1):891. doi: 10.1186/s12879-019-4532-z.","Pinkes ME","BMC Infect Dis","2019","2019/10/26","PMC6814042","","10.1186/s12879-019-4532-z"
"31014256","The social, physical and economic impact of lymphedema and hydrocele: a matched cross-sectional study in rural Nigeria","Eneanya OA, Garske T, Donnelly CA.","BMC Infect Dis. 2019 Apr 23;19(1):332. doi: 10.1186/s12879-019-3959-6.","Eneanya OA","BMC Infect Dis","2019","2019/04/25","PMC6480436","","10.1186/s12879-019-3959-6"
"31036511","Tracking spending on malaria by source in 106 countries, 2000-16: an economic modelling study","Haakenstad A, Harle AC, Tsakalos G, Micah AE, Tao T, Anjomshoa M, Cohen J, Fullman N, Hay SI, Mestrovic T, Mohammed S, Mousavi SM, Nixon MR, Pigott D, Tran K, Murray CJL, Dieleman JL.","Lancet Infect Dis. 2019 Jul;19(7):703-716. doi: 10.1016/S1473-3099(19)30165-3. Epub 2019 Apr 26.","Haakenstad A","Lancet Infect Dis","2019","2019/05/01","PMC6595179","","10.1016/S1473-3099(19)30165-3"
"30658591","Microwave detection and quantification of water hidden in and on building materials: implications for healthy buildings and microbiome studies","Horsley A, Thaler DS.","BMC Infect Dis. 2019 Jan 18;19(1):67. doi: 10.1186/s12879-019-3720-1.","Horsley A","BMC Infect Dis","2019","2019/01/20","PMC6339348","","10.1186/s12879-019-3720-1"
"31286917","Norovirus shedding among symptomatic and asymptomatic employees in outbreak settings in Shanghai, China","Wu QS, Xuan ZL, Liu JY, Zhao XT, Chen YF, Wang CX, Shen XT, Wang YX, Wang L, Hu Y.","BMC Infect Dis. 2019 Jul 8;19(1):592. doi: 10.1186/s12879-019-4205-y.","Wu QS","BMC Infect Dis","2019","2019/07/10","PMC6613243","","10.1186/s12879-019-4205-y"
"31651236","Prevalence of active trachoma and associated factors among children aged 1 to 9 years in rural communities of Lemo district, southern Ethiopia: community based cross sectional study","WoldeKidan E, Daka D, Legesse D, Laelago T, Betebo B.","BMC Infect Dis. 2019 Oct 24;19(1):886. doi: 10.1186/s12879-019-4495-0.","WoldeKidan E","BMC Infect Dis","2019","2019/10/26","PMC6813116","","10.1186/s12879-019-4495-0"
"31288748","Incidence and predictors of second-line antiretroviral treatment failure among adults living with HIV in Amhara region: a multi-centered retrospective follow-up study","Alene M, Awoke T, Yenit MK, Tsegaye AT.","BMC Infect Dis. 2019 Jul 9;19(1):599. doi: 10.1186/s12879-019-4243-5.","Alene M","BMC Infect Dis","2019","2019/07/11","PMC6617674","","10.1186/s12879-019-4243-5"
"31455256","Trends in antimicrobial resistance of bacterial pathogens in Harare, Zimbabwe, 2012-2017: a secondary dataset analysis","Mhondoro M, Ndlovu N, Bangure D, Juru T, Gombe NT, Shambira G, Nsubuga P, Tshimanga M.","BMC Infect Dis. 2019 Aug 27;19(1):746. doi: 10.1186/s12879-019-4295-6.","Mhondoro M","BMC Infect Dis","2019","2019/08/29","PMC6712611","","10.1186/s12879-019-4295-6"
"31574339","Impact of multiplex respiratory virus testing on antimicrobial consumption in adults in acute care: a randomized clinical trial","Saarela E, Tapiainen T, Kauppila J, Pokka T, Uhari M, Kauma H, Renko M.","Clin Microbiol Infect. 2020 Apr;26(4):506-511. doi: 10.1016/j.cmi.2019.09.013. Epub 2019 Sep 28.","Saarela E","Clin Microbiol Infect","2020","2019/10/02","PMC7128925","","10.1016/j.cmi.2019.09.013"
"31634614","Epidemiological characteristics and phylogenic analysis of human respiratory syncytial virus in patients with respiratory infections during 2011-2016 in southern China","Luo HJ, Huang XB, Zhong HL, Ye CX, Tan X, Zhou K, Yuan L, Zhang SF, Zhu X, Lin CJ, Wang WJ, Xu L, Cao KY.","Int J Infect Dis. 2020 Jan;90:5-17. doi: 10.1016/j.ijid.2019.10.009. Epub 2019 Oct 18.","Luo HJ","Int J Infect Dis","2020","2019/10/22","PMC7110755","","10.1016/j.ijid.2019.10.009"
"31878888","Severe acute respiratory infection risk following glucocorticosteroid treatment in uncomplicated influenza-like illness resulting from pH1N1 influenza infection: a case control study","Xing X, Hu S, Chen M, Zhan F, Liu H, Chen Z, Zhang H, Zeng G, Xu Q, Zhang H, Liu M, Liu H, Gao L, Zhang L.","BMC Infect Dis. 2019 Dec 26;19(1):1080. doi: 10.1186/s12879-019-4669-9.","Xing X","BMC Infect Dis","2019","2019/12/28","PMC6933691","","10.1186/s12879-019-4669-9"
"31638919","Atypical presentation of Lemierre's syndrome: case report and literature review","Laurencet ME, Rosset-Zufferey S, Schrenzel J.","BMC Infect Dis. 2019 Oct 21;19(1):868. doi: 10.1186/s12879-019-4538-6.","Laurencet ME","BMC Infect Dis","2019","2019/10/23","PMC6805316","","10.1186/s12879-019-4538-6"
"31051276","Changing epidemiology of Listeria monocytogenes outbreaks, sporadic cases, and recalls globally: A review of ProMED reports from 1996 to 2018","Desai AN, Anyoha A, Madoff LC, Lassmann B.","Int J Infect Dis. 2019 Jul;84:48-53. doi: 10.1016/j.ijid.2019.04.021. Epub 2019 Apr 30.","Desai AN","Int J Infect Dis","2019","2019/05/04","PMC6579688","NIHMS1033645","10.1016/j.ijid.2019.04.021"
"31185939","A cholera outbreak caused by drinking contaminated river water, Bulambuli District, Eastern Uganda, March 2016","Okello PE, Bulage L, Riolexus AA, Kadobera D, Kwesiga B, Kajumbula H, Mulongo M, Namboozo EJ, Pimundu G, Ssewanyana I, Kiyaga C, Aisu S, Zhu BP.","BMC Infect Dis. 2019 Jun 11;19(1):516. doi: 10.1186/s12879-019-4036-x.","Okello PE","BMC Infect Dis","2019","2019/06/13","PMC6558808","","10.1186/s12879-019-4036-x"
"31101082","Clinical and microbiological characteristics of non-tuberculous mycobacteria diseases in Singapore with a focus on pulmonary disease, 2012-2016","Zhang ZX, Cherng BPZ, Sng LH, Tan YE.","BMC Infect Dis. 2019 May 17;19(1):436. doi: 10.1186/s12879-019-3909-3.","Zhang ZX","BMC Infect Dis","2019","2019/05/19","PMC6525426","","10.1186/s12879-019-3909-3"
"31753763","Global and regional estimates of the contribution of herpes simplex virus type 2 infection to HIV incidence: a population attributable fraction analysis using published epidemiological data","Looker KJ, Welton NJ, Sabin KM, Dalal S, Vickerman P, Turner KME, Boily MC, Gottlieb SL.","Lancet Infect Dis. 2020 Feb;20(2):240-249. doi: 10.1016/S1473-3099(19)30470-0. Epub 2019 Nov 18.","Looker KJ","Lancet Infect Dis","2020","2019/11/23","PMC6990396","","10.1016/S1473-3099(19)30470-0"
"31340774","Comorbidity of intestinal helminthiases among malaria outpatients of Wondo Genet health centers, southern Ethiopia: implications for integrated control","Tuasha N, Hailemeskel E, Erko B, Petros B.","BMC Infect Dis. 2019 Jul 24;19(1):659. doi: 10.1186/s12879-019-4290-y.","Tuasha N","BMC Infect Dis","2019","2019/07/26","PMC6657167","","10.1186/s12879-019-4290-y"
"31112763","Serum siderocalin levels in patients with tuberculosis and HIV infection","Varghese GM, Turaka VP, Janardhanan J, Yadav S, Lakshmi KM, S VT, Cherayil B.","Int J Infect Dis. 2019 Aug;85:132-134. doi: 10.1016/j.ijid.2019.05.020. Epub 2019 May 18.","Varghese GM","Int J Infect Dis","2019","2019/05/22","PMC9284339","NIHMS1821708","10.1016/j.ijid.2019.05.020"
"31660862","Molecular characteristics of carbapenem-resistant Acinetobacter spp. from clinical infection samples and fecal survey samples in Southern China","Li S, Duan X, Peng Y, Rui Y.","BMC Infect Dis. 2019 Oct 28;19(1):900. doi: 10.1186/s12879-019-4423-3.","Li S","BMC Infect Dis","2019","2019/10/30","PMC6819553","","10.1186/s12879-019-4423-3"
"31771522","Rotavirus symptomatic infection among unvaccinated and vaccinated children in Valencia, Spain","Pérez-Ortín R, Santiso-Bellón C, Vila-Vicent S, Carmona-Vicente N, Rodríguez-Díaz J, Buesa J.","BMC Infect Dis. 2019 Nov 27;19(1):998. doi: 10.1186/s12879-019-4550-x.","Pérez-Ortín R","BMC Infect Dis","2019","2019/11/28","PMC6880582","","10.1186/s12879-019-4550-x"
"31852453","Cumulative incidence and mortality of infective endocarditis in Siriraj hospital-Thailand: a 10-year retrospective study","Angsutararux T, Angkasekwinai N.","BMC Infect Dis. 2019 Dec 18;19(1):1062. doi: 10.1186/s12879-019-4689-5.","Angsutararux T","BMC Infect Dis","2019","2019/12/20","PMC6921523","","10.1186/s12879-019-4689-5"
"31221099","Chinese health literacy scale for tuberculosis patients: a study on development and psychometric testing","Li Y, Zhang S, Zhang T, Cao Y, Liu W, Jiang H, Ren D, Ren J, Liu H, Hua Z.","BMC Infect Dis. 2019 Jun 20;19(1):545. doi: 10.1186/s12879-019-4168-z.","Li Y","BMC Infect Dis","2019","2019/06/22","PMC6587253","","10.1186/s12879-019-4168-z"
"31779587","High prevalence of group B streptococcus ST17 hypervirulent clone among non-pregnant patients from a Hungarian venereology clinic","Kardos S, Tóthpál A, Laub K, Kristóf K, Ostorházi E, Rozgonyi F, Dobay O.","BMC Infect Dis. 2019 Nov 28;19(1):1009. doi: 10.1186/s12879-019-4626-7.","Kardos S","BMC Infect Dis","2019","2019/11/30","PMC6883650","","10.1186/s12879-019-4626-7"
"31178289","Efficacy of live oral rotavirus vaccines by duration of follow-up: a meta-regression of randomised controlled trials","Clark A, van Zandvoort K, Flasche S, Sanderson C, Bines J, Tate J, Parashar U, Jit M.","Lancet Infect Dis. 2019 Jul;19(7):717-727. doi: 10.1016/S1473-3099(19)30126-4. Epub 2019 Jun 6.","Clark A","Lancet Infect Dis","2019","2019/06/11","PMC6595176","","10.1016/S1473-3099(19)30126-4"
"30634939","Clostridium difficile infections in teaching hospital in northern Finland","Marttila-Vaara M, Ylipalosaari P, Kauma H.","BMC Infect Dis. 2019 Jan 11;19(1):48. doi: 10.1186/s12879-018-3663-y.","Marttila-Vaara M","BMC Infect Dis","2019","2019/01/13","PMC6330424","","10.1186/s12879-018-3663-y"
"31842783","Seroprevalence of Toxoplasma gondii among pregnant women attending antenatal clinics at Hawassa University comprehensive specialized and Yirgalem General Hospitals, in Southern Ethiopia","Fenta DA.","BMC Infect Dis. 2019 Dec 16;19(1):1056. doi: 10.1186/s12879-019-4694-8.","Fenta DA","BMC Infect Dis","2019","2019/12/18","PMC6916095","","10.1186/s12879-019-4694-8"
"30669978","A survey of fungal microbiota in airways of healthy volunteer subjects from Puglia (Apulia), Italy","Carpagnano GE, Susca A, Scioscia G, Lacedonia D, Cotugno G, Soccio P, Santamaria S, Resta O, Logrieco G, Foschino Barbaro MP.","BMC Infect Dis. 2019 Jan 22;19(1):78. doi: 10.1186/s12879-019-3718-8.","Carpagnano GE","BMC Infect Dis","2019","2019/01/24","PMC6341515","","10.1186/s12879-019-3718-8"
"31262565","Rotational thromboelastometry alongside conventional coagulation testing in patients with Crimean-Congo haemorrhagic fever: an observational cohort study","Fletcher TE, Leblebicioglu H, Bozkurt I, Sunbul M, Bilek H, Asik Z, Barut S, Gunes F, Gemici U, Hewson R, Wilson D, O'Shea MK, Woolley T, Faragher B, Parmar K, Lalloo DG, Beeching NJ, Hunt BJ.","Lancet Infect Dis. 2019 Aug;19(8):862-871. doi: 10.1016/S1473-3099(19)30112-4. Epub 2019 Jun 28.","Fletcher TE","Lancet Infect Dis","2019","2019/07/03","PMC7641897","","10.1016/S1473-3099(19)30112-4"
"31543249","Long-term immunity against yellow fever in children vaccinated during infancy: a longitudinal cohort study","Domingo C, Fraissinet J, Ansah PO, Kelly C, Bhat N, Sow SO, Mejía JE.","Lancet Infect Dis. 2019 Dec;19(12):1363-1370. doi: 10.1016/S1473-3099(19)30323-8. Epub 2019 Sep 19.","Domingo C","Lancet Infect Dis","2019","2019/09/24","PMC6892259","","10.1016/S1473-3099(19)30323-8"
"31521116","Vaccination uptake among Australian early childhood education staff: assessing perceptions, behaviours and workplace practices","Seale H, Dwyer S, Kabir A, Kaur R.","BMC Infect Dis. 2019 Sep 14;19(1):805. doi: 10.1186/s12879-019-4427-z.","Seale H","BMC Infect Dis","2019","2019/09/16","PMC6744694","","10.1186/s12879-019-4427-z"
"31510934","Inhibition of replication of hepatitis B virus using transcriptional repressors that target the viral DNA","Bloom K, Kaldine H, Cathomen T, Mussolino C, Ely A, Arbuthnot P.","BMC Infect Dis. 2019 Sep 12;19(1):802. doi: 10.1186/s12879-019-4436-y.","Bloom K","BMC Infect Dis","2019","2019/09/13","PMC6739920","","10.1186/s12879-019-4436-y"
"31829183","Mutation in MPT64 gene influencing diagnostic accuracy of SD Bioline assay (capilia)","Singh K, Kumari R, Tripathi R, Gupta A, Anupurba S.","BMC Infect Dis. 2019 Dec 11;19(1):1048. doi: 10.1186/s12879-019-4671-2.","Singh K","BMC Infect Dis","2019","2019/12/13","PMC6907232","","10.1186/s12879-019-4671-2"
"31884173","A new multiplex RT-qPCR method for the simultaneous detection and discrimination of Zika and chikungunya viruses","Broeders S, Garlant L, Fraiture MA, Vandermassen E, Suin V, Vanhomwegen J, Dupont-Rouzeyrol M, Rousset D, Van Gucht S, Roosens N.","Int J Infect Dis. 2020 Mar;92:160-170. doi: 10.1016/j.ijid.2019.12.028. Epub 2019 Dec 26.","Broeders S","Int J Infect Dis","2020","2019/12/30","PMC7129992","","10.1016/j.ijid.2019.12.028"
"31182036","The impact of childhood pneumococcal vaccination on hospital admissions in England: a whole population observational study","Shiri T, McCarthy ND, Petrou S.","BMC Infect Dis. 2019 Jun 10;19(1):510. doi: 10.1186/s12879-019-4119-8.","Shiri T","BMC Infect Dis","2019","2019/06/12","PMC6558731","","10.1186/s12879-019-4119-8"
"31382892","A systematic review of cases of meningitis in the absence of cerebrospinal fluid pleocytosis on lumbar puncture","Troendle M, Pettigrew A.","BMC Infect Dis. 2019 Aug 5;19(1):692. doi: 10.1186/s12879-019-4204-z.","Troendle M","BMC Infect Dis","2019","2019/08/07","PMC6683453","","10.1186/s12879-019-4204-z"
"31182038","In vitro activities of Eravacycline against 336 isolates collected from 2012 to 2016 from 11 teaching hospitals in China","Zhao C, Wang X, Zhang Y, Wang R, Wang Q, Li H, Wang H.","BMC Infect Dis. 2019 Jun 10;19(1):508. doi: 10.1186/s12879-019-4093-1.","Zhao C","BMC Infect Dis","2019","2019/06/12","PMC6558774","","10.1186/s12879-019-4093-1"
"29906594","Diagnostic accuracy of a prototype rapid chlamydia and gonorrhoea recombinase polymerase amplification assay: a multicentre cross-sectional preclinical evaluation","Harding-Esch EM, Fuller SS, Chow SC, Nori AV, Harrison MA, Parker M, Piepenburg O, Forrest MS, Brooks DG, Patel R, Hay PE, Fearnley N, Pond MJ, Dunbar JK, Butcher PD, Planche T, Lowndes CM, Sadiq ST.","Clin Microbiol Infect. 2019 Mar;25(3):380.e1-380.e7. doi: 10.1016/j.cmi.2018.06.003. Epub 2018 Jun 12.","Harding-Esch EM","Clin Microbiol Infect","2019","2018/06/16","PMC6420679","","10.1016/j.cmi.2018.06.003"
"31272415","Decline in reported AIDS cases in Brazil after implementation of the test and treat initiative","Pereira GFM, Sabidó M, Caruso A, Benzaken AS.","BMC Infect Dis. 2019 Jul 4;19(1):579. doi: 10.1186/s12879-019-4018-z.","Pereira GFM","BMC Infect Dis","2019","2019/07/06","PMC6610808","","10.1186/s12879-019-4018-z"
"30890146","Current status of intestinal parasitic infections and associated factors among primary school children in Birbir town, Southern Ethiopia","Alemu G, Abossie A, Yohannes Z.","BMC Infect Dis. 2019 Mar 19;19(1):270. doi: 10.1186/s12879-019-3879-5.","Alemu G","BMC Infect Dis","2019","2019/03/21","PMC6425597","","10.1186/s12879-019-3879-5"
"31420023","A case report of Coccidioides posadasii meningoencephalitis in an immunocompetent host","Lang R, Stokes W, Lemaire J, Johnson A, Conly J.","BMC Infect Dis. 2019 Aug 16;19(1):722. doi: 10.1186/s12879-019-4329-0.","Lang R","BMC Infect Dis","2019","2019/08/18","PMC6697908","","10.1186/s12879-019-4329-0"
"31357947","Spatial clusters of HIV-1 genotypes in a recently infected population in Yunnan, China","Chen M, Ma Y, Chen H, Dai J, Luo H, Yang C, Dong L, Jin X, Yang M, Yang L, Song L, Song Z, Jia M.","BMC Infect Dis. 2019 Jul 29;19(1):669. doi: 10.1186/s12879-019-4276-9.","Chen M","BMC Infect Dis","2019","2019/07/31","PMC6664787","","10.1186/s12879-019-4276-9"
"31682960","Detection of circulating hepatitis B virus immune escape and polymerase mutants among HBV-positive patients attending Institut Pasteur de Bangui, Central African Republic","Koyaweda GW, Ongus JR, Machuka E, Juma J, Macharia R, Komas NP, Pelle R.","Int J Infect Dis. 2020 Jan;90:138-144. doi: 10.1016/j.ijid.2019.10.039. Epub 2019 Nov 1.","Koyaweda GW","Int J Infect Dis","2020","2019/11/05","PMC6912157","","10.1016/j.ijid.2019.10.039"
"31113369","Sero-prevalence of viral hepatitis A in a district of Sri Lanka: a community based cross-sectional study","Ariyarathna N, Abeysena C.","BMC Infect Dis. 2019 May 21;19(1):443. doi: 10.1186/s12879-019-4043-y.","Ariyarathna N","BMC Infect Dis","2019","2019/05/23","PMC6528231","","10.1186/s12879-019-4043-y"
"31088384","Therapeutic efficacy of chloroquine for treatment of Plasmodium vivax malaria cases in Guragae zone southern Central Ethiopia","Shumbej T, Jemal A, Worku A, Bekele F, Weldesenbet H.","BMC Infect Dis. 2019 May 14;19(1):413. doi: 10.1186/s12879-019-4055-7.","Shumbej T","BMC Infect Dis","2019","2019/05/16","PMC6518750","","10.1186/s12879-019-4055-7"
"31455296","High incidence of virulence determinants, aminoglycoside and vancomycin resistance in enterococci isolated from hospitalized patients in Northwest Iran","Haghi F, Lohrasbi V, Zeighami H.","BMC Infect Dis. 2019 Aug 27;19(1):744. doi: 10.1186/s12879-019-4395-3.","Haghi F","BMC Infect Dis","2019","2019/08/29","PMC6712822","","10.1186/s12879-019-4395-3"
"30782131","Evaluation of the impact of shigellosis exclusion policies in childcare settings upon detection of a shigellosis outbreak","Carias C, Undurraga EA, Hurd J, Kahn EB, Meltzer MI, Bowen A.","BMC Infect Dis. 2019 Feb 19;19(1):172. doi: 10.1186/s12879-019-3796-7.","Carias C","BMC Infect Dis","2019","2019/02/21","PMC6379933","","10.1186/s12879-019-3796-7"
"31390988","Inpatient hospital fatality related to coding (ICD-9-CM) of the influenza diagnosis in Spain (2009-2015)","San-Román-Montero JM, Gil Prieto R, Gallardo Pino C, Hinojosa Mena J, Zapatero Gaviria A, Gil de Miguel A.","BMC Infect Dis. 2019 Aug 7;19(1):700. doi: 10.1186/s12879-019-4308-5.","San-Román-Montero JM","BMC Infect Dis","2019","2019/08/09","PMC6686565","","10.1186/s12879-019-4308-5"
"31014280","Decreasing trends, and geographical variation in outpatient antibiotic use: a population-based study in Central Denmark","Kristensen PK, Johnsen SP, Thomsen RW.","BMC Infect Dis. 2019 Apr 24;19(1):337. doi: 10.1186/s12879-019-3964-9.","Kristensen PK","BMC Infect Dis","2019","2019/04/25","PMC6480614","","10.1186/s12879-019-3964-9"
"31651247","Identifying high risk areas of Zika virus infection by meteorological factors in Colombia","Chien LC, Sy F, Pérez A.","BMC Infect Dis. 2019 Oct 24;19(1):888. doi: 10.1186/s12879-019-4499-9.","Chien LC","BMC Infect Dis","2019","2019/10/26","PMC6814059","","10.1186/s12879-019-4499-9"
"31629079","Identifying potential emerging threats through epidemic intelligence activities-looking for the needle in the haystack?","Wilburn J, O'Connor C, Walsh AL, Morgan D.","Int J Infect Dis. 2019 Dec;89:146-153. doi: 10.1016/j.ijid.2019.10.011. Epub 2019 Oct 16.","Wilburn J","Int J Infect Dis","2019","2019/10/20","PMC7110621","","10.1016/j.ijid.2019.10.011"
"31370804","Fecal carriage and molecular epidemiology of carbapenem-resistant Enterobacteriaceae from outpatient children in Shanghai","Pan F, Tian D, Wang B, Zhao W, Qin H, Zhang T, Zhang H.","BMC Infect Dis. 2019 Aug 1;19(1):678. doi: 10.1186/s12879-019-4298-3.","Pan F","BMC Infect Dis","2019","2019/08/03","PMC6670130","","10.1186/s12879-019-4298-3"
"30612548","Young patient with hantavirus-induced myocarditis detected by comprehensive cardiac magnetic resonance assessment","Krumm P, Zitzelsberger T, Gawaz M, Greulich S.","BMC Infect Dis. 2019 Jan 6;19(1):15. doi: 10.1186/s12879-018-3658-8.","Krumm P","BMC Infect Dis","2019","2019/01/08","PMC6322348","","10.1186/s12879-018-3658-8"
"31533642","Infections due to Cellulosimicrobium species: case report and literature review","Rivero M, Alonso J, Ramón MF, Gonzales N, Pozo A, Marín I, Navascués A, Juanbeltz R.","BMC Infect Dis. 2019 Sep 18;19(1):816. doi: 10.1186/s12879-019-4440-2.","Rivero M","BMC Infect Dis","2019","2019/09/20","PMC6751855","","10.1186/s12879-019-4440-2"
