,PMID,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Publication Year,Institution,Journal/Book
579,26451166,True,False,False,False,False,2015,Lund,Clin Epigenetics
580,26121108,True,True,True,False,False,2015,Lund,Bone Marrow Transplant
581,25946560,True,False,True,False,False,2015,Lund,ACS Chem Neurosci
582,26276317,True,False,True,False,False,2015,Lund,J Am Heart Assoc
583,26370446,True,False,True,False,False,2015,Lund,J Am Heart Assoc
584,26449212,True,False,True,False,False,2015,Lund,BMC Geriatr
585,26451727,True,False,True,False,True,2015,Lund,PLoS One
586,26453177,True,False,True,False,False,2015,Lund,BMC Pregnancy Childbirth
587,26457177,True,False,True,False,True,2015,Lund,Skelet Muscle
588,26416971,True,False,True,False,True,2015,Lund,Physiol Rep
589,26029978,True,True,True,False,False,2015,Lund,J Am Coll Nutr
590,26494983,True,False,True,False,False,2015,Lund,Cryst Growth Des
591,26451483,False,False,False,False,True,2015,Lund,Cell
592,26385465,False,False,True,False,True,2015,Lund,Parasitol Res
593,26383759,True,True,True,False,False,2015,Lund,Br J Sports Med
594,24854355,True,False,True,False,False,2015,Lund,Ann Rheum Dis
595,26468696,True,True,True,False,False,2015,Lund,Crit Care Med
596,26458977,True,False,True,False,False,2015,Lund,Arthritis Res Ther
597,26460609,True,False,True,False,False,2015,Lund,PLoS One
598,26463672,False,False,True,False,False,2015,Lund,Sci Rep
599,26404912,True,True,True,False,False,2015,Lund,Adv Ther
600,26019180,True,False,True,False,False,2015,Lund,Nucleic Acids Res
601,26465601,True,False,True,False,True,2015,Lund,PLoS One
602,26354982,True,False,True,False,False,2015,Lund,Neurology
603,26199230,True,False,True,False,False,2015,Lund,J Am Heart Assoc
604,26473964,True,False,True,False,False,2015,Lund,PLoS One
605,25744592,True,False,True,False,False,2015,Lund,Int Arch Occup Environ Health
607,26504602,True,False,True,False,False,2015,Lund,Neural Plast
608,26478272,False,False,True,False,False,2015,Lund,Sci Rep
609,26508849,True,False,False,False,False,2015,Lund,Int J Chron Obstruct Pulmon Dis
611,26509062,True,False,True,False,False,2015,Lund,RMD Open
612,26370975,True,False,True,False,False,2015,Lund,Int J Mol Sci
613,26378519,True,False,True,False,False,2015,Lund,Int J Mol Sci
614,25782669,True,False,True,False,False,2015,Lund,Eur J Hum Genet
615,26319159,True,False,True,False,False,2015,Lund,Psychopharmacology (Berl)
616,26487326,False,False,True,False,False,2015,Lund,Sci Rep
617,26423439,True,False,True,False,False,2015,Lund,J R Soc Interface
618,26490319,False,False,True,False,False,2015,Lund,Sci Rep
619,26480818,True,False,True,False,False,2015,Lund,BMC Cancer
621,26500457,True,False,True,False,False,2015,Lund,Thromb J
622,26487379,True,False,True,False,False,2015,Lund,BMC Public Health
623,26175306,True,False,True,False,False,2015,Lund,Microbiologyopen
624,26493087,True,False,True,False,False,2015,Lund,Lipids Health Dis
625,26235891,False,False,True,False,False,2015,Lund,Stem Cell Reports
626,26488883,True,False,True,False,True,2015,Lund,PLoS One
627,26500001,True,False,False,False,False,2015,Lund,J Cardiothorac Surg
628,26496894,True,False,True,False,False,2015,Lund,BMC Pregnancy Childbirth
629,26543853,True,False,True,False,False,2015,Lund,Biomed Res Int
630,26578977,True,False,True,False,False,2015,Lund,Front Physiol
631,26543401,False,False,False,False,False,2015,Lund,Eur Phys J C Part Fields
632,26001057,True,False,True,False,False,2015,Lund,J Am Chem Soc
633,26535027,True,False,True,False,False,2015,Lund,Int J Biol Sci
634,26502955,True,False,True,False,False,2015,Lund,BMC Geriatr
635,26509435,True,False,True,False,False,2015,Lund,PLoS One
636,26512041,True,True,True,False,False,2015,Lund,BMJ
637,26365512,False,False,True,False,False,2015,Lund,Stem Cell Reports
638,26511475,True,False,False,False,False,2015,Lund,Respir Res
639,26511837,True,False,True,False,False,2015,Lund,BMC Evol Biol
640,26253801,True,False,True,False,False,2015,Lund,Neuroradiology
641,26324206,False,False,True,False,False,2015,Lund,J Anal Toxicol
642,26512683,True,False,True,False,False,2015,Lund,Int J Environ Res Public Health
643,26549981,False,False,False,False,False,2015,Lund,Eur Phys J C Part Fields
644,26515510,True,False,True,False,False,2015,Lund,BMC Med Imaging
645,26514116,True,False,True,False,False,2015,Lund,BMC Pregnancy Childbirth
646,26515238,True,False,True,False,True,2015,Lund,BMC Med
647,26512021,True,False,True,False,False,2015,Lund,J Headache Pain
648,26517116,True,False,True,False,False,2015,Lund,PLoS Negl Trop Dis
649,26582997,True,False,False,False,False,2015,Lund,Front Psychol
650,26520798,True,False,True,False,False,2015,Lund,J Physiol Anthropol
651,26557714,True,False,True,False,False,2015,Lund,Biomed Res Int
652,26557261,True,False,True,False,False,2015,Lund,Eur Clin Respir J
653,26604732,True,False,False,False,False,2015,Lund,Int J Chron Obstruct Pulmon Dis
654,26123480,True,False,False,False,False,2015,Lund,BMC Med Genet
655,26500033,True,False,True,False,False,2015,Lund,Transl Oncol
656,26528541,True,False,True,False,False,2015,Lund,PLoS One
657,26426684,True,False,True,False,False,2015,Lund,Cell Death Dis
658,26587280,True,False,True,False,False,2015,Lund,R Soc Open Sci
659,26558171,True,False,False,False,False,2015,Lund,Springerplus
660,26594186,True,False,True,False,False,2015,Lund,Front Psychol
661,26468244,True,False,True,False,True,2015,Lund,Proc Biol Sci
662,26537957,True,False,True,False,False,2015,Lund,Mol Neurodegener
663,26629545,True,False,True,False,False,2015,Lund,EBioMedicine
664,26377937,True,False,True,False,False,2015,Lund,Anal Bioanal Chem
665,26545983,True,False,True,False,True,2015,Lund,BMC Med Genomics
666,26587020,True,False,False,False,False,2015,Lund,Int J Endocrinol
667,26587286,True,False,True,False,False,2015,Lund,Int J Proteomics
668,26549584,False,False,True,False,False,2015,Lund,Sci Rep
669,26553438,True,False,True,False,False,2015,Lund,Sci Rep
670,26497389,False,False,True,False,False,2015,Lund,Nat Commun
671,26552426,True,True,True,False,False,2015,Lund,BMC Psychol
672,26601169,True,False,True,False,False,2015,Lund,Sci Adv
673,26601176,True,False,True,False,True,2015,Lund,Sci Adv
674,26605083,True,False,False,False,False,2015,Lund,Pain Res Treat
675,26617682,True,False,True,False,False,2015,Lund,J Phys Chem C Nanomater Interfaces
676,26558712,False,False,False,False,False,2015,Lund,Sci Rep
677,26560644,False,False,False,False,False,2015,Lund,Sci Rep
678,26561036,True,False,True,False,False,2015,Lund,Sci Rep
679,26558435,True,False,True,False,False,2015,Lund,BMC Biochem
680,26568982,True,False,True,False,False,2015,Lund,Tomography
681,26563764,False,False,True,False,False,2015,Lund,Sci Rep
682,26601263,True,False,True,False,True,2015,Lund,Sci Adv
683,26431968,False,False,True,False,False,2015,Lund,Appl Environ Microbiol
684,26569106,True,False,True,False,True,2015,Lund,PLoS One
685,26573599,True,False,True,False,False,2015,Lund,BMC Cardiovasc Disord
686,26448179,True,False,True,False,False,2015,Lund,Br J Cancer
687,26573394,False,False,True,False,False,2015,Lund,Sci Rep
688,25996307,False,False,True,False,False,2015,Lund,Sci Rep
689,26578150,True,False,True,False,False,2015,Lund,BMC Musculoskelet Disord
690,26051783,False,False,True,False,False,2015,Lund,Sci Rep
691,26581335,True,False,True,False,False,2015,Lund,BMC Public Health
692,26581581,True,False,True,False,False,2015,Lund,J Neuroinflammation
693,25973769,True,False,True,False,False,2015,Lund,J ECT
695,26672963,True,False,True,False,False,2015,Lund,Eur Clin Respir J
697,26503846,True,False,True,False,False,2016,Lund,Eur J Endocrinol
698,26584645,True,False,True,False,False,2015,Lund,Arthritis Res Ther
699,26622175,True,False,True,False,False,2015,Lund,Int J Chron Obstruct Pulmon Dis
700,26552389,False,False,False,True,False,2015,Lund,J Am Soc Mass Spectrom
701,26589618,True,False,True,False,True,2015,Lund,BMC Evol Biol
702,26589177,True,False,True,False,True,2015,Lund,Genome Med
703,26066352,True,False,True,False,False,2015,Lund,Pediatr Cardiol
704,26597840,True,False,True,False,False,2015,Lund,BMC Res Notes
705,26253612,True,False,True,False,False,2015,Lund,Diabetes
706,26640705,True,False,True,False,False,2015,Lund,J Obes
707,26561631,True,False,True,False,False,2015,Lund,Am J Clin Nutr
708,26610274,True,False,True,False,False,2015,Lund,Food Nutr Res
709,26603039,True,False,True,False,True,2015,Lund,BMC Anesthesiol
710,26608174,True,False,True,False,False,2015,Lund,BMC Bioinformatics
711,26603697,True,True,True,False,False,2015,Lund,BMC Womens Health
712,26605794,True,False,True,False,False,2015,Lund,PLoS One
713,26530832,False,False,True,False,True,2015,Lund,Nat Commun
714,26561388,False,False,True,False,False,2015,Lund,Nat Commun
715,26573386,False,False,True,False,True,2015,Lund,Nat Commun
716,26613089,True,False,True,False,False,2015,Lund,Eye Vis (Lond)
717,26614105,True,False,True,False,False,2015,Lund,BMC Pregnancy Childbirth
718,26610703,True,False,True,False,False,2015,Lund,J Cardiovasc Magn Reson
719,26511451,True,False,True,False,False,2015,Lund,Neurology
720,26648926,True,False,True,False,False,2015,Lund,Front Microbiol
721,26634220,True,False,True,False,False,2015,Lund,Open Forum Infect Dis
722,26619958,True,False,True,False,False,2015,Lund,Sci Rep
723,26854146,True,False,False,False,False,2015,Lund,Diagnostics (Basel)
725,26664340,False,False,True,True,True,2015,Lund,J Appl Crystallogr
726,26621252,True,True,True,False,False,2015,Lund,BMC Public Health
727,25929946,True,True,True,False,False,2016,Lund,Eur Radiol
728,26624013,True,False,True,False,False,2015,Lund,PLoS One
729,26551672,True,False,True,False,False,2015,Lund,Nat Genet
730,26627709,True,False,True,False,False,2015,Lund,J Headache Pain
731,26626410,True,False,True,False,False,2015,Lund,Food Nutr Res
732,26664739,True,False,True,False,False,2015,Lund,J Ophthalmol
733,26627686,True,False,True,False,False,2015,Lund,BMC Neurosci
734,26630273,True,False,True,False,False,2015,Lund,PLoS One
735,26630153,True,False,True,False,False,2015,Lund,PLoS One
736,26072519,True,False,True,False,False,2015,Lund,Eur J Public Health
737,26664152,True,False,False,False,False,2015,Lund,Clin Exp Gastroenterol
738,26634921,True,False,True,False,True,2015,Lund,BMC Evol Biol
739,25569102,True,False,True,False,False,2015,Lund,Cell Death Dis
740,25675305,True,False,True,False,False,2015,Lund,Cell Death Dis
741,26513234,True,False,True,False,False,2015,Lund,Genes Immun
742,26682228,True,False,True,False,False,2016,Lund,J Diabetes Res
743,26646682,True,False,True,False,True,2015,Lund,PLoS Pathog
744,26691186,False,False,True,False,False,2015,Lund,J Geophys Res Atmos
745,26124082,True,False,True,False,False,2015,Lund,Oncotarget
746,26046670,True,False,True,False,False,2015,Lund,Oncotarget
747,26338285,True,False,True,False,False,2015,Lund,Clin Linguist Phon
748,26645914,True,False,False,False,False,2015,Lund,BMC Med
749,26645438,True,False,True,False,False,2015,Lund,BMC Pregnancy Childbirth
750,26645667,True,False,True,False,True,2015,Lund,BMC Genomics
751,26650546,True,False,True,False,False,2015,Lund,PLoS One
753,26603103,False,False,True,False,False,2015,Lund,Nat Commun
754,26490729,True,False,True,False,False,2015,Lund,DNA Res
755,26655187,True,False,True,False,False,2015,Lund,BMC Cardiovasc Disord
757,26658241,True,False,True,False,False,2015,Lund,PLoS One
758,25913436,False,False,True,False,True,2015,Lund,FEBS J
759,26667056,False,False,False,False,False,2016,Lund,Ambio
760,26661255,True,False,True,False,False,2015,Lund,PLoS One
762,26673090,True,False,True,False,False,2015,Lund,J Immunother Cancer
763,26666221,True,False,True,False,False,2015,Lund,BMC Emerg Med
764,26666562,True,False,True,False,False,2015,Lund,Acta Neuropathol Commun
765,26656022,True,False,True,False,False,2015,Lund,BMJ Open
766,26395445,True,False,True,False,False,2015,Lund,Occup Environ Med
767,26673633,True,False,True,False,False,2015,Lund,Glob Health Action
768,26677411,True,False,False,False,False,2015,Lund,J Eat Disord
769,26709320,False,False,True,False,False,2015,Lund,Geophys Res Lett
770,26276352,True,False,True,False,False,2016,Lund,Pathol Oncol Res
771,26672980,True,False,True,False,False,2015,Lund,BMC Cancer
772,26675288,True,False,False,False,False,2015,Lund,BMC Geriatr
773,26080709,True,False,True,False,False,2016,Lund,Mucosal Immunol
774,26683835,True,False,True,False,False,2015,Lund,BMC Med Genet
775,26682742,True,False,True,False,False,2015,Lund,J Transl Med
776,26670335,True,False,True,False,True,2015,Lund,PLoS One
778,26709345,False,False,False,False,False,2015,Lund,Eur Phys J C Part Fields
779,26685664,True,False,True,False,False,2015,Lund,J Cardiovasc Magn Reson
780,26122375,True,False,False,False,False,2015,Lund,Ann Surg Oncol
781,26691591,True,False,True,False,True,2015,Lund,PLoS One
782,26691936,False,False,True,False,False,2015,Lund,Sci Rep
783,26690945,True,False,True,False,False,2015,Lund,Microb Cell Fact
784,26697108,True,False,True,False,False,2015,Lund,Biotechnol Biofuels
785,26674493,True,False,True,False,True,2015,Lund,PLoS Biol
786,26694257,True,False,True,False,False,2015,Lund,Genet Sel Evol
787,26604251,True,False,True,False,False,2016,Lund,Stroke
788,26783519,True,True,True,False,False,2015,Lund,Biomed Res Int
789,26690218,True,False,True,False,False,2015,Lund,Toxins (Basel)
790,26700635,True,False,True,False,False,2015,Lund,BMC Infect Dis
791,26704130,True,False,True,False,False,2015,Lund,BMC Public Health
792,26703713,True,False,True,False,False,2015,Lund,Viruses
794,26494804,True,False,True,False,True,2016,Lund,Glycobiology
795,26783538,False,False,False,False,False,2016,Lund,J Diabetes Res
796,25884107,True,False,True,False,False,2015,Lund,Proteomics
797,26710832,True,False,True,False,False,2015,Lund,BMC Res Notes
798,26734654,True,False,True,False,False,2015,Lund,Ann Clin Transl Neurol
799,26320177,True,False,True,False,False,2015,Lund,Oncotarget
800,26714877,True,False,True,True,True,2015,Lund,BMC Med Genomics
801,26447174,True,False,True,False,False,2016,Lund,Br J Psychiatry
802,26447176,True,False,True,False,False,2016,Lund,Br J Psychiatry
803,26447171,True,False,True,False,False,2016,Lund,Br J Psychiatry
804,26447169,True,False,True,False,False,2016,Lund,Br J Psychiatry
805,26447178,True,False,True,False,False,2016,Lund,Br J Psychiatry
806,26447170,True,False,True,False,False,2016,Lund,Br J Psychiatry
808,26729235,True,False,True,False,True,2016,Lund,Sci Rep
809,26729427,False,False,True,False,False,2016,Lund,Sci Rep
810,26734071,True,False,True,False,False,2016,Lund,Biotechnol Biofuels
811,26728878,True,False,True,False,False,2016,Lund,BMC Emerg Med
812,26731667,True,False,True,False,False,2016,Lund,PLoS One
813,26733399,False,False,True,False,False,2016,Lund,Sci Rep
814,26733106,False,False,True,False,False,2016,Lund,Sci Rep
815,26159432,True,False,True,False,False,2015,Lund,BMC Infect Dis
816,26735923,True,False,True,False,False,2016,Lund,PLoS One
817,26330426,True,False,True,False,False,2016,Lund,Eur Heart J
818,26783546,True,False,True,False,False,2015,Lund,Ann Clin Transl Neurol
819,26653988,True,False,True,False,False,2015,Lund,Arthritis Res Ther
820,25432787,True,False,False,False,False,2016,Lund,Eur J Health Econ
821,26554655,True,False,True,False,False,2015,Lund,Br J Cancer
822,26744893,True,False,True,False,True,2016,Lund,PLoS One
823,26752975,True,False,True,False,False,2016,Lund,BMC Nurs
824,26752635,True,False,True,False,True,2016,Lund,PLoS One
825,26753789,True,False,True,False,False,2016,Lund,BMC Public Health
826,26755197,True,False,True,True,False,2016,Lund,BMC Bioinformatics
827,26770069,False,False,True,False,False,2016,Lund,Eur Phys J C Part Fields
828,26770066,False,False,False,False,False,2016,Lund,Eur Phys J C Part Fields
829,26770067,False,False,True,False,False,2016,Lund,Eur Phys J C Part Fields
830,26770068,False,False,True,False,False,2016,Lund,Eur Phys J C Part Fields
831,26335620,False,False,True,True,False,2015,Lund,Exp Gerontol
832,26779568,False,False,True,False,False,2015,Lund,Tomography
833,26766965,True,False,True,False,False,2016,Lund,Patient Saf Surg
834,26798792,False,False,True,False,False,2015,Lund,Struct Dyn
835,26730734,True,False,True,False,False,2016,Lund,PLoS One
836,26731746,True,False,True,False,False,2016,Lund,PLoS One
837,26228265,False,False,True,False,False,2016,Lund,Int J Legal Med
838,26765104,True,False,True,False,False,2016,Lund,Glob Health Action
839,26811695,True,False,True,False,False,2016,Lund,Adolesc Health Med Ther
840,26766544,True,False,True,False,False,2016,Lund,PLoS One
842,26768987,True,False,True,False,False,2016,Lund,Orphanet J Rare Dis
843,26769019,True,False,True,False,False,2016,Lund,Health Qual Life Outcomes
844,26774507,True,False,True,False,False,2016,Lund,BMC Musculoskelet Disord
845,26729375,True,False,True,False,False,2016,Lund,BMJ Open
846,26739718,True,False,True,False,True,2016,Lund,BMJ Open
847,26758266,True,False,True,False,False,2016,Lund,BMJ Open
848,26819752,True,True,True,False,False,2016,Lund,RMD Open
849,26811750,True,False,True,False,False,2015,Lund,Ecol Evol
850,26546287,True,False,True,False,False,2016,Lund,J Epidemiol Community Health
851,25425655,True,True,True,False,False,2016,Lund,Gut
852,26782965,True,False,True,False,False,2016,Lund,Mol Neurodegener
853,26786522,True,False,True,False,False,2016,Lund,Int J Equity Health
854,26781760,True,False,True,False,False,2016,Lund,BMC Musculoskelet Disord
855,26703005,True,False,True,False,False,2015,Lund,Arthritis Res Ther
856,26759247,True,False,True,False,False,2016,Lund,Arthritis Res Ther
857,26785608,True,False,True,False,False,2016,Lund,Arthritis Res Ther
858,26744420,False,False,True,False,True,2016,Lund,Genes Dev
859,26647957,True,False,True,False,False,2016,Lund,Scand J Clin Lab Invest
860,26795941,True,False,True,False,False,2016,Lund,Scand J Trauma Resusc Emerg Med
861,26791263,True,False,True,False,False,2016,Lund,BMC Geriatr
862,26839687,True,False,True,False,False,2016,Lund,Ecol Evol
863,26628504,False,False,True,False,True,2016,Lund,Toxicol Sci
864,26808444,True,False,True,False,False,2016,Lund,PLoS One
865,26759077,False,False,True,False,False,2016,Lund,Sci Rep
866,26758487,False,False,True,False,False,2016,Lund,Sci Rep
867,26785701,False,False,True,False,False,2016,Lund,Sci Rep
868,26808155,True,False,True,False,False,2016,Lund,PLoS One
869,26807584,True,False,True,False,False,2016,Lund,PLoS One
870,26823649,True,False,True,False,False,2016,Lund,Gene Regul Syst Bio
871,26812151,True,False,True,False,False,2016,Lund,PLoS Med
872,26813637,False,False,True,False,True,2016,Lund,Sci Rep
873,26771634,True,False,True,False,False,2016,Lund,Nutrients
874,26817454,True,True,False,False,False,2016,Lund,Respir Res
875,26732734,False,False,True,False,True,2016,Lund,Nat Commun
876,26839917,True,False,True,False,False,2016,Lund,eNeuro
877,26743840,False,False,True,False,False,2016,Lund,Nat Commun
878,26729145,True,False,True,False,False,2015,Lund,Int J Environ Res Public Health
879,26815789,True,False,True,False,False,2016,Lund,PLoS One
880,26821751,False,False,False,False,False,2016,Lund,Sci Rep
881,26848396,True,False,True,False,False,2016,Lund,Open Heart
882,26855606,False,False,True,False,False,2016,Lund,Eur Phys J C Part Fields
883,26824435,True,False,True,False,False,2016,Lund,PLoS One
884,26677939,True,True,True,False,False,2016,Lund,Eur Respir J
885,26828567,False,False,True,False,True,2016,Lund,Sci Rep
886,26829324,True,False,True,False,False,2016,Lund,PLoS One
887,26832354,True,False,True,False,False,2016,Lund,BMC Geriatr
888,26427849,True,False,True,False,False,2016,Lund,Cult Med Psychiatry
889,26769781,True,False,True,False,False,2016,Lund,BMJ Open
890,26881235,True,True,False,False,False,2016,Lund,Biomed Res Int
891,26831330,True,False,True,False,False,2016,Lund,BMC Health Serv Res
892,26881116,True,False,False,False,False,2016,Lund,Neural Plast
893,26869884,True,False,True,False,False,2016,Lund,Front Cell Neurosci
894,26885508,True,False,True,False,False,2016,Lund,Biomed Res Int
895,26840122,True,False,True,False,False,2016,Lund,PLoS One
896,26833098,True,False,True,False,False,2016,Lund,Nat Commun
897,26833246,True,False,True,False,False,2016,Lund,Nat Commun
898,26845513,True,False,True,False,False,2016,Lund,NPJ Prim Care Respir Med
899,26375671,True,False,True,False,True,2015,Lund,Oncotarget
900,26418896,True,False,True,False,False,2015,Lund,Oncotarget
901,26439695,True,False,True,False,False,2015,Lund,Oncotarget
902,26461474,True,False,True,False,False,2015,Lund,Oncotarget
903,26416425,True,False,True,False,False,2015,Lund,Oncotarget
904,26625858,True,False,True,False,False,2016,Lund,Diabetologia
905,26844548,True,False,True,False,False,2016,Lund,PLoS One
906,26903974,True,False,True,False,True,2016,Lund,Front Microbiol
907,26842428,False,False,True,False,False,2016,Lund,Nat Commun
908,26392438,True,False,True,False,False,2016,Lund,Eur Heart J
910,26096600,True,False,True,False,False,2015,Lund,J Intern Med
911,26904355,True,False,False,False,False,2016,Lund,J Addict
912,26893551,True,True,True,False,False,2016,Lund,Int J Chron Obstruct Pulmon Dis
913,26474818,False,False,True,False,False,2015,Lund,Prostaglandins Leukot Essent Fatty Acids
914,26856756,True,False,True,False,False,2016,Lund,Sci Rep
915,26860458,True,False,True,False,False,2016,Lund,Sci Rep
916,26860471,False,False,False,False,False,2016,Lund,Sci Rep
917,26860519,True,False,False,False,False,2016,Lund,Arthritis Res Ther
918,26863311,True,False,True,False,False,2016,Lund,PLoS One
919,26863539,True,False,True,False,False,2016,Lund,PLoS One
920,26832662,False,False,True,False,True,2016,Lund,Cancer Cell
921,26228704,False,False,False,False,False,2016,Lund,Adv Health Sci Educ Theory Pract
922,26790464,True,False,True,False,False,2016,Lund,FEMS Microbiol Ecol
923,26861592,False,False,True,False,False,2016,Lund,Nat Commun
924,26777058,False,False,True,False,True,2016,Lund,Stem Cell Reports
925,26865254,True,True,True,False,False,2016,Lund,Trials
926,26900343,False,False,True,False,False,2016,Lund,Eur Phys J C Part Fields
927,26671067,True,False,True,False,False,2015,Lund,Scand J Prim Health Care
928,26058850,True,False,True,False,False,2015,Lund,Acta Orthop
929,26586121,False,False,False,False,False,2016,Lund,J Math Biol
930,26568315,True,True,True,False,False,2015,Lund,Elife
931,26958587,False,False,True,False,False,2016,Lund,Struct Dyn
932,25550338,True,True,True,False,False,2016,Lund,Ann Rheum Dis
933,26912998,True,False,True,False,False,2016,Lund,Front Behav Neurosci
934,26374450,True,False,True,False,False,2016,Lund,Int J Obes (Lond)
935,26881054,True,False,True,True,True,2016,Lund,Mov Ecol
936,26925180,False,False,True,False,False,2016,Lund,Rev Philos Psychol
937,26879906,True,False,True,False,False,2016,Lund,J Transl Med
938,26879378,True,False,True,False,False,2016,Lund,Microb Cell Fact
939,26013103,True,False,True,False,False,2015,Lund,Environ Mol Mutagen
940,26900446,False,False,True,False,False,2016,Lund,Chem Sci
941,26133186,True,False,True,False,False,2016,Lund,Alcohol Alcohol
942,26888090,True,False,True,False,False,2016,Lund,BMC Cardiovasc Disord
943,26883213,True,False,True,False,False,2016,Lund,Alzheimers Res Ther
944,26887420,True,True,True,False,False,2016,Lund,BMC Complement Altern Med
945,26887258,True,False,True,False,False,2016,Lund,Sci Rep
946,26891449,True,False,True,False,False,2016,Lund,PLoS One
947,26933687,True,False,True,False,False,2016,Lund,Sci Adv
948,26643944,True,False,True,False,True,2016,Lund,Neurobiol Aging
949,26618561,True,False,True,False,False,2016,Lund,ACS Chem Neurosci
950,26887682,False,False,True,False,False,2016,Lund,Nat Commun
951,26895145,True,False,True,False,False,2016,Lund,Glob Health Action
952,26957835,True,False,True,False,False,2016,Lund,Middle East Afr J Ophthalmol
953,26892115,True,False,True,False,False,2016,Lund,Arthritis Res Ther
954,26942055,True,False,True,False,False,2015,Lund,Oncoimmunology
955,26937237,False,False,True,False,False,2016,Lund,J Appl Crystallogr
956,26937235,False,False,True,False,False,2016,Lund,J Appl Crystallogr
957,26901865,True,False,True,False,True,2016,Lund,PLoS One
958,26941631,True,False,True,False,False,2016,Lund,Front Behav Neurosci
959,26949371,False,False,False,False,False,2016,Lund,Eur Phys J C Part Fields
960,26740600,True,False,True,False,False,2016,Lund,Diabetes
961,26941733,True,False,True,False,True,2016,Lund,Front Microbiol
962,26958105,False,False,True,False,False,2016,Lund,Eplasty
963,26906749,False,False,True,False,False,2016,Lund,Sci Rep
964,26908235,False,False,True,False,False,2016,Lund,Sci Rep
965,26912216,True,True,True,False,False,2016,Lund,BMC Geriatr
966,26906175,True,False,True,False,False,2016,Lund,BMC Cancer
967,26901501,True,False,True,False,False,2016,Lund,PLoS One
968,26981280,True,False,True,False,False,2016,Lund,Int J Med Chem
969,26911571,True,False,True,False,False,2016,Lund,J Orthop Surg Res
970,26724485,True,False,False,False,False,2016,Lund,J Lipid Res
971,26544893,True,False,True,False,False,2015,Lund,Oncotarget
972,26915473,False,False,True,False,False,2016,Lund,Sci Rep
973,26920143,True,False,True,False,False,2016,Lund,BMC Cancer
974,26911588,True,False,True,False,False,2016,Lund,BMJ Open
975,26922375,True,False,True,False,False,2016,Lund,BMC Musculoskelet Disord
976,26492461,True,False,True,False,False,2016,Lund,J Acquir Immune Defic Syndr
977,26923702,True,False,True,False,True,2016,Lund,Breast Cancer Res
978,26920666,True,False,True,False,False,2016,Lund,BMJ
979,26977273,True,False,True,False,False,2016,Lund,Mediterr J Hematol Infect Dis
980,26927540,True,False,True,False,True,2016,Lund,PLoS One
981,26928323,True,False,True,False,False,2016,Lund,BMC Urol
982,26952309,True,False,True,False,False,2016,Lund,Int J Chron Obstruct Pulmon Dis
983,26926954,True,False,True,False,False,2016,Lund,Nat Commun
984,26932808,False,False,True,False,False,2016,Lund,Sci Rep
985,27042676,True,False,True,False,True,2016,Lund,Ann Clin Transl Neurol
986,26907326,True,False,True,True,False,2016,Lund,Viruses
987,26679698,True,False,False,False,False,2016,Lund,Age Ageing
988,26939004,True,False,True,False,False,2016,Lund,PLoS One
989,26742845,True,False,True,False,False,2016,Lund,J Biol Chem
990,26940500,True,False,True,False,False,2016,Lund,Intensive Care Med Exp
991,27006876,True,False,True,False,False,2016,Lund,Springerplus
992,26944857,True,False,False,False,False,2016,Lund,BMC Infect Dis
993,26940514,True,False,False,False,False,2016,Lund,BMC Musculoskelet Disord
994,26944545,True,False,True,False,False,2016,Lund,BMC Med Res Methodol
995,26946139,True,True,True,False,False,2016,Lund,BMC Med Imaging
996,26948933,True,False,True,False,False,2016,Lund,Sci Rep
997,26958364,True,True,True,False,False,2016,Lund,RMD Open
998,27087836,False,False,False,False,False,2015,Lund,Evol Appl
1000,26951192,True,False,True,False,False,2016,Lund,Clin Transl Med
1001,26956545,True,False,True,False,False,2016,Lund,Sci Rep
1002,26966650,True,False,True,False,True,2016,Lund,PeerJ
1003,26959991,True,False,True,False,False,2016,Lund,PLoS One
1004,26959974,True,False,True,False,True,2016,Lund,PLoS One
1005,26958856,True,False,True,False,False,2016,Lund,PLoS One
1006,26959415,True,False,True,False,True,2016,Lund,PLoS One
1007,26960325,True,False,True,False,False,2016,Lund,EJNMMI Res
1008,27019749,True,False,False,False,False,2016,Lund,Biochem Res Int
1009,26997902,True,False,True,False,True,2016,Lund,Proc Math Phys Eng Sci
1010,26965929,True,False,True,False,False,2016,Lund,Clin Transl Med
1011,26743658,True,False,True,False,True,2016,Lund,Appl Microbiol Biotechnol
1012,26948379,True,False,True,False,False,2016,Lund,Nat Commun
1013,26957204,False,False,True,False,False,2016,Lund,Nat Commun
1014,26604189,True,False,True,True,True,2016,Lund,Heredity (Edinb)
1015,26134800,False,False,True,False,False,2015,Lund,J Synchrotron Radiat
1016,26134803,False,False,True,False,True,2015,Lund,J Synchrotron Radiat
1017,27065426,True,False,True,False,False,2016,Lund,Springerplus
1018,26973705,True,False,True,False,False,2016,Lund,Ann Gen Psychiatry
1019,26973703,True,False,True,False,False,2016,Lund,Nutr Metab (Lond)
1020,26781808,True,False,True,False,False,2016,Lund,BMJ Support Palliat Care
1021,26974977,True,True,True,False,True,2016,Lund,PLoS One
1022,26010550,True,False,True,False,False,2016,Lund,Magn Reson Med
1023,27013971,True,False,True,False,False,2016,Lund,Front Cell Neurosci
1024,26975253,False,False,True,False,False,2016,Lund,Sci Rep
1025,26976721,False,False,True,False,False,2016,Lund,Sci Rep
1026,26975481,False,False,True,False,False,2016,Lund,Sci Rep
